# Satellite Name: OBS_034
# Start Time (UTCG): 21 Jul 2025 23:59:30.000
# Stop Time  (UTCG): 22 Jul 2025 00:29:02.000
# Orbit Altitude (km): 1300.000
# Inclination (deg): 60.000
# Orbit Geometry: delta
# Step Size (s): 60
# Number of Records: 31
# ---------------------------------------------
Time (UTCG),x (km),y (km),z (km),vx (km/s),vy (km/s),vz (km/s)
21 Jul 2025 23:59:30.000000000,-3651.169577302941,1186.3377553536154,6649.462477431467,-2.2265031975431344,-6.852472239353497,8.717126230741545e-07
22 Jul 2025 00:00:30.000000000,-3778.903443785772,773.5267097934953,6638.925589472222,-2.0301674897961175,-6.904260610177597,-0.3511376794163283
22 Jul 2025 00:01:30.000000000,-3894.660979882576,358.26415640990706,6607.348215190494,-1.8273976519368351,-6.934167578798868,-0.7011633836783582
22 Jul 2025 00:02:30.000000000,-3998.0753197837744,-58.13382950444686,6554.830431519341,-1.618836314416257,-6.942098362247811,-1.048966918345994
22 Jul 2025 00:03:30.000000000,-4088.81871648045,-474.3475741544949,6481.538681009466,-1.4051444624964329,-6.928027825803658,-1.393446003326551
22 Jul 2025 00:04:30.000000000,-4166.603580486663,-889.0579876541193,6387.705244329386,-1.186999341376762,-6.892000562665419,-1.7335088945752717
22 Jul 2025 00:05:30.000000000,-4231.183391285739,-1300.950744564701,6273.627504107433,-0.9650923098294639,-6.8341307526240564,-2.0680778441168712
22 Jul 2025 00:06:30.000000000,-4282.353478617709,-1708.7204493371735,6139.667002448648,-0.740126649100009,-6.754601800197538,-2.3960925157099116
22 Jul 2025 00:07:30.000000000,-4319.951671132997,-2111.0747734492584,5986.248295113589,-0.5128153340281938,-6.653665753373606,-2.7165133453288286
22 Jul 2025 00:08:30.000000000,-4343.858810355523,-2506.738551132343,5813.857605990416,-0.2838787734436539,-6.531642504804188,-3.0283248358134003
22 Jul 2025 00:09:30.000000000,-4353.999128327459,-2894.4578207033715,5623.041286124602,-0.05404252700384128,-6.388918777982063,-3.3305387752440456
22 Jul 2025 00:10:30.000000000,-4350.340487736735,-3273.003798698021,5414.404082190009,0.17596499429616116,-6.2259469016133995,-3.6221973688430813
22 Jul 2025 00:11:30.000000000,-4332.894483769579,-3641.1767742041898,5188.607219888988,0.40541483664543543,-6.043243376070055,-3.902376274476112
22 Jul 2025 00:12:30.000000000,-4301.71640736154,-3997.8099110599337,4946.366308355711,0.6335798136637603,-5.841387236465216,-4.170187532133292
22 Jul 2025 00:13:30.000000000,-4256.905069966741,-4341.772945860683,4688.449072204227,0.8597368110436651,-5.621018217540202,-4.4247823781061255
22 Jul 2025 00:14:30.000000000,-4198.60249039807,-4671.975770059355,4415.672918408971,1.0831690782891297,-5.382834726178188,-4.665353934940988
22 Jul 2025 00:15:30.000000000,-4126.993444732839,-4987.371884804201,4128.902345728919,1.3031685002842848,-5.127591627970697,-4.891139768644167
22 Jul 2025 00:16:30.000000000,-4042.304880708901,-5286.961717566828,3829.046204885596,1.5190378414952057,-4.85609785485166,-5.1014243050339925
22 Jul 2025 00:17:30.000000000,-3944.8051984690383,-5569.795790047457,3517.0548181781687,1.7300929556902431,-4.569213841381433,-5.2955410975820225
22 Jul 2025 00:18:30.000000000,-3834.8033999295194,-5834.977727320334,3193.9169676642523,1.9356649541791764,-4.267848797804929,-5.47287493955585
22 Jul 2025 00:19:30.000000000,-3712.6481094733826,-6081.667098678865,2860.6567614517644,2.135102325694973,-3.9529578285275155,-5.632863813769673
22 Jul 2025 00:20:30.000000000,-3578.726469068493,-6309.082081179933,2518.330388033277,2.327773001203174,-3.6255389051400155,-5.775000673763302
22 Jul 2025 00:21:30.000000000,-3433.462911314225,-6516.501937444362,2168.0227689492804,2.513066357093199,-3.2866297035866774,-5.898835050764596
22 Jul 2025 00:22:30.000000000,-3277.3178143029595,-6703.269299862143,1810.844120388928,2.6903951504042944,-2.937304315499213,-6.003974481342475
22 Jul 2025 00:23:30.000000000,-3110.786042562938,-6868.792253961209,1447.9264346254286,2.8591973799510497,-2.5786698441207316,-6.090085751225865
22 Jul 2025 00:24:30.000000000,-2934.395378702591,-7012.546214339231,1080.4198924373773,3.0189380674521518,-2.2118628956065254,-6.156895951346611
22 Jul 2025 00:25:30.000000000,-2748.7048507301706,-7134.075587211354,709.4892178859296,3.169110953015858,-1.8380459768229,-6.204193342759472
22 Jul 2025 00:26:30.000000000,-2554.302960348793,-7232.995214305484,336.309987000573,3.3092400996094646,-1.4584038110600623,-6.2318280276980635
22 Jul 2025 00:27:30.000000000,-2351.8058178400793,-7308.991593529696,-37.9350979278736,3.438881401428165,-1.0741395833346303,-6.239712424639944
22 Jul 2025 00:28:30.000000000,-2141.8551894506786,-7361.8238725418205,-412.0599566391969,3.55762399138194,-0.6864711271828764,-6.227821545875314
22 Jul 2025 00:29:02.000000000,-2027.0627292820834,-7380.468756683103,-611.1345301560087,3.6163656449536297,-0.47874656571271706,-6.213404342838013
