# Satellite Name: OBS_075
# Start Time (UTCG): 21 Jul 2025 23:59:30.000
# Stop Time  (UTCG): 22 Jul 2025 00:29:02.000
# Orbit Altitude (km): 1300.000
# Inclination (deg): 60.000
# Orbit Geometry: delta
# Step Size (s): 60
# Number of Records: 31
# ---------------------------------------------
Time (UTCG),x (km),y (km),z (km),vx (km/s),vy (km/s),vz (km/s)
21 Jul 2025 23:59:30.000000000,1151.6425678077364,4946.3113043561325,-5758.603273987621,-6.106880857206371,-2.210405097763534,-3.119905091416767
22 Jul 2025 00:00:30.000000000,783.5983519842996,4805.918984249102,-5936.5734334185245,-6.158018563982538,-2.46810256995239,-2.8108662987808137
22 Jul 2025 00:01:30.000000000,413.0707086841954,4650.295453709384,-6095.729043650644,-6.189639904210725,-2.717977981493991,-2.4929191378977777
22 Jul 2025 00:02:30.000000000,41.23393659811972,4479.933924291305,-6235.56569905454,-6.201644661605957,-2.9592394120871486,-2.1670712662266873
22 Jul 2025 00:03:30.000000000,-330.7335165849776,4295.374316104132,-6355.640220806186,-6.1939947899618,-3.1911222413481886,-1.834355380639173
22 Jul 2025 00:04:30.000000000,-701.6527890140371,4097.201546670921,-6455.572061436171,-6.166714533716016,-3.41289157212708,-1.4958259445338349
22 Jul 2025 00:05:30.000000000,-1070.3483407952162,3886.0436771725526,-6535.044510883854,-6.119890351114606,-3.6238445595862756,-1.1525558459667693
22 Jul 2025 00:06:30.000000000,-1435.6516795863595,3662.5699219577873,-6593.805700234125,-6.053670640201497,-3.823312638702254,-0.8056329973895686
22 Jul 2025 00:07:30.000000000,-1796.4050638522633,3427.488527628715,-6631.669399955676,-5.968265268507719,-4.010663643119969,-0.45615688777107505
22 Jul 2025 00:08:30.000000000,-2151.465172050256,3181.544528422422,-6648.515610110961,-5.8639449079258315,-4.1853038086540595,-0.10523509803014758
22 Jul 2025 00:09:30.000000000,-2499.70672611358,2925.517385003638,-6644.290940667261,-5.741040176880978,-4.346679655081084,0.24602020917707934
22 Jul 2025 00:10:30.000000000,-2840.026057752202,2660.218514149857,-6619.008780703636,-5.599940592513332,-4.494279740264879,0.5964958141906549
22 Jul 2025 00:11:30.000000000,-3171.344606264173,2386.488717160867,-6572.749255977444,-5.441093336198393,-4.627636281047743,0.9450809684301902
22 Jul 2025 00:12:30.000000000,-3492.61233677656,2105.1955151394895,-6505.658974984917,-5.265001836311368,-4.746326635778847,1.2906709146467408
22 Jul 2025 00:13:30.000000000,-3802.8110680792656,1817.2303995915565,-6417.950564320604,-5.072224172732247,-4.849974643774782,1.6321703881866052
22 Jul 2025 00:14:30.000000000,-4100.957699507131,1523.5060070563864,-6309.901994808264,-4.86337130814446,-4.938251817471646,1.9684970881705968
22 Jul 2025 00:15:30.000000000,-4386.107326642087,1224.9532267238917,-6181.855700538827,-4.639105151735206,-5.010878383487324,2.2985851075877566
22 Jul 2025 00:16:30.000000000,-4657.356235961728,922.5182502037338,-6034.217493607473,-4.40013646143233,-5.067624169296612,2.621388311432599
22 Jul 2025 00:17:30.000000000,-4913.844768942959,617.1595727982047,-5867.4552779893,-4.147222591328014,-5.108309332707161,2.9358836521797507
22 Jul 2025 00:18:30.000000000,-5154.760046544273,309.8449557794655,-5682.097566629594,-3.881165091424826,-5.132804931827504,3.2410744120882895
22 Jul 2025 00:19:30.000000000,-5379.338545431212,1.548359302532361,-5478.73180644851,-3.602807167315645,-5.141033333716691,3.5359933620601915
22 Jul 2025 00:20:30.000000000,-5586.868517780934,-306.75314432873984,-5258.002516568599,-3.3130310078449483,-5.132968460423623,3.8197058270415387
22 Jul 2025 00:21:30.000000000,-5776.692246996704,-614.0824672580965,-5020.6092456656515,-3.0127549892227536,-5.108635871634578,4.091312648251496
22 Jul 2025 00:22:30.000000000,-5948.208132183222,-919.4656027238989,-4767.304354916518,-2.7029307644501817,-5.068112683668406,4.349953032850935
22 Jul 2025 00:23:30.000000000,-6100.872594776828,-1221.9347119395698,-4498.890633570378,-2.3845402472838138,-5.01152732507426,4.594807282019403
22 Jul 2025 00:24:30.000000000,-6234.201801287603,-1520.531191427924,-4216.218754700262,-2.058592500294208,-4.939059129608485,4.8250993887944285
22 Jul 2025 00:25:30.000000000,-6347.773196693883,-1814.3087110852387,-3920.1845791982814,-1.7261205368837966,-4.850937767878973,5.0400994974399245
22 Jul 2025 00:26:30.000000000,-6441.226843629447,-2102.33621334761,-3611.7263165588483,-1.3881780473984142,-4.747442519459014,5.2391262165493435
22 Jul 2025 00:27:30.000000000,-6514.266563118664,-2383.700863956032,-3291.8215514481485,-1.0458360597071505,-4.628901387777757,5.4215487785526975
22 Jul 2025 00:28:30.000000000,-6566.660873245034,-2657.5109449656247,-2961.4841454834345,-0.7001795448362129,-4.4956900605916434,5.586789038783485
22 Jul 2025 00:29:02.000000000,-6586.10283980741,-2800.1533363016015,-2781.3986530968277,-0.5148520558801284,-4.418789476129525,5.667708461625721
