# Satellite Name: OBS_046
# Start Time (UTCG): 21 Jul 2025 23:59:30.000
# Stop Time  (UTCG): 22 Jul 2025 00:29:02.000
# Orbit Altitude (km): 1300.000
# Inclination (deg): 60.000
# Orbit Geometry: delta
# Step Size (s): 60
# Number of Records: 31
# ---------------------------------------------
Time (UTCG),x (km),y (km),z (km),vx (km/s),vy (km/s),vz (km/s)
21 Jul 2025 23:59:30.000000000,2372.6748190180597,-7302.342226571321,-0.00016740766617949883,3.426234677784158,1.1132512742332292,-6.239814084806396
22 Jul 2025 00:00:30.000000000,2574.3804893450424,-7224.0109223502495,-374.1912353501528,3.2955113857869827,1.497102390897849,-6.229926277019433
22 Jul 2025 00:01:30.000000000,2767.9272765792875,-7122.784843836396,-747.1963936957306,3.154343758895051,1.8762087996903625,-6.200294208379567
22 Jul 2025 00:02:30.000000000,2952.7017805247115,-6998.984802854429,-1117.8334918349476,3.003179194121821,2.2493690135668687,-6.151011790638994
22 Jul 2025 00:03:30.000000000,3128.1184025973853,-6853.003154015695,-1484.9278841585233,2.8424967713899294,2.6154003905063394,-6.08223521263014
22 Jul 2025 00:04:30.000000000,3293.621201781719,-6685.302551230514,-1847.3161528156868,2.672805735195485,2.973142881631108,-5.994182445262515
22 Jul 2025 00:05:30.000000000,3448.6856565504495,-6496.414481438298,-2203.8497948887025,2.4946438806803295,3.321462707703424,-5.887132550716054
22 Jul 2025 00:06:30.000000000,3592.820327213412,-6286.93758018527,-2553.3988622981083,2.3085758492176223,3.6592559523688224,-5.76142479802031
22 Jul 2025 00:07:30.000000000,3725.568413415375,-6057.535734393609,-2894.855542902805,2.115191338917201,3.9854520607538073,-5.617457587822428
22 Jul 2025 00:08:30.000000000,3846.509201856746,-5808.935978330025,-3227.1376714456023,1.9151032357179045,4.299017232333901,-5.455687189751614
22 Jul 2025 00:09:30.000000000,3955.2593996424603,-5541.926189445399,-3549.1921592171043,1.7089456709931126,4.598957697316628,-5.276626296381709
22 Jul 2025 00:10:30.000000000,4051.474349039262,-5257.352591384277,-3859.9983315684135,1.4973720118214677,4.88432286615785,-5.0808423983747195
22 Jul 2025 00:11:30.000000000,4134.84911978367,-4956.11707208301,-4158.571162695254,1.281052790297973,5.154208342227164,-4.8689559859549565
22 Jul 2025 00:12:30.000000000,4205.1194754870685,-4639.174325450595,-4443.964397441589,1.0606735784416312,5.407758788077113,-4.6416385824137
22 Jul 2025 00:13:30.000000000,4262.06271106871,-4307.528825695533,-4715.273550228945,0.8369328154399129,5.644170636230347,-4.399610615876795
22 Jul 2025 00:14:30.000000000,4305.498358566946,-3962.2316438845023,-4971.638771607069,0.6105395941120706,5.862694635894657,-4.14363913608007
22 Jul 2025 00:15:30.000000000,4335.288759088812,-3604.377116824442,-5212.247573341036,0.3822114136095428,6.0626382275339905,-3.874535383388698
22 Jul 2025 00:16:30.000000000,4351.3394990872175,-3235.09937882358,-5436.337403398328,0.15267190547366433,6.243367737770268,-3.5931522177649624
22 Jul 2025 00:17:30.000000000,4353.599709581498,-2855.5687673248526,-5643.198062675077,-0.07735145974027029,6.404310387659508,-3.3003814158326383
22 Jul 2025 00:18:30.000000000,4342.062227375397,-2466.9881138002015,-5832.173955802186,-0.30712967800854796,6.544956107977713,-2.997150844604336
22 Jul 2025 00:19:30.000000000,4316.7636177584845,-2070.5889316647895,-6002.66616889803,-0.5359345222417703,6.664859155763192,-2.6844215208290034
22 Jul 2025 00:20:30.000000000,4277.784058621389,-1667.6275132895717,-6154.134367682701,-0.7630408502268078,6.76363952699225,-2.363184565279246
22 Jul 2025 00:21:30.000000000,4225.247086351037,-1259.3809484835483,-6286.0985099382415,-0.9877289027910018,6.840984160911067,-2.034458061631166
22 Jul 2025 00:22:30.000000000,4159.319204311865,-847.1430770625279,-6398.140366887598,-1.2092865849076366,6.89664793220676,-1.6992838298917274
22 Jul 2025 00:23:30.000000000,4080.2093551530056,-432.22038833408834,-6489.904848670685,-1.4270117225096346,6.930454427873568,-1.3587241245994859
22 Jul 2025 00:24:30.000000000,3988.168258614714,-15.927880491666889,-6561.10112971673,-1.6402142878632577,6.942296506311504,-1.0138582682629724
22 Jul 2025 00:25:30.000000000,3883.487616932045,400.4151069573523,-6611.503570446348,-1.8482185864455474,6.932136636886083,-0.6657792307062234
22 Jul 2025 00:26:30.000000000,3766.499190354449,815.4890745222616,-6640.952432382203,-2.050365398395914,6.900007018872833,-0.3155901651624202
22 Jul 2025 00:27:30.000000000,3637.5737457110085,1227.9785445675543,-6649.3543844019,-2.246014067756759,6.846009479409144,0.03559908790637023
22 Jul 2025 00:28:30.000000000,3497.1198813536885,1636.576230404183,-6636.682798528632,-2.43454453287861,6.770315150777668,0.3866755181830116
22 Jul 2025 00:29:02.000000000,3417.649576478825,1852.4559484949893,-6621.319062093945,-2.531976288537634,6.721153348231204,0.5734858530291064
