# Satellite Name: OBS_117
# Start Time (UTCG): 21 Jul 2025 23:59:30.000
# Stop Time  (UTCG): 22 Jul 2025 00:29:02.000
# Orbit Altitude (km): 1300.000
# Inclination (deg): 60.000
# Orbit Geometry: delta
# Step Size (s): 60
# Number of Records: 31
# ---------------------------------------------
Time (UTCG),x (km),y (km),z (km),vx (km/s),vy (km/s),vz (km/s)
21 Jul 2025 23:59:30.000000000,4251.25282439959,-5461.391522822881,-3324.731545289315,4.748366871475308,0.406527381474578,5.403835658286449
22 Jul 2025 00:00:30.000000000,4529.267668319704,-5428.358478275519,-2995.4042149294437,4.516346311230566,0.6942832039778446,5.57084186721264
22 Jul 2025 00:01:30.000000000,4792.928081941548,-5378.121550265123,-2656.5836675472874,4.270012271870194,0.9798386619439616,5.720192625639342
22 Jul 2025 00:02:30.000000000,5041.39845669427,-5310.839952692199,-2309.3437138065738,4.010145450195337,1.2622887556932332,5.8514146020692275
22 Jul 2025 00:03:30.000000000,5273.891325170402,-5226.726918483528,-1954.7848476650956,3.7375694319253383,1.5407383272283337,5.964091919842269
22 Jul 2025 00:04:30.000000000,5489.669856846521,-5126.049023777001,-1594.030758622491,3.453148081537406,1.8143048972502942,6.057867475157331
22 Jul 2025 00:05:30.000000000,5688.050193289708,-5009.125343073999,-1228.224770455195,3.157782804455324,2.0821214619644444,6.132444068827224
22 Jul 2025 00:06:30.000000000,5868.403615485795,-4876.326438006441,-858.5262177252815,2.852409690259815,2.3433392408432097,6.187585348180435
22 Jul 2025 00:07:30.000000000,6030.158536411762,-4728.0731829325105,-486.10677154692235,2.5379965459772054,2.597130366631523,6.223116556124357
22 Jul 2025 00:08:30.000000000,6172.802312545072,-4564.835431074978,-112.14672625511598,2.215539828846252,2.8426905090746692,6.238925084996102
22 Jul 2025 00:09:30.000000000,6295.882868563641,-4387.130525435131,262.1687412548377,1.8860614882858884,3.0792414240500663,6.234960833445534
22 Jul 2025 00:10:30.000000000,6399.01013009214,-4195.521659195612,635.6533276619425,1.550605727069993,3.306033420026663,6.211236365219524
22 Jul 2025 00:11:30.000000000,6481.8572599475965,-3990.6160908168235,1007.1233629240794,1.2102356919776565,3.522347734032041,6.167826869344146
22 Jul 2025 00:12:30.000000000,6544.161693972915,-3773.0632194747327,1375.4015616370118,0.8660301044029631,3.727498809600228,6.10486992183106
22 Jul 2025 00:13:30.000000000,6585.725973170336,-3543.552526946799,1739.3207541588124,0.5190798416062452,3.9208364694786284,6.022565049663248
22 Jul 2025 00:14:30.000000000,6606.4183695011025,-3302.8113924634495,2097.7275856748024,0.17048447943907463,4.101747976209434,5.921173098441987
22 Jul 2025 00:15:30.000000000,6606.173303365606,-3051.6027874541996,2449.4861714797094,-0.17865119249803638,4.269659974054313,5.801015405699114
22 Jul 2025 00:16:30.000000000,6584.991551442454,-2790.72285749181,2793.4816968924733,-0.5272206722222139,4.424040306108244,5.6624727824945955
22 Jul 2025 00:17:30.000000000,6542.940244226468,-2520.998399100546,3128.6239503946767,-0.8741192521607646,4.56439970084361,5.5059843065269956
22 Jul 2025 00:18:30.000000000,6480.152653275418,-2243.28423942062,3453.850778795113,-1.2182475202586922,4.690293322739125,5.332045930581733
22 Jul 2025 00:19:30.000000000,6396.827768837181,-1958.460527039283,3768.1314534702183,-1.5585148443014019,4.801322182079659,5.141208910727407
22 Jul 2025 00:20:30.000000000,6293.229669197907,-1667.4299425700162,4070.4699370118396,-1.8938428284128601,4.89713439945864,4.934078059241559
22 Jul 2025 00:21:30.000000000,6169.686683748951,-1371.1148378228097,4359.9080399295135,-2.2231687307729415,4.977426320975785,4.711309827802856
22 Jul 2025 00:22:30.000000000,6026.5903524256555,-1070.454312629855,4635.5284574028,-2.54544883172406,5.041943480595233,4.473610227024559
22 Jul 2025 00:23:30.000000000,5864.3941848149425,-766.4012385943383,4896.4576764594585,-2.8596617415901036,5.090481406615099,4.221732588922787
22 Jul 2025 00:24:30.000000000,5683.6122228653785,-459.9192391909774,5141.8687443658355,-3.164811637727374,5.122886269691292,3.9564751794109236
22 Jul 2025 00:25:30.000000000,5484.817411754097,-151.9796357923115,5370.983889455688,-3.459931420545934,5.139055370362914,3.678678668386784
22 Jul 2025 00:26:30.000000000,5268.639784074139,156.44163070157686,5583.076986091422,-3.7440857784999766,5.138937464533918,3.3892234654305073
22 Jul 2025 00:27:30.000000000,5035.764463096921,464.3670928750544,5777.47585594557,-4.016374152334742,5.122532925878542,3.0890269295570216
22 Jul 2025 00:28:30.000000000,4786.929491437905,770.8208546455342,5953.564398309186,-4.275933589193131,5.089893744657328,2.779040461866113
22 Jul 2025 00:29:02.000000000,4647.962114088154,933.3254725413615,6039.7963160255385,-4.408874833175941,5.065881668829348,2.6100494061583333
