# Satellite Name: OBS_065
# Start Time (UTCG): 21 Jul 2025 23:59:30.000
# Stop Time  (UTCG): 22 Jul 2025 00:29:02.000
# Orbit Altitude (km): 1300.000
# Inclination (deg): 60.000
# Orbit Geometry: delta
# Step Size (s): 60
# Number of Records: 31
# ---------------------------------------------
Time (UTCG),x (km),y (km),z (km),vx (km/s),vy (km/s),vz (km/s)
21 Jul 2025 23:59:30.000000000,6649.4609273718725,1919.5340774385938,-3324.73248422723,-3.602559099878825,3.1199063353798775,-5.403836106889038
22 Jul 2025 00:00:30.000000000,6422.8846301474905,2103.587817169846,-3643.5228987943415,-3.9479888432059376,3.013597489921149,-5.219703683394613
22 Jul 2025 00:01:30.000000000,6175.952536744813,2280.974738551171,-3950.766039230333,-4.280906380415684,2.8977377682279166,-5.019028657866249
22 Jul 2025 00:02:30.000000000,5909.447239345726,2451.132656211527,-4245.488171908101,-4.600256609040353,2.77269435994907,-4.802447021786711
22 Jul 2025 00:03:30.000000000,5624.213362730188,2613.522295340288,-4526.7552455390605,-4.905027424933366,2.6388635602511714,-4.570645178835365
22 Jul 2025 00:04:30.000000000,5321.154887429035,2767.6290008275755,-4793.675851425218,-5.194252929908957,2.4966695138351143,-4.32435776949589
22 Jul 2025 00:05:30.000000000,5001.232284774767,2912.964368338855,-5045.404048565761,-5.467016492924605,2.3465628707125314,-4.064365342789031
22 Jul 2025 00:06:30.000000000,4665.45947291617,3049.0677921982465,-5281.142044664684,-5.722453655125079,2.189019357975911,-3.7914918825092103
22 Jul 2025 00:07:30.000000000,4314.900603448343,3175.5079251658603,-5500.142724542603,-5.959754869536923,2.0245382720974088,-3.50660219580503
22 Jul 2025 00:08:30.000000000,3950.6666888382933,3291.884045490673,-5701.712017939562,-6.178168066734381,1.8536408965271014,-3.210599172379922
22 Jul 2025 00:09:30.000000000,3573.9120813374134,3397.827326901343,-5885.211099204682,-6.3770010383431055,1.6768688496111135,-2.9044209229992366
22 Jul 2025 00:10:30.000000000,3185.830814536967,3493.002007514333,-6050.058411901208,-6.555623630829678,1.4947823680595473,-2.5890378063726125
22 Jul 2025 00:11:30.000000000,2787.652819165603,3577.1064539493364,-6195.731511910524,-6.713469742621748,1.3079585314127335,-2.265449353834203
22 Jul 2025 00:12:30.000000000,2380.640025117209,3649.874117285125,-6321.768723193778,-6.85003911823203,1.116989433123886,-1.934681101567247
22 Jul 2025 00:13:30.000000000,1966.0823620666945,3711.074377821997,-6427.770600963629,-6.9648989336980724,0.9224803040618295,-1.5977813404124832
22 Jul 2025 00:14:30.000000000,1545.293671345967,3760.5132759761436,-6513.401197628956,-7.057685168314492,0.7250475943755493,-1.2558177935611379
22 Jul 2025 00:15:30.000000000,1119.607542038467,3798.034126987912,-6578.389127500345,-7.128103758309349,0.5253170198035132,-0.9098742326617192
22 Jul 2025 00:16:30.000000000,690.3730844873692,3823.518017496762,-6622.528426882139,-7.175931528809009,0.32392157861686466,-0.5610470430650508
22 Jul 2025 00:17:30.000000000,258.9506546138134,3836.8841824085666,-6645.679206825067,-7.20101690113741,0.12149954548413816,-0.21044174909322746
22 Jul 2025 00:18:30.000000000,-173.29245740676248,3838.0902608614942,-6647.768096470808,-7.203280373208539,-0.0813075513895389,0.1408304896552487
22 Jul 2025 00:19:30.000000000,-604.9863604430319,3827.1324304784525,-6628.788475583377,-7.1827147714892,-0.28385696343130723,0.491656399859965
22 Jul 2025 00:20:30.000000000,-1034.7629039502187,3804.0454194812237,-6588.800495530385,-7.1393852737338,-0.485506758738886,0.8409241227320468
22 Jul 2025 00:21:30.000000000,-1461.2600139956232,3768.9023966277477,-6527.930888647655,-7.0734292024191046,-0.685617856529556,1.1875267377845828
22 Jul 2025 00:22:30.000000000,-1883.1260100266315,3721.814739321111,-6446.372566591412,-6.9850555895334265,-0.8835560525548497,1.5303657709522787
22 Jul 2025 00:23:30.000000000,-2299.0238886982024,3662.931680625722,-6344.384008950942,-6.8745445140998545,-1.0786940290579934,1.8683546759422005
22 Jul 2025 00:24:30.000000000,-2707.635561185658,3592.439836308596,-6222.288444059382,-6.742246214532681,-1.2704133429084838,2.200422277782306
22 Jul 2025 00:25:30.000000000,-3107.666030551642,3510.562613405376,-6080.472824598824,-6.5885799786405785,-1.45810638560923,2.525516167654241
22 Jul 2025 00:26:30.000000000,-3497.847495928824,3417.5595021854465,-5919.3866012464,-6.414032814794313,-1.6411783089658003,2.842606038251303
22 Jul 2025 00:27:30.000000000,-3876.943370511931,3313.7252537591976,-5739.540298247863,-6.219157908470044,-1.8190489103164118,3.1506869490909555
22 Jul 2025 00:28:30.000000000,-4243.752200623457,3199.388945935143,-5541.503895433134,-6.00457286906042,-1.9911544713448317,3.4487825114332553
22 Jul 2025 00:29:02.000000000,-4433.956469247475,3134.2392151991044,-5428.661194207606,-5.882300623259824,-2.080397723081475,3.6033563480698567
