# Satellite Name: OBS_015
# Start Time (UTCG): 21 Jul 2025 23:59:30.000
# Stop Time  (UTCG): 22 Jul 2025 00:29:02.000
# Orbit Altitude (km): 1300.000
# Inclination (deg): 60.000
# Orbit Geometry: delta
# Step Size (s): 60
# Number of Records: 31
# ---------------------------------------------
Time (UTCG),x (km),y (km),z (km),vx (km/s),vy (km/s),vz (km/s)
21 Jul 2025 23:59:30.000000000,-6507.800670299131,-2355.519518324821,3324.7324742321744,-1.0806966742717243,-4.64158813175305,-5.403836284822863
22 Jul 2025 00:00:30.000000000,-6562.2957583943935,-2630.135058905188,2995.4051048306915,-0.7353263629631787,-4.509844874724151,-5.5708425418096805
22 Jul 2025 00:01:30.000000000,-6595.993220096303,-2896.4150156282385,2656.584515586861,-0.3876256106966137,-4.363808743319083,-5.720193346159278
22 Jul 2025 00:02:30.000000000,-6608.786259348759,-3153.515477913896,2309.3445172969546,-0.03869637179453171,-4.203942564123784,-5.851415366228855
22 Jul 2025 00:03:30.000000000,-6600.634331674582,-3400.6216273569553,1954.785604059935,0.3103555060000261,-4.030752994745926,-5.964092725220082
22 Jul 2025 00:04:30.000000000,-6571.563272657991,-3636.9503201362136,1594.031465524677,0.6584237862697291,-3.844788918090764,-6.057868319201201
22 Jul 2025 00:05:30.000000000,-6521.665216065956,-3861.7525689994677,1228.2254256244562,1.0044053498734278,-3.646639702808264,-6.132444948862482
22 Jul 2025 00:06:30.000000000,-6451.09830185059,-4074.315917002603,858.5268190852775,1.3472036910202465,-3.436933335429885,-6.1875862614183506
22 Jul 2025 00:07:30.000000000,-6360.0861749637415,-4273.9666954688155,486.10731719183025,1.6857323923808019,-3.2163344301157237,-6.223117499670975
22 Jul 2025 00:08:30.000000000,-6248.917276567151,-4460.07215902158,112.14721445566639,2.018918568227726,-2.985542122318783,-6.2389260558614135
22 Jul 2025 00:09:30.000000000,-6117.943929888116,-4632.042490918365,-262.16831204587356,2.345706264689633,-2.7452878530428007,-6.234961828552951
22 Jul 2025 00:10:30.000000000,-5967.581223613651,-4789.332672336036,-635.65295880486,2.6650598063453983,-2.4963330507142505,-6.211237381415623
22 Jul 2025 00:11:30.000000000,-5798.305696367999,-4931.444209675163,-1007.1230555879182,2.9759670785484578,-2.239466718017938,-6.1678279034086705
22 Jul 2025 00:12:30.000000000,-5610.653826436152,-5057.926714417938,-1375.401316795859,3.2774427350828343,-1.9755029313410934,-6.104870970487123
22 Jul 2025 00:13:30.000000000,-5405.2203315252,-5168.379330525701,-1739.3205725887078,3.5685313209817418,-1.7052782607535668,-6.022566109587712
22 Jul 2025 00:14:30.000000000,-5182.656283948126,-5262.4520048571185,-2097.727467951288,3.848310300613862,-1.4296491186986662,-5.921174166275997
22 Jul 2025 00:15:30.000000000,-4943.667047206274,-5339.84659657735,-2449.4861179759964,4.115892981439109,-1.1494890457990912,-5.8010164780587425
22 Jul 2025 00:16:30.000000000,-4689.010040508155,-5400.3178220444515,-2793.4817077782627,4.370431324168599,-0.8656859423786503,-5.662473855981566
22 Jul 2025 00:17:30.000000000,-4419.492338311444,-5443.674032176342,-3128.6240256356214,4.611118630422117,-0.5791392544753898,-5.50598537773945
22 Jul 2025 00:18:30.000000000,-4135.968112492104,-5469.7778198379965,-3453.8509181529257,4.837192099365895,-0.2907571232614108,-5.332046996125012
22 Jul 2025 00:19:30.000000000,-3839.335925251983,-5478.54645531963,-3768.1316565034235,5.047935245227178,-0.0014535069074607802,-5.141209967224811
22 Jul 2025 00:20:30.000000000,-3530.5358813405055,-5469.952148529003,-4070.4702030771773,5.242680168024498,0.28785471598913687,-4.934079103345048
22 Jul 2025 00:21:30.000000000,-3210.5466486180567,-5444.02213706518,-4359.908368183977,5.420809670316911,0.5762506522313999,-4.711310856203655
22 Jul 2025 00:22:30.000000000,-2880.3823564015406,-5400.838599895985,-4635.528846806297,5.581759213263552,0.8628202998970684,-4.473611236463648
22 Jul 2025 00:23:30.000000000,-2541.089381425042,-5340.5383969108725,-4896.45812577812,5.7250187057945485,1.1466554450481454,-4.221733576201226
22 Jul 2025 00:24:30.000000000,-2193.743031598326,-5263.3126351767005,-5141.869252175914,5.850134121222492,1.4268565400984676,-3.9564761413999956
22 Jul 2025 00:25:30.000000000,-1839.444138075987,-5169.406063269411,-5370.98445414808,5.95670893617145,1.7025355547142873,-3.6786796020379016
22 Jul 2025 00:26:30.000000000,-1479.3155664368712,-5059.1162956018325,-5583.07760587676,6.044405387263056,1.9728187902134722,-3.3892243677848835
22 Jul 2025 00:27:30.000000000,-1114.4986580295263,-4932.792869206297,-5777.476528859891,6.112945541576525,2.2368496485452996,-3.0890277977550356
22 Jul 2025 00:28:30.000000000,-746.1496127643424,-4790.836135960437,-5953.565122220158,6.1621121774906795,2.4937913470724897,-2.779041293156385
22 Jul 2025 00:29:02.000000000,-548.6552737661818,-4708.886978934398,-6039.797066206748,6.180356475308484,2.6276460919051856,-2.6100502166795043
