# Satellite Name: OBS_101
# Start Time (UTCG): 21 Jul 2025 23:59:30.000
# Stop Time  (UTCG): 22 Jul 2025 00:29:02.000
# Orbit Altitude (km): 1300.000
# Inclination (deg): 60.000
# Orbit Geometry: delta
# Step Size (s): 60
# Number of Records: 31
# ---------------------------------------------
Time (UTCG),x (km),y (km),z (km),vx (km/s),vy (km/s),vz (km/s)
21 Jul 2025 23:59:30.000000000,1975.6708586074888,4678.5697476517,5758.602049592979,-3.6413271126249662,5.3777890750637525,-3.1199060567216064
22 Jul 2025 00:00:30.000000000,1754.1759391114442,4993.652834252305,5562.381318857544,-3.7398863204300374,5.122205763768438,-3.419056990408108
22 Jul 2025 00:01:30.000000000,1527.1215786811802,5292.909732892648,5348.5319513064105,-3.8265928532635125,4.850388846789593,-3.7073720409573965
22 Jul 2025 00:02:30.000000000,1295.2273717641451,5575.3920204393025,5117.731691347611,-3.9011719155438023,4.563199782794273,-3.9839374627947497
22 Jul 2025 00:03:30.000000000,1059.228251569616,5840.204436864464,4870.712005187169,-3.963387146775612,4.261548748812206,-4.247876747982675
22 Jul 2025 00:04:30.000000000,819.8721608469266,6086.507722569484,4608.255762622038,-4.013041370668521,3.9463917556266956,-4.498353404103047
22 Jul 2025 00:05:30.000000000,577.9176814616867,6313.521278217131,4331.194755921564,-4.049977220038818,3.6187276179283763,-4.734573605319696
22 Jul 2025 00:06:30.000000000,334.1316302491285,6520.525638654842,4040.407063660903,-4.07407763554912,3.279594788809085,-4.955788708219479
22 Jul 2025 00:07:30.000000000,89.2866287739752,6706.86475308704,3736.8142678610393,-4.085266236698295,2.930068068634802,-5.161297624458459
22 Jul 2025 00:08:30.000000000,-155.84134530995374,6871.9480642713215,3421.378533255069,-4.083507563891933,2.5712551987222683,-5.350449042693703
22 Jul 2025 00:09:30.000000000,-400.4754175338129,7015.252380148325,3095.0995579372557,-4.068807190822449,2.2042933506187614,-5.5226434927587285
22 Jul 2025 00:10:30.000000000,-643.840278734052,7136.323531973755,2759.0114050591123,-4.041211706805564,1.8303455221074396,-5.677335245540798
22 Jul 2025 00:11:30.000000000,-885.1646422065834,7234.777813697662,2414.1792256136227,-4.000808569125629,1.4505968513657141,-5.814034042538768
22 Jul 2025 00:12:30.000000000,-1123.683688117455,7310.303198028814,2061.695882694008,-3.9477258258613235,1.06625086095218,-5.932306649620127
22 Jul 2025 00:13:30.000000000,-1358.6414874149505,7362.660325330729,1702.678487925612,-3.8821317100675565,0.6785256435305893,-6.031778230052912
22 Jul 2025 00:14:30.000000000,-1589.2933975669466,7391.683262214607,1338.2648610478789,-3.8042341066012773,0.288650001415974,-6.112133532461069
22 Jul 2025 00:15:30.000000000,-1814.908422526653,7397.280027425599,969.6099238668887,-3.7142798932800174,-0.10214044781996622,-6.173117889938262
22 Jul 2025 00:16:30.000000000,-2034.7715294501645,7379.432883355266,597.8820400070225,-3.612554158461737,-0.4926071873433795,-6.214538027153695
22 Jul 2025 00:17:30.000000000,-2248.185914820684,7338.198392257079,224.25931206196552,-3.4993792975255458,-0.8815127262404153,-6.236262672892051
22 Jul 2025 00:18:30.000000000,-2454.4752128025502,7273.707236985309,-150.07415211960466,-3.3751139911165966,-1.2676245214495958,-6.238222976086186
22 Jul 2025 00:19:30.000000000,-2652.985638819594,7186.163806827376,-523.9319921805384,-3.2401520683936402,-1.6497188840114976,-6.22041272402412
22 Jul 2025 00:20:30.000000000,-2843.0880615694227,7075.845549740737,-896.1293551405572,-3.0949212588816684,-2.026584857258391,-6.182888362038748
22 Jul 2025 00:21:30.000000000,-3024.179996903987,6943.102093048195,-1265.486650504286,-2.939881836885693,-2.397028054651407,-6.125768814617852
22 Jul 2025 00:22:30.000000000,-3195.6875172599644,6788.354135377344,-1630.8332886911248,-2.7755251627611495,-2.759874445103396,-6.049235108501392
22 Jul 2025 00:23:30.000000000,-3357.0670705837024,6612.092113357408,-1991.0113909388629,-2.6023721256651915,-3.1139740737890476,-5.953529798960564
22 Jul 2025 00:24:30.000000000,-3507.807202990406,6414.874647297224,-2344.879458923405,-2.4209714927227632,-3.4582047066520296,-5.8389562010769
22 Jul 2025 00:25:30.000000000,-3647.430179694471,6197.326770771993,-2691.3159924645997,-2.231898169840599,-3.7914753870571576,-5.7058774284576845
22 Jul 2025 00:26:30.000000000,-3775.4934990751044,5960.137949729183,-3029.223043852758,-2.035751379680798,-4.1127298933162795,-5.554715242434244
22 Jul 2025 00:27:30.000000000,-3891.591295080255,5704.059897390663,-3357.529697531231,-1.833152762567456,-4.420950086130544,-5.385948715390316
22 Jul 2025 00:28:30.000000000,-3995.3556235213605,5429.904191877796,-3675.195464107065,-1.624744406346704,-4.715159135339105,-5.200112712456741
22 Jul 2025 00:29:02.000000000,-4045.538426936652,5276.593840497484,-3839.917195640015,-1.5114451229531582,-4.866017801939831,-5.094221890660699
