# Satellite Name: OBS_017
# Target Name: HGV_00003
# Start Time (UTCG): 21 Jul 2025 23:59:30.000
# Stop Time  (UTCG): 22 Jul 2025 00:29:02.000
# Orbit Altitude (km): 1300.000
# Inclination (deg): 60.000
# Orbit Geometry: delta
# Step Size (s): 60
# Number of Records: 18
# ---------------------------------------------
Time (UTCG),Observer,Target,Frame,ux,uy,uz
22 Jul 2025 00:00:00.000000000,OBS_017,HGV_00003,icrf,0.47101168176884584,0.7375984407018525,0.48383523632687125
22 Jul 2025 00:01:00.000000000,OBS_017,HGV_00003,icrf,0.44634900936156824,0.7274673590295597,0.5211178402132325
22 Jul 2025 00:02:00.000000000,OBS_017,HGV_00003,icrf,0.42069749464080897,0.7158206838952247,0.5573278806149207
22 Jul 2025 00:03:00.000000000,OBS_017,HGV_00003,icrf,0.3939920784260244,0.7027011621861926,0.5924367635450349
22 Jul 2025 00:04:00.000000000,OBS_017,HGV_00003,icrf,0.36666827603856317,0.6893258749588227,0.6248073410733596
22 Jul 2025 00:05:00.000000000,OBS_017,HGV_00003,icrf,0.3386905447480324,0.674869692945349,0.6556215466579262
22 Jul 2025 00:06:00.000000000,OBS_017,HGV_00003,icrf,0.3099320897736234,0.6591526326442291,0.6851714432218674
22 Jul 2025 00:07:00.000000000,OBS_017,HGV_00003,icrf,0.2803904705093474,0.642232256552143,0.7133855287931549
22 Jul 2025 00:08:00.000000000,OBS_017,HGV_00003,icrf,0.25093910454567536,0.6253445306364853,0.7389003882884677
22 Jul 2025 00:09:00.000000000,OBS_017,HGV_00003,icrf,0.2211205440769993,0.6078330023852309,0.7626563749149731
22 Jul 2025 00:10:00.000000000,OBS_017,HGV_00003,icrf,0.19087684810015712,0.5895951562666419,0.7848207314834793
22 Jul 2025 00:11:00.000000000,OBS_017,HGV_00003,icrf,0.1611679926322646,0.571861978976955,0.8043623282771558
22 Jul 2025 00:12:00.000000000,OBS_017,HGV_00003,icrf,0.1315714657105782,0.5541252792247903,0.8219696614442764
22 Jul 2025 00:13:00.000000000,OBS_017,HGV_00003,icrf,0.10197566158281712,0.5361694258583007,0.8379279868935797
22 Jul 2025 00:14:00.000000000,OBS_017,HGV_00003,icrf,0.07304703899803093,0.5187329372814211,0.8518099963448478
22 Jul 2025 00:15:00.000000000,OBS_017,HGV_00003,icrf,0.04452863944520028,0.5015901652639523,0.8639586253864476
22 Jul 2025 00:16:00.000000000,OBS_017,HGV_00003,icrf,0.01639961427981208,0.4846243877847296,0.8745686110396081
22 Jul 2025 00:16:41.000000000,OBS_017,HGV_00003,icrf,-0.002473298285079969,0.4732477442770314,0.8809259079697307
