# Satellite Name: OBS_089
# Target Name: HGV_00003
# Start Time (UTCG): 21 Jul 2025 23:59:30.000
# Stop Time  (UTCG): 22 Jul 2025 00:29:02.000
# Orbit Altitude (km): 1300.000
# Inclination (deg): 60.000
# Orbit Geometry: delta
# Step Size (s): 60
# Number of Records: 18
# ---------------------------------------------
Time (UTCG),Observer,Target,Frame,ux,uy,uz
22 Jul 2025 00:00:00.000000000,OBS_089,HGV_00003,icrf,0.21933347578475554,0.9755803413343076,-0.011654355504014774
22 Jul 2025 00:01:00.000000000,OBS_089,HGV_00003,icrf,0.20127038645436415,0.9793272414963429,-0.02020855263680876
22 Jul 2025 00:02:00.000000000,OBS_089,HGV_00003,icrf,0.18153409993666633,0.9829297576276608,-0.029907559750214682
22 Jul 2025 00:03:00.000000000,OBS_089,HGV_00003,icrf,0.16002600937755032,0.9862819481601932,-0.04049191346466829
22 Jul 2025 00:04:00.000000000,OBS_089,HGV_00003,icrf,0.1388993018151208,0.9890937509506298,-0.04899526289025907
22 Jul 2025 00:05:00.000000000,OBS_089,HGV_00003,icrf,0.11580644530553377,0.9915304335729012,-0.058790020619413734
22 Jul 2025 00:06:00.000000000,OBS_089,HGV_00003,icrf,0.09006311412182877,0.993449102563041,-0.07033858181230936
22 Jul 2025 00:07:00.000000000,OBS_089,HGV_00003,icrf,0.06148703718734499,0.994621452640692,-0.08335172586600555
22 Jul 2025 00:08:00.000000000,OBS_089,HGV_00003,icrf,0.03240205311710835,0.9949485476481672,-0.09501312796976363
22 Jul 2025 00:09:00.000000000,OBS_089,HGV_00003,icrf,0.0004136456551157239,0.9941035869072542,-0.10843379268200119
22 Jul 2025 00:10:00.000000000,OBS_089,HGV_00003,icrf,-0.035053861000144224,0.9916979516970484,-0.12371903422214783
22 Jul 2025 00:11:00.000000000,OBS_089,HGV_00003,icrf,-0.07166123383497514,0.9877279504423887,-0.13877378527707343
22 Jul 2025 00:12:00.000000000,OBS_089,HGV_00003,icrf,-0.11112386436374101,0.9815853865647532,-0.1553757241379512
22 Jul 2025 00:13:00.000000000,OBS_089,HGV_00003,icrf,-0.15408841182210267,0.972703794632921,-0.17350530034802486
22 Jul 2025 00:14:00.000000000,OBS_089,HGV_00003,icrf,-0.19874976965610372,0.9611731997859725,-0.1914278168784272
22 Jul 2025 00:15:00.000000000,OBS_089,HGV_00003,icrf,-0.24609805137309596,0.946163564113344,-0.21026235767416643
22 Jul 2025 00:16:00.000000000,OBS_089,HGV_00003,icrf,-0.29629538985893644,0.9271198907765638,-0.22947276543152853
22 Jul 2025 00:16:41.000000000,OBS_089,HGV_00003,icrf,-0.33182961929235394,0.9116946398652257,-0.24228493019853234
