# Satellite Name: OBS_046
# Target Name: HGV_00003
# Start Time (UTCG): 21 Jul 2025 23:59:30.000
# Stop Time  (UTCG): 22 Jul 2025 00:29:02.000
# Orbit Altitude (km): 1300.000
# Inclination (deg): 60.000
# Orbit Geometry: delta
# Step Size (s): 60
# Number of Records: 18
# ---------------------------------------------
Time (UTCG),Observer,Target,Frame,ux,uy,uz
22 Jul 2025 00:00:00.000000000,OBS_046,HGV_00003,icrf,0.005318947161924158,0.9605874434902916,0.27792709873251753
22 Jul 2025 00:01:00.000000000,OBS_046,HGV_00003,icrf,-0.013968967776414338,0.9454198568617709,0.3255551599817304
22 Jul 2025 00:02:00.000000000,OBS_046,HGV_00003,icrf,-0.03383350996792637,0.9274644191912729,0.3723775567048115
22 Jul 2025 00:03:00.000000000,OBS_046,HGV_00003,icrf,-0.05390209387704065,0.9066517591460318,0.4184222172794802
22 Jul 2025 00:04:00.000000000,OBS_046,HGV_00003,icrf,-0.07075696317817944,0.8835170866431357,0.4630237680415852
22 Jul 2025 00:05:00.000000000,OBS_046,HGV_00003,icrf,-0.08756703954820942,0.8581556055994699,0.5058665537105311
22 Jul 2025 00:06:00.000000000,OBS_046,HGV_00003,icrf,-0.1046625720369242,0.8305154137235817,0.5470739379482115
22 Jul 2025 00:07:00.000000000,OBS_046,HGV_00003,icrf,-0.12163890639192629,0.8006572184132927,0.5866446923432146
22 Jul 2025 00:08:00.000000000,OBS_046,HGV_00003,icrf,-0.13578923125889472,0.7697331933747594,0.6237564393985955
22 Jul 2025 00:09:00.000000000,OBS_046,HGV_00003,icrf,-0.14935116638841786,0.7375251968167748,0.6585976109574014
22 Jul 2025 00:10:00.000000000,OBS_046,HGV_00003,icrf,-0.16237770767198353,0.70404983038651,0.6913373390638742
22 Jul 2025 00:11:00.000000000,OBS_046,HGV_00003,icrf,-0.17291736566158872,0.6707110892397329,0.7212809573415256
22 Jul 2025 00:12:00.000000000,OBS_046,HGV_00003,icrf,-0.18223667049514997,0.6371857533878061,0.7488552006940034
22 Jul 2025 00:13:00.000000000,OBS_046,HGV_00003,icrf,-0.19054245073515969,0.6033445691961604,0.774382919032528
22 Jul 2025 00:14:00.000000000,OBS_046,HGV_00003,icrf,-0.196790146469627,0.5701024370839726,0.7976571001899111
22 Jul 2025 00:15:00.000000000,OBS_046,HGV_00003,icrf,-0.20162626712372905,0.5372943823753757,0.8189393109831853
22 Jul 2025 00:16:00.000000000,OBS_046,HGV_00003,icrf,-0.20510608902916588,0.5048433186786003,0.8384895442572539
22 Jul 2025 00:16:41.000000000,OBS_046,HGV_00003,icrf,-0.20655784888525391,0.48302692203627706,0.8508929707384217
