# Satellite Name: OBS_011
# Target Name: HGV_00001
# Start Time (UTCG): 21 Jul 2025 23:59:30.000
# Stop Time  (UTCG): 22 Jul 2025 00:29:02.000
# Orbit Altitude (km): 1300.000
# Inclination (deg): 60.000
# Orbit Geometry: delta
# Step Size (s): 60
# Number of Records: 26
# ---------------------------------------------
Time (UTCG),Observer,Target,Frame,ux,uy,uz
22 Jul 2025 00:00:00.000000000,OBS_011,HGV_00001,icrf,-0.11128892752602786,0.6513748274752216,0.7505502040115184
22 Jul 2025 00:01:00.000000000,OBS_011,HGV_00001,icrf,-0.1481970161666032,0.6378165801363126,0.75579604027974
22 Jul 2025 00:02:00.000000000,OBS_011,HGV_00001,icrf,-0.18624447472783573,0.6227515676191847,0.7599299182564143
22 Jul 2025 00:03:00.000000000,OBS_011,HGV_00001,icrf,-0.22384207549119384,0.6070150104776454,0.7625139358035489
22 Jul 2025 00:04:00.000000000,OBS_011,HGV_00001,icrf,-0.25763975168511244,0.593244404100434,0.7626813458811974
22 Jul 2025 00:05:00.000000000,OBS_011,HGV_00001,icrf,-0.29241175582168605,0.5782553757543654,0.7616535206171218
22 Jul 2025 00:06:00.000000000,OBS_011,HGV_00001,icrf,-0.3284027426510202,0.5617919372422122,0.759303271340859
22 Jul 2025 00:07:00.000000000,OBS_011,HGV_00001,icrf,-0.36515831103443724,0.5439408663062576,0.7555049581865596
22 Jul 2025 00:08:00.000000000,OBS_011,HGV_00001,icrf,-0.39772225079800555,0.5280342614719127,0.750331146849163
22 Jul 2025 00:09:00.000000000,OBS_011,HGV_00001,icrf,-0.43084212600411603,0.5112559709228359,0.7436345840908704
22 Jul 2025 00:10:00.000000000,OBS_011,HGV_00001,icrf,-0.46526181853205734,0.49288914579626614,0.7352494339831007
22 Jul 2025 00:11:00.000000000,OBS_011,HGV_00001,icrf,-0.497955343065182,0.4746325871328818,0.7257853563860216
22 Jul 2025 00:12:00.000000000,OBS_011,HGV_00001,icrf,-0.5287094940788511,0.4571917239834815,0.7151517310276871
22 Jul 2025 00:13:00.000000000,OBS_011,HGV_00001,icrf,-0.5605941266267821,0.43826041714751673,0.7026108680864821
22 Jul 2025 00:14:00.000000000,OBS_011,HGV_00001,icrf,-0.5912349478654424,0.4191485819326809,0.6890251829116049
22 Jul 2025 00:15:00.000000000,OBS_011,HGV_00001,icrf,-0.6199273091794101,0.4008970291404076,0.6745159029703979
22 Jul 2025 00:16:00.000000000,OBS_011,HGV_00001,icrf,-0.6493382588791556,0.3813285053547823,0.6579881431756002
22 Jul 2025 00:17:00.000000000,OBS_011,HGV_00001,icrf,-0.6769583351929606,0.36208093689230714,0.6408001307365382
22 Jul 2025 00:18:00.000000000,OBS_011,HGV_00001,icrf,-0.7034962527357548,0.3431189627308874,0.6223844469467653
22 Jul 2025 00:19:00.000000000,OBS_011,HGV_00001,icrf,-0.7299924592984078,0.32324293383322383,0.6021835393751246
22 Jul 2025 00:20:00.000000000,OBS_011,HGV_00001,icrf,-0.7548385732542245,0.30373131227950273,0.5813484482377999
22 Jul 2025 00:21:00.000000000,OBS_011,HGV_00001,icrf,-0.7789640786684977,0.28409215262746396,0.5590229091545641
22 Jul 2025 00:22:00.000000000,OBS_011,HGV_00001,icrf,-0.8023691140585161,0.26390952372049775,0.5353088529947662
22 Jul 2025 00:23:00.000000000,OBS_011,HGV_00001,icrf,-0.8245971295273048,0.24372533068230615,0.51052672521537
22 Jul 2025 00:24:00.000000000,OBS_011,HGV_00001,icrf,-0.8460953059944443,0.22291995701791004,0.48417912587935963
22 Jul 2025 00:24:17.000000000,OBS_011,HGV_00001,icrf,-0.8519972685384893,0.21692239207959219,0.4764927388926517
