# Satellite Name: OBS_032
# Target Name: HGV_00002
# Start Time (UTCG): 21 Jul 2025 23:59:30.000
# Stop Time  (UTCG): 22 Jul 2025 00:29:02.000
# Orbit Altitude (km): 1300.000
# Inclination (deg): 60.000
# Orbit Geometry: delta
# Step Size (s): 60
# Number of Records: 30
# ---------------------------------------------
Time (UTCG),Observer,Target,Frame,ux,uy,uz
22 Jul 2025 00:00:00.000000000,OBS_032,HGV_00002,icrf,0.7864682356078215,-0.6169524504870535,-0.028937660892683053
22 Jul 2025 00:01:00.000000000,OBS_032,HGV_00002,icrf,0.8063544606444473,-0.5893241127283353,-0.04989563062797079
22 Jul 2025 00:02:00.000000000,OBS_032,HGV_00002,icrf,0.8224001760421885,-0.5643666506528412,-0.07175119564628264
22 Jul 2025 00:03:00.000000000,OBS_032,HGV_00002,icrf,0.8359149801535298,-0.5407860153329298,-0.09379035971386288
22 Jul 2025 00:04:00.000000000,OBS_032,HGV_00002,icrf,0.8605532944385759,-0.4982129413731817,-0.10598062313081719
22 Jul 2025 00:05:00.000000000,OBS_032,HGV_00002,icrf,0.8822763887865489,-0.45561466976014486,-0.11833700388771315
22 Jul 2025 00:06:00.000000000,OBS_032,HGV_00002,icrf,0.8995102262076198,-0.4164824356913183,-0.1319989913163873
22 Jul 2025 00:07:00.000000000,OBS_032,HGV_00002,icrf,0.9129895712343953,-0.38058731938276813,-0.14698073051347194
22 Jul 2025 00:08:00.000000000,OBS_032,HGV_00002,icrf,0.9264102751891778,-0.3415819737899304,-0.15838483893885552
22 Jul 2025 00:09:00.000000000,OBS_032,HGV_00002,icrf,0.9423073819255631,-0.29256505459845866,-0.16267294426668436
22 Jul 2025 00:10:00.000000000,OBS_032,HGV_00002,icrf,0.9542102976762361,-0.24719235738491913,-0.1684596279798681
22 Jul 2025 00:11:00.000000000,OBS_032,HGV_00002,icrf,0.9627769465387246,-0.2054037805790438,-0.17569814494582972
22 Jul 2025 00:12:00.000000000,OBS_032,HGV_00002,icrf,0.9712565217715966,-0.15893374579717895,-0.17720280292088392
22 Jul 2025 00:13:00.000000000,OBS_032,HGV_00002,icrf,0.978307728663635,-0.10976127020995023,-0.17568850730454094
22 Jul 2025 00:14:00.000000000,OBS_032,HGV_00002,icrf,0.9823169762787852,-0.06442497502896335,-0.17579186757931065
22 Jul 2025 00:15:00.000000000,OBS_032,HGV_00002,icrf,0.9846735654148776,-0.018734602497701626,-0.17339833979137706
22 Jul 2025 00:16:00.000000000,OBS_032,HGV_00002,icrf,0.9854996941089248,0.030151607833430346,-0.16697674525596262
22 Jul 2025 00:17:00.000000000,OBS_032,HGV_00002,icrf,0.9839044890312495,0.0756807097867819,-0.16187769034158053
22 Jul 2025 00:18:00.000000000,OBS_032,HGV_00002,icrf,0.9805142856988454,0.12158360623233018,-0.15430217832559856
22 Jul 2025 00:19:00.000000000,OBS_032,HGV_00002,icrf,0.9750512088415008,0.1684995970959126,-0.1445096049238357
22 Jul 2025 00:20:00.000000000,OBS_032,HGV_00002,icrf,0.9676676786483873,0.21284064428311583,-0.13534446364883138
22 Jul 2025 00:21:00.000000000,OBS_032,HGV_00002,icrf,0.9581803135641257,0.25822504609816943,-0.12333009472854567
22 Jul 2025 00:22:00.000000000,OBS_032,HGV_00002,icrf,0.9466040587810326,0.3028399043386102,-0.11058367076316893
22 Jul 2025 00:23:00.000000000,OBS_032,HGV_00002,icrf,0.933179231426611,0.34596889758388066,-0.09737578722985399
22 Jul 2025 00:24:00.000000000,OBS_032,HGV_00002,icrf,0.9175009449993107,0.38923314968562234,-0.08178979833195464
22 Jul 2025 00:25:00.000000000,OBS_032,HGV_00002,icrf,0.8998751840815891,0.4312480186253644,-0.06519048631375343
22 Jul 2025 00:26:00.000000000,OBS_032,HGV_00002,icrf,0.8803799519363553,0.47193376194872455,-0.04700706927117725
22 Jul 2025 00:27:00.000000000,OBS_032,HGV_00002,icrf,0.8591931808449348,0.5109631447242303,-0.026528149635591816
22 Jul 2025 00:28:00.000000000,OBS_032,HGV_00002,icrf,0.836842934862776,0.547426743211708,-0.004226486351381058
22 Jul 2025 00:28:32.000000000,OBS_032,HGV_00002,icrf,0.8246772779510063,0.5655383832558162,0.008586285326978894
