# Satellite Name: OBS_095
# Target Name: HGV_00002
# Start Time (UTCG): 21 Jul 2025 23:59:30.000
# Stop Time  (UTCG): 22 Jul 2025 00:29:02.000
# Orbit Altitude (km): 1300.000
# Inclination (deg): 60.000
# Orbit Geometry: delta
# Step Size (s): 60
# Number of Records: 30
# ---------------------------------------------
Time (UTCG),Observer,Target,Frame,ux,uy,uz
22 Jul 2025 00:00:00.000000000,OBS_095,HGV_00002,icrf,0.33506796127439376,-0.262847233274684,0.9047877061981253
22 Jul 2025 00:01:00.000000000,OBS_095,HGV_00002,icrf,0.3289364824661807,-0.24040320992139635,0.9132398847850794
22 Jul 2025 00:02:00.000000000,OBS_095,HGV_00002,icrf,0.3229427734733701,-0.22161733025742358,0.9201052787539585
22 Jul 2025 00:03:00.000000000,OBS_095,HGV_00002,icrf,0.31750983195818316,-0.20540949849009466,0.9257399443363856
22 Jul 2025 00:04:00.000000000,OBS_095,HGV_00002,icrf,0.3196950784107176,-0.1850858353420691,0.9292676096774779
22 Jul 2025 00:05:00.000000000,OBS_095,HGV_00002,icrf,0.32243292333778906,-0.1665069719120478,0.9318328381488431
22 Jul 2025 00:06:00.000000000,OBS_095,HGV_00002,icrf,0.32458158839940593,-0.15028459552603174,0.9338422419336659
22 Jul 2025 00:07:00.000000000,OBS_095,HGV_00002,icrf,0.3262689847097381,-0.13600794817462036,0.9354412796374801
22 Jul 2025 00:08:00.000000000,OBS_095,HGV_00002,icrf,0.32948041590673643,-0.121484588205337,0.9363141301734711
22 Jul 2025 00:09:00.000000000,OBS_095,HGV_00002,icrf,0.3361916497953269,-0.10437987674141497,0.9359914614671138
22 Jul 2025 00:10:00.000000000,OBS_095,HGV_00002,icrf,0.3424175629135175,-0.08870476958037458,0.9353510979637859
22 Jul 2025 00:11:00.000000000,OBS_095,HGV_00002,icrf,0.34820756296450495,-0.07428839059374785,0.934469222669913
22 Jul 2025 00:12:00.000000000,OBS_095,HGV_00002,icrf,0.3559173864584551,-0.058241342174983904,0.9327007880763473
22 Jul 2025 00:13:00.000000000,OBS_095,HGV_00002,icrf,0.36490969353875813,-0.040941055969628194,0.9301423253983991
22 Jul 2025 00:14:00.000000000,OBS_095,HGV_00002,icrf,0.3735475418664193,-0.024499007589221126,0.9272874595251998
22 Jul 2025 00:15:00.000000000,OBS_095,HGV_00002,icrf,0.3829364007851749,-0.00728582700154842,0.9237459768132142
22 Jul 2025 00:16:00.000000000,OBS_095,HGV_00002,icrf,0.3935402075951825,0.01204046036445061,0.9192285528203271
22 Jul 2025 00:17:00.000000000,OBS_095,HGV_00002,icrf,0.4039550569615804,0.03107172065340728,0.9142509831172199
22 Jul 2025 00:18:00.000000000,OBS_095,HGV_00002,icrf,0.4149103972584132,0.05144881935709058,0.9084065066002265
22 Jul 2025 00:19:00.000000000,OBS_095,HGV_00002,icrf,0.426174032986028,0.07364757071190811,0.9016383581773006
22 Jul 2025 00:20:00.000000000,OBS_095,HGV_00002,icrf,0.43727422645313063,0.0961794324025401,0.8941704354666069
22 Jul 2025 00:21:00.000000000,OBS_095,HGV_00002,icrf,0.44828293365680166,0.12081012265631685,0.8856903102415751
22 Jul 2025 00:22:00.000000000,OBS_095,HGV_00002,icrf,0.45873277291393816,0.14675891971679994,0.8763709617155551
22 Jul 2025 00:23:00.000000000,OBS_095,HGV_00002,icrf,0.46856915801791144,0.17371834861073315,0.8661783185409025
22 Jul 2025 00:24:00.000000000,OBS_095,HGV_00002,icrf,0.4771426338648846,0.2024191160137303,0.8551967074426216
22 Jul 2025 00:25:00.000000000,OBS_095,HGV_00002,icrf,0.4843036169605115,0.23209327129125684,0.8435536260489248
22 Jul 2025 00:26:00.000000000,OBS_095,HGV_00002,icrf,0.48980226000214316,0.2625618889496354,0.8313573242403005
22 Jul 2025 00:27:00.000000000,OBS_095,HGV_00002,icrf,0.4932246456918728,0.29332124792980335,0.8189579320056857
22 Jul 2025 00:28:00.000000000,OBS_095,HGV_00002,icrf,0.49483572355139616,0.32370029940321976,0.806446354609922
22 Jul 2025 00:28:32.000000000,OBS_095,HGV_00002,icrf,0.4950503040533964,0.33949031466014357,0.7997946753439887
