t_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps
43.0,2471949.5758394673,4586627.156817714,3868952.6939266836,-1759.4314402712043,-3258.543310347479,4743.888768076431
44.0,2470188.2450630832,4583365.640653659,3873693.9805174293,-1763.2294815147761,-3264.487144516781,4738.680995472241
45.0,2468423.116876438,4580098.18252868,3878430.055917628,-1767.0262605908792,-3270.4272325406782,4733.466385054169
46.0,2466654.1925419015,4576824.786188577,3883160.9132875376,-1770.8217770885676,-3276.3635751027614,4728.244932950474
47.0,2464881.4733222607,4573545.455378475,3887886.545783529,-1774.616030588746,-3282.2961728684604,4723.0166352649685
48.0,2463104.960480724,4570260.19384284,3892606.9465580676,-1778.4090206616092,-3288.2250264878385,4717.781488077948
49.0,2461324.6552809374,4566969.005325499,3897322.108759685,-1782.2007468689699,-3294.1501365937293,4712.5394874464255
50.0,2459540.558986986,4563671.893569653,3902032.0255329604,-1785.991208762629,-3300.071503801737,4707.290629404131
51.0,2457752.672863412,4560368.8623178955,3906736.690018493,-1789.7804058839101,-3305.9891287130304,4702.034909960814
52.0,2455960.9981752182,4557059.915312227,3911436.095352882,-1793.5683377655223,-3311.9030119106174,4696.77232510224
53.0,2454165.536187881,4553745.056294074,3916130.2346686977,-1797.3550039299298,-3317.8131539598107,4691.502870790428
54.0,2452366.2881673584,4550424.289004307,3920819.101094463,-1801.1404038884211,-3323.7195554091595,4686.226542965276
55.0,2450563.2553801043,4547097.617183256,3925502.6877546282,-1804.9245371439029,-3329.622216792777,4680.943337541772
56.0,2448756.4390930706,4543765.044570722,3930180.9877695465,-1808.7074031897355,-3335.521138626151,4675.6532504116185
57.0,2446945.840573725,4540426.574906004,3934853.9942554515,-1812.489001507638,-3341.4163214066066,4670.356277443236
58.0,2445131.4610900553,4537082.2119279085,3939521.700324433,-1816.269331569085,-3347.307765617501,4665.052414481994
59.0,2443313.3019105867,4533731.959374769,3944184.0990844155,-1820.0483928362373,-3353.1954717240296,4659.74165734835
60.0,2441491.364304383,4530375.82098446,3948841.1836391296,-1823.8261847600807,-3359.0794401718304,4654.424001839943
61.0,2439665.6495410665,4527013.800494425,3953492.9470880954,-1827.6027067813557,-3364.959671393037,4649.0994437318295
62.0,2437836.15889082,4523645.901641674,3958139.3825265933,-1831.3779583305586,-3370.8361658020876,4643.7679787746165
63.0,2436002.8936244054,4520272.128162821,3962780.4830456446,-1835.1519388265442,-3376.708923794795,4638.429602695862
64.0,2434165.855013167,4516892.483794085,3967416.241731985,-1838.9246476795524,-3382.577945751138,4633.084311198443
65.0,2432325.0443290463,4513506.972271319,3972046.6516680415,-1842.6960842856206,-3388.4432320320047,4627.732099963585
66.0,2430480.462844596,4510115.597330021,3976671.705931912,-1846.4662480317056,-3394.304782983847,4622.372964648064
67.0,2428632.111832983,4506718.362705351,3981291.3975973376,-1850.2351382935885,-3400.162598933559,4617.006900885375
68.0,2426779.9925680086,4503315.272132154,3985905.719733683,-1854.002754435176,-3406.0166801931337,4611.633904285729
69.0,2424924.1063241125,4499906.329344965,3990514.665405909,-1857.769095809199,-3411.867027054541,4606.253970436053
70.0,2423064.45437639,4496491.538078045,3995118.227674555,-1861.5341617558151,-3417.7136397925206,4600.867094899993
71.0,2421201.038000601,4493070.90206538,3999716.399595709,-1865.2979516044725,-3423.556518666912,4595.473273217212
72.0,2419333.8584731813,4489644.425040711,4004309.1742209895,-1869.0604646720458,-3429.3956639175303,4590.072500904556
73.0,2417462.917071257,4486212.1107375445,4008896.544597518,-1872.82170026307,-3435.2310757688247,4584.664773455821
74.0,2415588.215072655,4482773.962889173,4013478.503767901,-1876.5816576697398,-3441.0627544261515,4579.250086341053
75.0,2413709.7537559173,4479329.985228692,4018055.0447702003,-1880.3403361723758,-3446.8907000757754,4573.828435007483
76.0,2411827.5344003104,4475880.1814890215,4022626.160637916,-1884.0977350370958,-3452.7149128890596,4568.399814879289
77.0,2409941.558285843,4472424.555402914,4027191.844399959,-1887.8538535174448,-3458.5353930196725,4562.964221355971
78.0,2408051.8266932755,4468963.110702982,4031752.089080628,-1891.6086908534635,-3464.3521406012587,4557.521649815608
79.0,2406158.340904136,4465495.851121712,4036306.88769959,-1895.3622462714557,-3470.165155751165,4552.072095612297
80.0,2404261.1022007326,4462022.78039148,4040856.2332718526,-1899.1145189844538,-3475.9744385681115,4546.615554077784
81.0,2402360.1118661673,4458543.902244575,4045400.1188077456,-1902.8655081898905,-3481.7799891331233,4541.1520205207635
82.0,2400455.371184353,4455059.220413214,4049938.537312894,-1906.6152130702976,-3487.581807509996,4535.681490225485
83.0,2398546.8814400267,4451568.738629555,4054471.4817881966,-1910.3636327942368,-3493.3798937438987,4530.203958454542
84.0,2396634.6439187643,4448072.460625726,4058998.945229803,-1914.1107665142044,-3499.174247860443,4524.719420447014
85.0,2394718.6599069983,4444570.390133834,4063520.9206290906,-1917.8566133661661,-3504.9648698689416,4519.227871420095
86.0,2392798.930692032,4441062.530885988,4068037.4009726434,-1921.6011724704877,-3510.751759759616,4513.7293065672275
87.0,2390875.4575620573,4437548.886614315,4072548.379242225,-1925.3444429300725,-3516.5349175035954,4508.223721059738
88.0,2388948.241806172,4434029.461050981,4077053.848414763,-1929.0864238291979,-3522.314343054779,4502.711110046599
89.0,2387017.284714399,4430504.257928206,4081553.8014623183,-1932.827114235377,-3528.0900363484398,4497.191468652338
90.0,2385082.587577701,4426973.280978284,4086048.2313520676,-1936.5665131972637,-3533.8619973012246,4491.664791981457
91.0,2383144.1516880044,4423436.533933603,4090537.131046281,-1940.304619741859,-3539.630225809291,4486.131075115874
92.0,2381201.9783382174,4419894.020526665,4095020.4935022993,-1944.041432877304,-3545.3947217511013,4480.590313113527
93.0,2379256.06882225,4416345.744490101,4099498.3116725083,-1947.77695159195,-3551.155484986957,4475.042501010001
94.0,2377306.4244350335,4412791.709556691,4103970.5785043193,-1951.5111748492345,-3556.9125153585337,4469.487633821787
95.0,2375353.0464725513,4409231.919459384,4108437.286940152,-1955.2441015900113,-3562.66581268562,4463.9257065413985
96.0,2373395.9362318534,4405666.37793132,4112898.429917402,-1958.975730732549,-3568.4153767698444,4458.356714138761
97.0,2371435.095011086,4402095.088705844,4117354.0003684293,-1962.7060611676425,-3574.16120739514,4452.78065156471
98.0,2369470.524109518,4398518.05551653,4121803.9912205315,-1966.435091760708,-3579.9033043244854,4447.197513745865
99.0,2367502.224827565,4394935.282097195,4126248.395395921,-1970.1628213485237,-3585.641667301301,4441.607295589056
100.0,2365530.198466821,4391346.772181927,4130687.2058117096,-1973.889248738531,-3591.3762960471213,4436.009991981089
101.0,2363554.4463300877,4387752.529505101,4135120.4153798833,-1977.614372707205,-3597.107190266717,4430.405597786652
102.0,2361574.9697214067,4384152.557801394,4139548.017007283,-1981.3381919974927,-3602.8343496439047,4424.794107850175
103.0,2359591.7699460927,4380546.860805813,4143970.0035955836,-1985.0607053171843,-3608.557773837354,4419.1755169953685
104.0,2357604.8483107723,4376935.442253719,4148386.3680412737,-1988.7819113382138,-3614.277462492697,4413.549820026383
105.0,2355614.2061234163,4373318.305880828,4152797.1032356364,-1992.501808691537,-3619.993415230885,4407.917011728277
106.0,2353619.8446933893,4369695.455423257,4157202.20206473,-1996.2203959675971,-3625.7056316477247,4402.277086865855
107.0,2351621.765331481,4366066.894617532,4161601.657409368,-1999.9376717130654,-3631.414111324586,4396.630040185992
108.0,2349619.969349963,4362432.627200608,4165995.462145102,-2003.6536344236229,-3637.1188538167626,4390.975866416236
109.0,2347614.458062634,4358792.656909899,4170383.6091422006,-2007.3682825476862,-3642.819858658593,4385.314560267143
110.0,2345605.2327848678,4355146.987483291,4174766.0912656365,-2011.08161447756,-3648.517125361599,4379.6461164304055
111.0,2343592.2948336788,4351495.622659176,4179142.9013750614,-2014.7936285464093,-3654.210653414484,4373.970529582351
112.0,2341575.645527775,4347838.566176462,4183514.032324801,-2018.5043230270967,-3659.9004422840662,4368.28779438301
113.0,2339555.2861876246,4344175.8217746075,4187879.4769638274,-2022.2136961240321,-3665.586491411086,4362.597905474715
114.0,2337531.218135527,4340507.39319364,4192239.2281357506,-2025.9217459680513,-3671.2688002143987,4356.900857488159
115.0,2335503.4426956885,4336833.284174179,4196593.278678804,-2029.6284706131555,-3676.9473680867814,4351.196645037737
116.0,2333471.9611943006,4333153.498457466,4200941.621425826,-2033.3338680295274,-3682.622194396332,4345.485262726434
117.0,2331436.7749596294,4329468.039785386,4205284.249204257,-2037.0379360953812,-3688.293278485071,4339.766705144662
118.0,2329397.88532211,4325776.911900496,4209621.154836115,-2040.7406725913752,-3693.960619668942,4334.0409668711945
119.0,2327355.2936144467,4322080.118546048,4213952.331137999,-2044.4420751917642,-3699.62421723688,4328.308042476885
120.0,2325309.0011717263,4318377.663466022,4218277.770921069,-2048.142141453922,-3705.2840704470873,4322.567926523741
121.0,2323259.009331539,4314669.550405154,4222597.466991046,-2051.8408688106574,-3710.9401785330847,4316.820613566786
122.0,2321205.319434105,4310955.783108956,4226911.412148203,-2055.538254560204,-3716.592540695332,4311.066098156851
123.0,2319147.9328224184,4307236.365323763,4231219.59918736,-2059.234295851318,-3722.2411561044864,4305.304374841042
124.0,2317086.8508424023,4303511.300796747,4235522.020897885,-2062.9289896714035,-3727.8860238990746,4299.535438165534
125.0,2315022.0748430756,4299780.593275965,4239818.670063691,-2066.62233283394,-3733.5271431831643,4293.759282678831
126.0,2312953.6061767344,4296044.246510381,4244109.5394632425,-2070.3143219600897,-3739.164513029158,4287.975902931765
127.0,2310881.4461991554,4292302.264249907,4248394.621869555,-2074.0049534626305,-3744.798132469412,4282.1852934826165
128.0,2308805.596269809,4288554.650245442,4252673.910050208,-2077.694223525934,-3750.4280005004257,4276.387448899914
129.0,2306726.0577521035,4284801.408248906,4256947.396767355,-2081.3821280857082,-3756.0541160795838,4270.582363764755
130.0,2304642.8320136378,4281042.542013283,4261215.074777737,-2085.06866280525,-3761.6764781214297,4264.7700326750055
131.0,2302555.920426493,4277278.055292663,4265476.936832705,-2088.7538230477367,-3767.295085494872,4258.950450249948
132.0,2300465.3243675423,4273507.951842293,4269732.975678237,-2092.4376038517803,-3772.909937025979,4253.123611135874
133.0,2298371.0452187895,4269732.235418611,4273983.184054976,-2096.119999895105,-3778.5210314909928,4247.289510008413
134.0,2296273.084367752,4265950.909779311,4278227.554698254,-2099.8010054621845,-3784.1283676116727,4241.448141580913
135.0,2294171.443207865,4262163.978683388,4282466.080338138,-2103.4806144065224,-3789.7319440566935,4235.599500610959
136.0,2292066.123138939,4258371.445891198,4286698.753699476,-2107.1588201047853,-3795.3317594369873,4229.743581905961
137.0,2289957.1255676555,4254573.315164514,4290925.56750195,-2110.8356154120993,-3800.9278122978285,4223.88038033247
138.0,2287844.451908115,4250769.590266602,4295146.514460141,-2114.5109926089644,-3806.5201011179015,4218.009890822694
139.0,2285728.1035824376,4246960.274962278,4299361.587283595,-2118.1849433425814,-3812.1086243074387,4212.132108387072
140.0,2283608.0820214297,4243145.373017987,4303570.778676915,-2121.85745856259,-3817.693380196113,4206.247028124984
141.0,2281484.3886653124,4239324.888201886,4307774.081339845,-2125.5285284502897,-3823.27436703071,4200.354645234533
142.0,2279357.024964529,4235498.824283926,4311971.487967384,-2129.198142337613,-3828.8515829700045,4194.454955029767
143.0,2277225.992380637,4231667.185035946,4316162.991249905,-2132.8662886209786,-3834.425026075449,4188.547952951863
144.0,2275091.292387287,4227829.974231775,4320348.583873288,-2136.532954663271,-3839.994694302324,4182.633634589147
145.0,2272952.9264713107,4223987.195647341,4324528.258519083,-2140.198126683943,-3845.560585494153,4176.711995695718
146.0,2270810.8961339192,4220138.853060787,4328702.007864679,-2143.861789637711,-3851.1226973705925,4170.783032210078
147.0,2268665.2028920352,4216284.9502526,4332869.824583503,-2147.523927081842,-3856.681027516257,4164.846740281675
148.0,2266515.8482797556,4212425.491005754,4337031.701345243,-2151.1845210255124,-3862.2355733714066,4158.90311629558
149.0,2264362.833849984,4208560.479105857,4341187.630816095,-2154.843551762402,-3867.78633221332,4152.952156903222
150.0,2262206.1611762308,4204689.918341327,4345337.605659049,-2158.5009976872243,-3873.3333011483774,4146.993859052658
151.0,2260045.83185461,4200813.81250356,4349481.6185342,-2162.1568350866437,-3878.8764770911075,4141.0282200286165
152.0,2257881.8475060575,4196932.165387145,4353619.662099106,-2165.8110379080754,-3884.4158567441627,4135.055237493012
153.0,2255714.2097787936,4193044.980790072,4357751.729009186,-2169.463577503804,-3889.95143658272,4129.074909530114
154.0,2253542.92035105,4189152.26251398,4361877.8119181665,-2173.1144223432057,-3895.483212829102,4123.087234698702
155.0,2251367.980934107,4185254.014364414,4365997.903478583,-2176.763537691906,-3901.0111814287957,4117.0922120912
156.0,2249189.393275666,4181350.240151122,4370111.996342349,-2180.4085114104673,-3906.535130264703,4111.09019906912
157.0,2247007.1639112863,4177440.9441038845,4374220.083876722,-2184.0478904726915,-3912.0549320043065,4105.081411122344
158.0,2244821.2974947207,4173526.1302871136,4378322.159164594,-2187.6836818654556,-3917.5707625444047,4099.065543827135
159.0,2242631.7965475554,4169605.8025787957,4382418.214964376,-2191.316895427648,-3923.082709885435,4093.042441187892
160.0,2240438.6637038654,4165679.9648673427,4386508.244046969,-2194.9474129725713,-3928.590763139073,4087.0121167101897
161.0,2238241.90172161,4161748.6210525176,4390592.239197796,-2198.5751043003984,-3934.0949104491156,4080.974586041644
162.0,2236041.5134952646,4157811.7750464445,4394670.193219053,-2202.1998258952517,-3939.5951388939284,4074.9298672196455
163.0,2233837.5020698197,4153869.4307747297,4398742.0989322355,-2205.8214194751345,-3945.0914343718905,4068.877980944235
164.0,2231629.8706563143,4149921.5921777007,4402807.949180941,-2209.43971037562,-3950.5837814817205,4062.8189508835785
165.0,2229418.6226490685,4145968.2632117663,4406867.736834003,-2213.054505746579,-3956.0721633837093,4056.752804019954
166.0,2227203.761644821,4142009.4478509333,4410921.454788981,-2216.665592544712,-3961.556561647216,4050.679571028333
167.0,2224985.291463979,4138045.150088472,4414969.095976059,-2220.2727352913935,-3967.0369560827967,4044.599286712706
168.0,2222763.2161742384,4134075.3739387677,4419010.653362406,-2223.8756735685747,-3972.51332455012,4038.5119904847816
169.0,2220537.540116842,4130100.1234393716,4423046.119957029,-2227.4741192287765,-3977.985642753076,4032.4177269018255
170.0,2218308.267935781,4126119.4026532616,4427075.48881621,-2231.067753272364,-3983.453884002054,4026.3165462762117
171.0,2216075.404610297,4122133.2156713675,4431098.753049581,-2234.6562223592773,-3988.9180189541075,4020.2085053478368
172.0,2213838.9554910623,4118141.5666153533,4435115.905826906,-2238.2391349135432,-3994.3780153228436,4014.0936680515297
173.0,2211598.92634047,4114144.459640722,4439126.940385684,-2241.8160567593295,-3999.8338375515305,4007.9721063692123
174.0,2209355.3233775436,4110141.8989402503,4443131.850039644,-2245.3865062443074,-4005.285446457565,4001.84390128823
175.0,2207108.1533279815,4106133.8887478067,4447130.628188261,-2248.9499487774447,-4010.732798822457,3995.7091438821517
176.0,2204857.4234799887,4102120.4333426054,4451123.2683274085,-2252.505790712312,-4016.1758469399065,3989.5679365196265
177.0,2202603.141746557,4098101.537053927,4455109.7640613,-2256.053372496739,-4021.614538115682,3983.4203942259774
178.0,2200345.316734995,4094077.204266374,4459090.10911586,-2259.5919609938283,-4027.0488141011447,3977.266646213364
179.0,2198083.957824569,4090047.4394257246,4463064.297353727,-2263.120740873739,-4032.4786104634404,3971.106837605592
180.0,2195819.0752532477,4086012.247045447,4467032.322791072,-2266.638804958202,-4037.9038558781613,3964.9411313710734
181.0,2193550.680214653,4081971.6317139682,4470994.179616469,-2270.1451433890034,-4043.3244713377208,3958.769710505381
182.0,2191278.7849664697,4077925.5981027717,4474949.862212082,-2273.6386314660776,-4048.7403692677617,3952.5927804880776
183.0,2189003.4029517206,4073874.1509754327,4478899.365177445,-2277.118015999673,-4054.1514525341336,3946.4105720412917
184.0,2186724.5489344704,4069817.2951977034,4482842.683356165,-2280.581899976358,-4059.5576133274008,3940.2233442473225
185.0,2184442.239151768,4065755.035748778,4486779.81186594,-2284.0287253300194,-4064.9587319132406,3934.031388057396
186.0,2182156.4914838104,4061687.377733877,4490710.74613228,-2287.456753584789,-4070.3546752326656,3927.835030240938
187.0,2179867.3256445983,4057614.3263983126,4494635.481926422,-2290.8640440870076,-4075.745295324363,3921.634637844283
188.0,2177574.7633956363,4053535.887143228,4498554.015407968,-2294.248429528903,-4081.130427555181,3915.4306232123636
189.0,2175278.8287855405,4049452.065543202,4502466.343172846,-2297.607488418231,-4086.5098886264022,3909.223449648358
190.0,2172979.5484188,4045362.8673659754,4506372.462307265,-2300.938514102949,-4091.8834743334446,3903.0136378025636
191.0,2170676.9517573346,4041268.2985945353,4510272.3704484515,-2304.238479917869,-4097.250957047101,3896.8017728668638
192.0,2168371.071458964,4037168.365451881,4514166.065852999,-2307.5039999512956,-4102.612082866719,3890.5885126884095
193.0,2166061.943757432,4033063.074428802,4518053.547473828,-2310.731284884503,-4107.9665684145875,3884.374596921727
194.0,2163749.608889195,4028952.432315052,4521934.815046842,-2313.9160922777373,-4113.3140972263645,3878.1608573421836
195.0,2161434.1115728766,4024836.446234349,4525809.869188513,-2317.053670594003,-4118.654315663502,3871.9482294647023
196.0,2159115.501548007,4020715.123683725,4529678.711505772,-2320.1386961783282,-4123.986828301335,3865.7377656400204
197.0,2156793.83418052,4016588.4725777465,4533541.344719793,-2323.165202307282,-4129.311192720896,3859.53064980451
198.0,2154469.1711433926,4012456.501298283,4537397.772805381,-2326.1264993122313,-4134.626913599204,3853.3282140735537
199.0,2152141.5811818955,4008319.218750548,4541248.00114794,-2328.86835866794,-4139.922108672559,3847.1595829986036
200.0,2149811.4344260567,4004176.657080938,4545092.091971378,-2331.0685785003006,-4145.17195510515,3841.085659859702
201.0,2147479.444024895,4000028.874840338,4548930.172467659,-2332.821546445368,-4150.383804547135,3835.0890804068185
202.0,2145145.791333166,3995875.889471844,4552762.2701321915,-2334.38354098727,-4155.577474618796,3829.121915834956
203.0,2142810.6769429203,3991717.7198911,4556588.416299329,-2335.7342807792593,-4160.751406237716,3823.1882105357945
204.0,2140474.3227716074,3987554.3866593684,4560408.646553263,-2336.851286549354,-4165.903857963858,3817.292441887781
205.0,2138136.9743698216,3983385.9121751725,4564223.001183105,-2337.709650370991,-4171.032884660875,3811.4395643961616
206.0,2135798.9034708655,3979212.3208900467,4568031.525682055,-2338.281782836886,-4176.136311767856,3805.635055193212
207.0,2133460.410804148,3975033.6395516368,4571834.271293491,-2338.5371376762632,-4181.211706046015,3799.884962290991
208.0,2131121.829195513,3970849.8974779546,4575631.295606637,-2338.4419128962327,-4186.25634227274,3794.195955274161
209.0,2128783.5269783554,3966661.1268670913,4579422.663204039,-2337.958727858728,-4191.267165281577,3788.5753779429942
210.0,2126445.9117397955,3962467.3631473915,4583208.446362523,-2337.0462761337403,-4196.2407466636505,3783.0313021987677
211.0,2124109.434426088,3958268.645373764,4586988.725808437,-2335.658954562852,-4201.173235346563,3777.5725821661763
212.0,2121774.5938306698,3954065.0166766983,4590763.591526856,-2333.7464697649702,-4206.060301145073,3772.208907200955
213.0,2119441.941486558,3949856.524771474,4594533.143622839,-2331.253424347844,-4210.897070275154,3766.9508519917727
214.0,2117112.086981974,3945643.222536148,4598297.493230839,-2328.11888641282,-4215.678051691037,3761.8099214546382
215.0,2114785.7037137323,3941425.1686680918,4602056.763465748,-2324.275947605958,-4220.397052981425,3756.7985874782316
216.0,2112463.535086762,3937202.428430185,4605811.090405796,-2319.651277024066,-4225.047084434889,3751.930313868914
217.0,2110146.401159684,3932975.074499222,4609560.624093486,-2314.164680819493,-4229.620249791071,3747.2195649915375
218.0,2107835.205725123,3928743.187930603,4613305.529535779,-2307.728680386208,-4234.10762211401,3742.6817926662043
219.0,2105530.9437989118,3924506.859254994,4617045.987678818,-2300.2481255950406,-4238.499103213195,3738.3333948650397
220.0,2103234.709473933,3920266.1897241767,4620782.196325509,-2291.619863750646,-4242.783265116857,3734.191638641525
221.0,2100947.7040714105,3916021.2927247602,4624514.370956101,-2281.7324897081126,-4246.947172283428,3730.2745386501774
222.0,2098671.244494517,3911772.29537961,4628242.745402809,-2270.466207901365,-4250.976183640305,3726.6006816048175
223.0,2096406.7716556077,3907519.3403574796,4631967.572319311,-2257.6928427772364,-4254.8537341703195,3723.188986180816
224.0,2094155.8588089624,3903262.587911269,4635689.123375171,-2243.2760400664993,-4258.561096702237,3720.058387408033
225.0,2091920.2195754747,3899002.218164075,4639407.689094127,-2227.071707181167,-4262.077125977259,3717.227434661705
226.0,2089701.7153946,3894738.4336593146,4643123.578244494,-2208.9287462770008,-4265.377988958731,3714.7137932339683
227.0,2087502.3620829207,3890471.4621861577,4646837.116680595,-2188.69013756176,-4268.43688788102,3712.533641419839
228.0,2085324.3351194765,3886201.5598835526,4650548.645527334,-2166.194432385848,-4271.223785784794,3710.7009584326297
229.0,2083169.973218149,3881929.014614588,4654258.51859746,-2141.2777145090513,-4273.705148282694,3709.22670355998
230.0,2081041.7796904584,3877654.149586987,4657967.098934454,-2113.7760825105943,-4275.843720056815,3708.117894051131
231.0,2078942.4210531279,3873377.3271744745,4661674.754385563,-2083.528695207904,-4277.598359934753,3707.376598505769
232.0,2076874.7223000426,3869098.9528671177,4665381.852131465,-2050.381403969368,-4278.923964095768,3706.9988738955
233.0,2074841.658245189,3864819.479246283,4669088.752133354,-2014.1909697778756,-4279.7715125370305,3706.973687516991
234.0,2072846.3403604869,3860539.4098420436,4672795.799506499,-1974.829828175949,-4280.08827866381,3707.281879398972
235.0,2070891.9985888372,3856259.3026889553,4676503.315892152,-1932.1913218857953,-4279.818244810682,3707.895234747324
236.0,2068981.9577167153,3851979.7733524223,4680211.589975994,-1886.1952701366972,-4278.902766515501,3708.7757482421584
237.0,2067119.6080485638,3847701.4971559243,4683920.867388636,-1836.793688121019,-4277.281524140621,3709.875170199666
238.0,2065308.3703404733,3843425.210304141,4687631.340316393,-1783.9764137114398,-4274.8937907381915,3711.134926378727
239.0,2063551.655221141,3839151.709574448,4691343.137241393,-1727.7763474510284,-4271.680028945673,3712.4864961947314
240.0,2061852.8176455712,3834881.8502462497,4695056.313308783,-1668.2739729410969,-4267.583806819981,3713.8523164093494
241.0,2060215.1072752587,3830616.541960808,4698770.841874212,-1597.2562912437133,-4261.180338675855,3716.0663354666904
242.0,2058658.3050630838,3826359.489568898,4702488.445979716,-1510.6578475073911,-4251.542440150632,3719.3157709278166
243.0,2057193.791580244,3822113.4570805067,4706209.473416068,-1417.071712817764,-4239.75970465038,3722.3299989332445
244.0,2055824.1616374482,3817879.970159597,4709933.105977583,-1321.2028811156051,-4226.459936028346,3724.457481967751
245.0,2054551.3858180128,3813660.53720845,4713658.388380003,-1223.6984749746043,-4211.677177978447,3725.5727804531343
