t_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps
55.0,2607217.337921411,4544116.036350722,3800416.953145521,-998.938393040793,-2388.9268776183017,2907.819793619914
56.0,2606216.4264714094,4541723.994266946,3803322.1442540446,-1002.8843617201783,-2395.156405637972,2902.560147932032
57.0,2605211.5691979704,4539325.7235394465,3806222.0734413853,-1006.8300430397503,-2401.384170081932,2897.295945062069
58.0,2604202.76638533,4536921.225926782,3809116.736144169,-1010.7754432389047,-2407.610180967953,2892.0271726145875
59.0,2603190.0183114926,4534510.503177511,3812006.1277866145,-1014.7205685332883,-2413.834448263515,2886.753818169469
60.0,2602173.3252482633,4532093.557030255,3814890.2437805077,-1018.6654251117725,-2420.056981876027,2881.4758692868054
61.0,2601152.687461269,4529670.3892137585,3817769.079525188,-1022.6100191343576,-2426.27779165376,2876.1933135082945
62.0,2600128.1052099946,4527241.001446947,3820642.6304075243,-1026.554356730543,-2432.4968873797916,2870.906138359569
63.0,2599099.578747808,4524805.395438999,3823510.891801907,-1030.4984439969994,-2438.7142787682824,2865.6143313548528
64.0,2598067.1083220006,4522363.572889411,3826373.859070234,-1034.4422869908158,-2444.9299754574895,2860.317879998358
65.0,2597030.6941738264,4519915.535488084,3829231.527561904,-1038.3858917292673,-2451.143987000454,2855.016771789873
66.0,2595990.336538542,4517461.28491541,3832083.8926138137,-1042.3292641835287,-2457.3563228603452,2849.7109942303505
67.0,2594946.0356454593,4515000.822842363,3834930.9495503646,-1046.272410274949,-2463.5669924020767,2844.400534826331
68.0,2593897.791717992,4512534.150930606,3837772.6936834664,-1050.2153358703945,-2469.776004881598,2839.0853810952976
69.0,2592845.6049737185,4510061.2708326,3840609.120312555,-1054.1580467738677,-2475.9833694365807,2833.7655205738265
70.0,2591789.4756244444,4507582.184191733,3843440.224724614,-1058.1005487220827,-2482.189095074311,2828.4409408243373
71.0,2590729.4038762744,4505096.892642451,3846266.002194204,-1062.0428473753855,-2488.3931906530634,2823.1116294453386
72.0,2589665.3899296937,4502605.397810427,3849086.4479835047,-1065.9849483079743,-2494.595664871391,2817.777574080974
73.0,2588597.4339796584,4500107.701312709,3851901.557342366,-1069.926856999984,-2500.796526249964,2812.4387624331284
74.0,2587525.5362156937,4497603.804757927,3854711.325508371,-1073.8685788260773,-2506.995783107821,2807.0951822728384
75.0,2586449.6968220063,4495093.709746493,3857515.7477069115,-1077.810119039612,-2513.1934435446747,2801.7468214586843
76.0,2585369.9159776145,4492577.417870837,3860314.8191512884,-1081.751482761465,-2519.389515409246,2796.3936679523904
77.0,2584286.1938564833,4490054.930715675,3863108.5350428163,-1085.692674962338,-2525.584006274119,2791.0357098372187
78.0,2583198.53062769,4487526.249858289,3865896.890570963,-1089.6337004397064,-2531.7769233984873,2785.672935344046
79.0,2582106.926455604,4484991.376868878,3868679.8809135044,-1093.574563803617,-2537.9682736899704,2780.305332873715
80.0,2581011.3815000826,4482450.313310909,3871457.50123671,-1097.5152694468852,-2544.1580636636354,2774.932891028933
81.0,2579911.89591671,4479903.06074155,3874229.7466955623,-1101.455821515061,-2550.346299387049,2769.5555986491963
82.0,2578808.4698570524,4477349.620712135,3876996.6124340086,-1105.396223879885,-2556.5329864285886,2764.173444848042
83.0,2577701.1034689504,4474789.994768693,3879758.0935852583,-1109.3364800973795,-2562.7181297848,2758.7864190579858
84.0,2576589.7968968577,4472224.184452565,3882514.1852721246,-1113.2765933675691,-2568.9017338082194,2753.3945110838395
85.0,2575474.5502822152,4469652.191301077,3885264.882607426,-1117.2165664867498,-2575.0838021254167,2747.9977111623157
86.0,2574355.363763884,4467074.016848315,3888010.180694449,-1121.1564017864875,-2581.2643375289626,2742.596010029316
87.0,2573232.2374786423,4464489.662626019,3890750.0746274847,-1125.0961010763422,-2587.443341872655,2737.189398999093
88.0,2572105.1715617315,4461899.130164569,3893484.5594924474,-1129.0356655672658,-2593.6208159360103,2731.7778700564522
89.0,2570974.1661475077,4459302.420994147,3896213.6303675976,-1132.9750957842916,-2599.7967592719942,2726.3614159640856
90.0,2569839.221370163,4456699.536646025,3898937.2823243756,-1136.9143914740998,-2605.971170040779,2720.940030380152
91.0,2568700.3373645595,4454090.478654065,3901655.510428358,-1140.8535514876712,-2612.144044805784,2715.513708001701
92.0,2567557.5142671876,4451475.248556414,3904368.309740379,-1144.7925736508332,-2618.3153783036396,2710.0824447290506
93.0,2566410.752217258,4448853.847897458,3907075.675317816,-1148.731240724912,-2624.484780049417,2704.6464765788987
94.0,2565260.0517857377,4446226.278996315,3909777.602693537,-1152.6690865946002,-2630.651414080523,2699.2063193011563
95.0,2564105.4140440687,4443592.545069297,3912474.0879564183,-1156.6062470732722,-2636.8155230092816,2693.761819339823
96.0,2562946.839291591,4440952.647950296,3915165.1263322164,-1160.543095254805,-2642.9777743420564,2688.3125575508457
97.0,2561784.327853559,4438306.589520613,3917850.71307152,-1164.479603054002,-2649.1381168160588,2682.858561478555
98.0,2560617.880085483,4435654.371716664,3920530.8434551735,-1168.4157377257943,-2655.29649091186,2677.39986449969
99.0,2559447.4963781075,4432995.996538789,3923205.5128005194,-1172.3514611888677,-2661.452827668283,2671.9365067011677
100.0,2558273.1771631055,4430331.466061328,3925874.716468576,-1176.2867292496376,-2667.6070473119617,2666.468535897322
101.0,2557094.922919608,4427660.782444165,3928538.449872314,-1180.2214907056186,-2673.759057674557,2660.9960088049993
102.0,2555912.734181694,4424983.9479459785,3931196.708486186,-1184.1556863049045,-2679.908752363175,2655.5189924074803
103.0,2554726.6115469984,4422300.964939439,3933849.487857129,-1188.0892475473229,-2686.0560086518526,2650.037565540755
104.0,2553536.5556865996,4419611.835928675,3936496.7836172674,-1192.0220952981617,-2692.2006850354373,2644.551820728695
105.0,2552342.567356402,4416916.563569368,3939138.5914985863,-1195.954138177447,-2698.3426184025593,2639.0618663250934
106.0,2551144.6474102447,4414215.15069187,3941774.9073499176,-1199.8852706977632,-2704.481620754581,2633.5678290005308
107.0,2549942.7968150065,4411507.600327859,3944405.7271565874,-1203.8153710979968,-2710.617475402076,2628.069856640417
108.0,2548737.0166680487,4408793.9157410655,3947031.0470631984,-1207.7442988308612,-2716.7499325489625,2622.568121723598
109.0,2547527.308217345,4406074.100462761,3949650.8634000346,-1211.6718916399404,-2722.8787041553296,2617.062825263012
110.0,2546313.672884769,4403348.158332755,3952265.1727137244,-1215.597962158965,-2729.0034579695202,2611.5542014094535
111.0,2545096.112293027,4400616.093546822,3954873.9718028535,-1219.5222939539235,-2735.1238105767407,2606.042522830423
112.0,2543874.628296861,4397877.910711601,3957477.2577593853,-1223.444636902539,-2741.2393192979507,2600.5281070049386
113.0,2542649.223019222,4395133.614908226,3960075.0280168634,-1227.364701811457,-2747.349472743459,2595.0113235856406
114.0,2541419.898893238,4392383.211766114,3962667.2804065566,-1231.2821541256271,-2753.453679788392,2589.492603037739
115.0,2540186.6587109705,4389626.707548649,3965254.013222939,-1235.1966065764427,-2759.5512566845864,2583.972446759697
116.0,2538949.505680085,4386864.109252745,3967835.225300076,-1239.107610586565,-2765.641412001569,2578.45143896807
117.0,2537708.4434897974,4384095.424724646,3970410.916100875,-1243.0146462018602,-2771.723229000345,2572.9302606552374
118.0,2536463.4763876814,4381320.662794745,3972981.0858213864,-1246.917110297596,-2777.795644981321,2567.4097059951164
119.0,2535214.609269202,4378539.833434683,3975545.7355128652,-1250.8143027485348,-2783.857427085284,2561.8907016552985
120.0,2533961.8477821844,4375752.947940574,3978104.867224697,-1254.70541019761,-2789.9071438983083,2556.3743295227177
121.0,2532705.198448807,4372960.019146887,3980658.4841719107,-1258.5894869966432,-2795.9431321187876,2550.861853480572
122.0,2531444.668808191,4370161.061676336,3983206.590931658,-1262.4654327975586,-2801.963457389269,2545.3547509841155
123.0,2530180.267583212,4367356.092232108,3985749.193673879,-1266.3319662008435,-2807.9658682425506,2539.8547503091395
124.0,2528912.0048757894,4364545.129939851,3988286.3004322764,-1270.1875937397126,-2813.9477419159375,2534.3638745166827
125.0,2527639.8923957325,4361728.196748276,3990817.9214229123,-1274.0305733457208,-2819.9060205514543,2528.8844933817163
126.0,2526363.943729098,4358905.317898748,3993344.06941904,-1277.8588712997735,-2825.837136031594,2523.419384751236
127.0,2525084.174653133,4356076.522476213,3995864.7601924147,-1281.616057885578,-2831.6416571065784,2518.0425802120008
128.0,2523800.711613327,4353242.034584535,3998380.154579464,-1285.2647144095972,-2837.2537115216255,2512.8035911927
129.0,2522513.6452243137,4350402.01505317,4000890.3673748,-1288.8444296403322,-2842.743180869613,2507.651348120533
130.0,2521223.022754046,4347556.548222796,4003395.457275705,-1292.3733591828495,-2848.1421502241865,2502.562690365128
131.0,2519928.898505948,4344705.730752721,4005895.4927555304,-1295.8439236856066,-2853.437350654509,2497.5481634624302
132.0,2518631.334906675,4341849.673521487,4008390.55360263,-1299.2473704381846,-2858.6134631349705,2492.619973463705
133.0,2517330.4037650716,4338988.5038264515,4010880.732702458,-1302.5735889370553,-2863.652796399314,2487.792248480255
134.0,2516026.187728801,4336122.367928688,4013366.1380995903,-1305.810898114927,-2868.534915161319,2483.081339278957
135.0,2514718.781968842,4333251.433996129,4015846.8953810157,-1308.9458013551775,-2873.2362118232995,2478.5061636460014
136.0,2513408.2961260905,4330375.895505042,4018323.1504268823,-1311.9627051115967,-2877.729414219968,2474.088599300012
137.0,2512094.8565586186,4327495.975167689,4020795.0725796157,-1314.8435966947582,-2881.9830214302056,2469.853929979494
138.0,2510778.608932701,4324611.929462181,4023262.8582868413,-1317.5676766894758,-2885.9606594187208,2465.8313487749547
139.0,2509459.7212052396,4321724.0538488515,4025726.7352771657,-1320.110941551393,-2889.620348317083,2462.0545216866303
140.0,2508138.387049598,4318832.688765547,4028186.9673302146,-1322.4457123416942,-2892.913673681207,2458.5622125251684
141.0,2506814.8297805563,4315938.226501489,4030643.859702216,-1324.540106459288,-2895.784855408594,2455.3989673100878
142.0,2505489.3068366796,4313041.11905473,4033097.7652648347,-1326.3574507455342,-2898.169710381888,2452.615851918934
143.0,2504162.114879065,4310141.887080725,4035549.091406054,-1327.8556368015707,-2899.9945088359527,2450.2712303982116
144.0,2502833.5955630764,4307241.130037058,4037998.307725631,-1328.9864230758976,-2901.174730458297,2448.431562502403
145.0,2501504.1420329134,4304339.537619809,4040445.9545310587,-1329.6946936242748,-2901.61373502668,2447.172187071992
146.0,2500174.206175828,4301437.902567005,4042892.652099775,-1329.917690915754,-2901.201374779921,2446.5780421323143
147.0,2498844.306651082,4298537.134870249,4045339.1106153233,-1329.5842501972802,-2899.8125926759094,2446.7442525082733
148.0,2497515.0376754333,4295638.277381653,4047786.1406047917,-1328.6140762548894,-2897.306073273532,2447.7764910145197
149.0,2496187.078498572,4292742.522723702,4050234.6635973523,-1326.9171204434242,-2893.5230420404114,2449.790990045527
150.0,2494861.2034345465,4289851.231297572,4052685.7225848828,-1324.3931368112098,-2888.286345187109,2452.9140478027984
151.0,2493538.2922249497,4286965.950033328,4055140.491692958,-1320.9315208878834,-2881.399985639844,2457.2808399908245
152.0,2492219.3403927707,4284088.431326292,4057600.2842648644,-1316.4115623193793,-2872.649340224918,2463.0333182583563
153.0,2490905.469100311,4281220.651352878,4060066.5583294746,-1310.7032707934268,-2861.8023354685865,2470.3169583887793
154.0,2489597.933851184,4278364.826655355,4062540.918181642,-1303.6689598376397,-2848.611908494029,2479.2761249791365
155.0,2488298.1311806357,4275523.42753589,4065025.110579433,-1293.5134529103525,-2829.9106320352294,2492.213499727659
156.0,2487010.906945363,4272705.005391285,4067525.3451810973,-1279.1250009702053,-2803.7198110264726,2510.4231513638515
157.0,2485739.8811786952,4269915.987913837,4070045.9568821606,-1261.842772982549,-2772.366536753252,2531.9104205803014
158.0,2484487.221399398,4267160.272317778,4072589.166022258,-1242.3602379017975,-2737.0460513182916,2555.5652628042735
159.0,2483255.1607028916,4264441.8958112,4075157.087407769,-1220.6342893242836,-2697.656674645841,2581.242610181449
160.0,2482045.9528207495,4261764.958968487,4077751.651242621,-1196.6715578555595,-2654.182391256094,2608.71653559478
161.0,2480861.8175871805,4259133.531028688,4080374.5204789587,-1170.5371291076299,-2606.709625172429,2637.6797113949433
162.0,2479704.878562534,4256551.539718142,4083027.0106654107,-1142.3609000700526,-2555.440298761241,2667.7494482232723
163.0,2478577.0957870404,4254022.6504311655,4085710.0193754053,-1112.3404015284032,-2500.698981645517,2698.4808800257742
164.0,2477480.1977594774,4251550.141754851,4088423.972425462,-1080.739132470917,-2442.9322296660393,2729.3868683206383
165.0,2476415.6175220986,4249136.785971833,4091168.7931120466,-1047.879896466853,-2382.698929100763,2759.9630856320728
166.0,2475384.4379665437,4246784.743896649,4093943.8985967264,-1014.1332521568984,-2320.6515378803015,2789.7157544628717
167.0,2474387.351017785,4244495.482896073,4096748.2246209723,-979.9018815949094,-2257.5093766995706,2818.18892410188
168.0,2473424.634203354,4242269.72514325,4099580.27644493,-945.6022946864832,-2194.0263084978797,2844.988143903669
169.0,2472496.146428412,4240107.430279077,4102438.2009087796,-911.6456833470147,-2130.955983777996,2869.7979688830674
170.0,2471601.34283666,4238007.813175694,4105319.8723826963,-878.4198238004465,-2069.0181268458255,2892.3917728874367
171.0,2470739.306780811,4235969.394025385,4108222.9844545545,-846.2736889293883,-2008.8690399038605,2912.63358485722
172.0,2469908.795458801,4233990.075095886,4111145.1395524107,-815.5059455092996,-1951.078707115259,2930.4728111738805
173.0,2469108.2948897923,4232067.236611155,4114083.9300769023,-786.3578982402105,-1896.1158008296043,2945.933530428447
174.0,2468336.0796623207,4230197.843494227,4117037.0066132676,-759.0108397104777,-1844.3407761864364,2959.1004357130732
175.0,2467590.2732103714,4228378.555058782,4120002.1309483284,-733.5872812152375,-1796.006300189998,2970.1034712502733
176.0,2466868.90509989,4226605.830893847,4122977.213555768,-710.1552322600037,-1751.2636245251633,2979.1028742701747
177.0,2466169.9627458514,4224876.027809732,4125960.3366968688,-688.7345736694988,-1710.173210205976,2986.2758361878805
178.0,2465491.435952551,4223185.484473435,4128949.765228144,-669.3045992709231,-1672.7179036862217,2991.805474816356
179.0,2464831.3535473095,4221530.592002359,4131943.9476465015,-651.8119340285193,-1638.8171634189785,2995.87235702225
180.0,2464187.812084494,4219907.850146597,4134941.5099421884,-636.1782204722986,-1608.3411490796134,2998.64847691101
181.0,2463558.997106365,4218313.9097042,4137941.2446003235,-622.3071580412798,-1581.1238320902921,3000.293386801379
182.0,2462943.1977684116,4216745.602482417,4140942.096715791,-610.745581301162,-1558.2024835962802,3000.6893027503975
183.0,2462337.5059437626,4215197.504737007,4143942.6232058243,-602.6066583918873,-1541.6769842295907,2999.500929462025
184.0,2461737.984451628,4213662.2485139575,4146941.098574715,-596.9601644310169,-1529.8151571610942,2997.20670251688
185.0,2461143.5856149006,4212137.874422685,4149937.036610858,-592.3107069090474,-1519.8190206997097,2994.4585953368805
186.0,2460553.3630378097,4210622.610472558,4152930.015765389,-588.5605702225585,-1511.5074534956366,2991.3163831289858
187.0,2459966.4644744555,4209114.859515694,4155919.669377116,-585.6192198281642,-1504.7121192500927,2987.8311180993915
188.0,2459382.1245981534,4207613.186234058,4158905.6780015877,-583.4033709566575,-1499.2777964826673,2984.0467109985184
189.0,2458799.657732542,4206116.303922729,4161887.762799113,-581.8369274057914,-1495.0623830468394,2980.0009312487673
190.0,2458218.450743342,4204623.061467964,4164865.6798640853,-580.8507522533182,-1491.9365614750423,2975.726289254846
191.0,2457637.9562280355,4203132.430799779,4167839.2153776227,-580.3823253922164,-1489.7832316211425,2971.2508038706146
192.0,2457057.6860925574,4201643.495004722,4170808.1814718265,-580.3753305024002,-1488.496793946717,2966.5986631317064
193.0,2456477.2055670307,4200155.437211885,4173772.412703886,-580.7792037569452,-1487.9823471633717,2961.790788908489
194.0,2455896.1276850435,4198667.530310395,4176731.7630496435,-581.5486681326292,-1488.1548477723263,2956.8453169737477
195.0,2455314.1082307654,4197179.12751634,4179686.1033378337,-582.6432704627514,-1488.9382659913972,2951.7780038074125
196.0,2454730.841144118,4195689.653778412,4182635.3190572583,-584.026933097979,-1490.2647622697987,2946.6025706699584
197.0,2454146.0543645695,4194198.597991801,4185579.3084791736,-585.6675279922783,-1492.0739006621297,2941.3309944137
198.0,2453559.5060881334,4192705.505977088,4188517.9810460857,-587.5364779806696,-1494.3119092627894,2935.9737533307634
199.0,2452970.981408608,4191209.9741732753,4191451.255985835,-589.6083877531346,-1496.9309934014454,2930.5400352000725
200.0,2452380.289312627,4189711.643990285,4194379.061116486,-591.8607053891756,-1499.8887040251866,2925.037913615117
201.0,2451787.25999783,4188210.196765225,4197301.331813065,-594.2734141959809,-1503.1473613672424,2919.474497740157
202.0,2451191.742484235,4186705.3492675507,4200218.010111966,-596.8287537863944,-1506.673532371875,2913.856059790589
203.0,2450593.602490257,4185196.849700481,4203129.0439326465,-599.5109688444063,-1510.4375593152363,2908.188143832609
204.0,2449992.7205465464,4183684.4741489203,4206034.386399631,-602.3060837360099,-1514.4131364179775,2902.475658899173
205.0,2449388.990322785,4182168.023427645,4208933.995250445,-605.201700968435,-1518.5769308863673,2896.7229588944465
206.0,2448782.3171446095,4180647.3202871475,4211827.83231742,-608.1868214556016,-1522.9082446980756,2890.93391136406
207.0,2448172.616679874,4179122.206938249,4214715.863073173,-611.2516845955979,-1527.388713470893,2885.1119568422437
208.0,2447559.8137754183,4177592.5428602058,4217598.056231105,-614.3876262276899,-1532.0020388758276,2879.2601602105424
209.0,2446943.8414274184,4176058.2028604974,4220474.383393594,-617.5869526609313,-1536.7337512248196,2873.381255249493
210.0,2446324.6398700965,4174519.075357756,4223344.818741604,-620.8428290891461,-1541.5709991073236,2867.4776833960786
211.0,2445702.15576924,4172975.0608622828,4226209.338760386,-624.1491808372084,-1546.5023631881922,2861.5516275288537
212.0,2445076.341508422,4171426.0706313797,4229067.921996661,-627.5006060346495,-1551.5176915177144,2855.6050414927304
213.0,2444447.154557171,4169872.0254792473,4231920.548843372,-630.8922984322999,-1556.6079539556522,2849.639675955288
214.0,2443814.5569115574,4168312.8547234684,4234767.201348572,-634.3199792043306,-1561.7651135551278,2843.657101086341
215.0,2443178.514598762,4166748.495252137,4237607.863045544,-637.7798367191572,-1566.9820129582658,2837.6587265026756
216.0,2442538.997238119,4165178.890697552,4240442.518801577,-641.2684733425267,-1572.2522740666755,2831.6458188253455
217.0,2441895.977652077,4163603.9907040037,4243271.154683195,-644.7828584541567,-1577.5702094445005,2825.619517170824
218.0,2441249.431521211,4162023.750278663,4246093.757835919,-648.3202869554516,-1582.9307440789416,2819.5808468339965
219.0,2440599.337078166,4160438.129215846,4248910.316376863,-651.8972575461958,-1588.3644265157636,2813.52129965974
220.0,2439945.6370061184,4158847.0214256314,4251720.8004352385,-655.5472119636834,-1593.9332069389056,2807.4238196690567
221.0,2439288.242654239,4157250.262801968,4254525.164016201,-659.2450758493505,-1599.5904927048832,2801.3004419477656
222.0,2438627.1468544197,4155647.8404402216,4257323.401319134,-662.9496598890983,-1605.259844046319,2795.171440513339
223.0,2437962.3433344606,4154039.7431138754,4260115.506897228,-666.6601187686902,-1610.9396777814254,2789.037150122691
224.0,2437293.8266168823,4152425.9610846587,4262901.475619379,-670.3757022963837,-1616.6285892166197,2782.8978698346764
225.0,2436621.591929868,4150806.485935442,4265681.302636897,-674.0957440908533,-1622.3253308956046,2776.753867216874
226.0,2435945.6351287006,4149181.3104228675,4268454.983353813,-677.8196517331526,-1628.0287940767594,2770.6053817449138
227.0,2435265.9526264016,4147550.4283472886,4271222.513400387,-681.5468981293961,-1633.7379924887791,2764.452627814375
228.0,2434582.541332442,4145913.83443789,4273983.888609442,-685.277013940271,-1639.4520480947103,2758.2957974113524
229.0,2433895.398598521,4144271.524251099,4276739.10499521,-689.0095809311606,-1645.1701785966288,2752.1350624784827
230.0,2433204.5221705795,4142623.4940806967,4279488.158734399,-692.7442261255346,-1650.8916864518542,2745.970577019267
231.0,2432509.91014627,4140969.7408781955,4282231.046149248,-696.4806166677736,-1656.6159492244478,2739.8024789630435
232.0,2431811.560937244,4139310.262182248,4284967.763692325,-700.218455301132,-1662.342411091784,2733.630891828332
233.0,2431109.4732356677,4137645.056056012,4287698.307932905,-703.9574763798155,-1668.070575366728,2727.4559262036346
234.0,2430403.6459844843,4135974.1210315144,4290422.675544732,-707.697442357894,-1673.7999979062006,2721.2776810587384
235.0,2429694.078350952,4134297.4560601995,4293140.863295022,-711.4381406907924,-1679.530281295767,2715.0962449251674
236.0,2428980.7697031028,4132615.060468923,4295852.868034583,-715.1793810937088,-1685.2610697182827,2708.911696941126
237.0,2428263.7195887645,4130926.933920763,4298558.686688905,-718.920993122505,-1690.9920444146264,2702.724107787013
238.0,2427542.9277168578,4129233.0763800936,4301258.316250157,-722.6628240335267,-1696.7229196717963,2696.5335405231453
239.0,2426818.3939406974,4127533.4880814194,4303951.753769951,-726.4047368860338,-1702.4534392734058,2690.3400513343513
240.0,2426090.1182430857,4125828.169501547,4306638.996352825,-730.1466088611633,-1708.1833733529784,2684.143690203782
241.0,2425358.100722975,4124117.1213347134,4309320.0411503585,-733.88832977321,-1713.9125156018417,2677.9445015108213
242.0,2424622.3415835393,4122400.344470343,4311994.885355847,-737.6298007464502,-1719.6406807957683,2671.7425245638005
243.0,2423882.841121482,4120677.839973122,4314663.526199486,-741.3709330367856,-1725.3677025961224,2665.5377940880135
244.0,2423139.5997174657,4118949.609065151,4317325.960944023,-745.111646987265,-1731.0934315919876,2659.3303406583145
245.0,2422392.6178275077,4117215.653109938,4319982.186880803,-748.8518710981589,-1736.817733560456,2653.120191085618
