t_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps
61.0,2584618.3137982716,4522151.011201565,3846032.540988333,-1476.8559007684235,-2643.838139200583,3513.252736415481
62.0,2583139.4901479315,4519504.133303287,3849543.150439671,-1480.7910074333195,-2649.9165131030604,3507.9634299837053
63.0,2581656.731783405,4516851.178175359,3853048.4678483005,-1484.725331099471,-2655.9926019413397,3502.6686458478216
64.0,2580170.0394857326,4514192.148099405,3856548.4877313664,-1488.658875671681,-2662.0664125652984,3497.3683736925013
65.0,2578679.4140320616,4511527.045350228,3860043.2045956855,-1492.5916450296063,-2668.1379517735913,3492.062603178434
66.0,2577184.8561956733,4508855.872195858,3863532.6129377233,-1496.5236430233344,-2674.2072263113223,3486.7513239444233
67.0,2575686.366746015,4506178.630897606,3867016.7072435743,-1500.4548734701239,-2680.274242868647,3481.4345256101806
68.0,2574183.946448733,4503495.32371012,3870495.4819889436,-1504.3853401560336,-2686.339008075185,3476.112197777489
69.0,2572677.596065703,4500805.952881455,3873968.9316391293,-1508.3150468319654,-2692.4015284958296,3470.784330032533
70.0,2571167.316355069,4498110.520653129,3877437.0506490087,-1512.2439972085413,-2698.461810627021,3465.450911950087
71.0,2569653.1080712858,4495409.029260201,3880899.8334630295,-1516.1721949577332,-2704.5198608911596,3460.111933096079
72.0,2568134.9719651537,4492701.480931346,3884357.274515201,-1520.0996437056456,-2710.5756856305525,3454.7673830299173
73.0,2566612.9087838745,4489987.87788894,3887809.3682290893,-1524.0263470290229,-2716.6292910990305,3449.417251310544
74.0,2565086.9192710957,4487268.222349148,3891256.109017822,-1527.9523084531538,-2722.6806834586896,3444.061527499929
75.0,2563557.004166968,4484542.516522023,3894697.491284089,-1531.8775314465165,-2728.7298687673174,3438.700201167725
76.0,2562023.1642082026,4481810.762611614,3898133.5094201574,-1535.8020194142591,-2734.776852970943,3433.3332618977875
77.0,2560485.4001281396,4479072.962816081,3901564.1578078847,-1539.725775692379,-2740.8216418963857,3427.9606992949266
78.0,2558943.712656818,4476329.119327821,3904989.4308187473,-1543.6488035430666,-2746.864241234958,3422.5825029914267
79.0,2557398.1025210535,4473579.234333611,3908409.3228138676,-1547.5711061451584,-2752.9046565308236,3417.198662654031
80.0,2555848.5704445275,4470823.310014759,3911823.8281440553,-1551.4926865866873,-2758.9428931693546,3411.8091679962818
81.0,2554295.11714788,4468061.348547272,3915232.94114986,-1555.4135478546377,-2764.978956354782,3406.414008786902
82.0,2552737.7433488183,4465293.35210205,3918636.656161629,-1559.3336928263307,-2771.012851097621,3401.0131748614367
83.0,2551176.4497622275,4462519.322845077,3922034.967499583,-1563.2531242554542,-2777.0445821918547,3395.6066561357584
84.0,2549611.2371003074,4459739.262937666,3925427.8694739006,-1567.1718447578605,-2783.0741541888565,3390.1944426225964
85.0,2548042.1060727118,4456953.174536699,3928815.356384828,-1571.0898567999247,-2789.1015713750385,3384.776524447836
86.0,2546469.0573867075,4454161.059794916,3932197.4225227963,-1575.007162679918,-2795.1268377392553,3379.3528918675147
87.0,2544892.091747352,4451362.920861221,3935574.0621685633,-1578.923764506122,-2801.1499569392763,3373.9235352936666
88.0,2543311.2098576953,4448558.759881037,3938945.2695933837,-1582.8396641777363,-2807.1709322640672,3368.488445316907
89.0,2541726.4124189964,4445748.578996693,3942311.039059197,-1586.7548633608967,-2813.189766592346,3363.047612734139
90.0,2540137.7001309735,4442932.380347853,3945671.364818852,-1590.669363457011,-2819.2064623404294,3357.601028583711
91.0,2538545.0736920824,4440110.166072012,3949026.2411163645,-1594.5831655755173,-2825.221021410078,3352.148684178712
92.0,2536948.5337998224,4437281.938305032,3952375.6621872094,-1598.4962704956997,-2831.2334451237693,3346.6905711493455
93.0,2535348.081151091,4434447.699181764,3955719.622258663,-1602.4086786252446,-2837.2437341520563,3341.2266814911272
94.0,2533743.716442572,4431607.450836728,3959058.1155501916,-1606.3203899569344,-2843.251888438128,3335.7570076184347
95.0,2532135.440371177,4428761.195404888,3962391.1362739,-1610.2314040125348,-2849.2579071018845,3330.281542425975
96.0,2530523.253634547,4425908.935022525,3965718.6786350436,-1614.141719785519,-2855.2617883346975,3324.800279358169
97.0,2528907.156931606,4423050.671828219,3969040.7368326164,-1618.0513356733136,-2861.263529284857,3319.3132124911062
98.0,2527287.1509632003,4420186.407963955,3972357.305060026,-1621.9602493979037,-2867.263125919737,3313.8203366228845
99.0,2525663.2364328103,4417316.145576379,3975668.377505862,-1625.8684579180554,-2873.2605728679337,3308.3216473767534
100.0,2524035.414047364,4414439.886818219,3978973.9483547793,-1629.7759573308285,-2879.255863249302,3302.8171413261443
101.0,2522403.6845181487,4411557.633849881,3982274.0117885144,-1633.6827427556273,-2885.2489884728566,3297.3068161283154
102.0,2520768.048561853,4408669.388841273,3985568.561987036,-1637.5888081993908,-2891.2399380025454,3291.790670681745
103.0,2519128.50690175,4405775.153973876,3988857.593129878,-1641.4941464117728,-2897.228699100204,3286.2687053098343
104.0,2517485.0602690293,4402874.931443073,3992141.0993976556,-1645.3987487091217,-2903.2152565210126,3280.7409219678957
105.0,2515837.7094043316,4399968.723460834,3995419.0749738137,-1649.3026047786698,-2909.19959216984,3275.2073244811036
106.0,2514186.455059472,4397056.532258733,3998691.514046618,-1653.2053247215226,-2915.1810233350843,3269.668327375781
107.0,2512531.2987548886,4394138.361414163,4001958.4116285653,-1657.1060815558303,-2921.158102122601,3264.1248209152836
108.0,2510872.2428963603,4391214.216054488,4005219.7636884484,-1661.0051144517493,-2927.1312474822626,3258.5765460073017
109.0,2509209.288525985,4388284.098919199,4008475.56472058,-1664.903081108816,-2933.101611103397,3253.022789679235
110.0,2507542.4367341427,4385348.012832281,4011725.809267807,-1668.7999299166258,-2939.069102678448,3247.4636044765357
111.0,2505871.688666152,4382405.960713842,4014970.491929533,-1672.69560216018,-2945.033619479742,3241.8990515274927
112.0,2504197.0455298224,4379457.945593322,4018209.607370862,-1676.5900310543366,-2950.9950446677394,3236.3292017546482
113.0,2502518.508604043,4376503.9706245065,4021443.1503330423,-1680.4831406311132,-2956.9532453534193,3230.754137268057
114.0,2500836.07924856,4373544.039102615,4024671.115645398,-1684.3748444721568,-2962.90807037754,3225.1739529657643
115.0,2499149.758915099,4370578.154483751,4027893.498238974,-1688.2650442565791,-2968.859347774647,3219.588758370839
116.0,2497459.549160047,4367606.320407066,4031110.2931621396,-1692.1536280903965,-2974.8068818561733,3213.9986797471065
117.0,2495765.451658918,4364628.540720039,4034321.495598468,-1696.0404685968533,-2980.750449867919,3208.4038625359535
118.0,2494067.4682228533,4361644.81950733,4037527.1008872115,-1699.925420717802,-2986.689798153937,3202.8044741607737
119.0,2492365.6008174825,4358655.161123731,4040727.1045467895,-1703.8083191895857,-2992.6246377415955,3197.200707260985
120.0,2490659.851584474,4355659.5702318465,4043921.5023017335,-1707.6889756422024,-2998.5546392714605,3191.592783425469
121.0,2488950.222866198,4352658.051845188,4047110.2901136405,-1711.5671752563212,-3004.4794271616265,3185.980957502965
122.0,2487236.7172339614,4349650.611377523,4050293.4642167394,-1715.4426729176193,-3010.3985728835687,3180.365522578126
123.0,2485519.337520363,4346637.254699421,4053471.0211587967,-1719.315188781824,-3016.3115872140042,3174.746815731749
124.0,2483798.086856398,4343617.988203095,4056642.957848203,-1723.1844031636138,-3022.217911302112,3169.125224699732
125.0,2482072.9687140356,4340592.818876817,4059809.271608196,-1727.0499506334309,-3028.116906356998,3163.501195585588
126.0,2480343.986955131,4337561.754390381,4062969.960239374,-1730.9114132015966,-3034.007841741666,3157.875241795322
127.0,2478611.1458876324,4334524.803193334,4066125.022091787,-1734.7683124432806,-3039.8898812094703,3152.2479543946683
128.0,2476874.4503302444,4331481.974627962,4069274.4561481634,-1738.6201003903989,-3045.762066990137,3146.6200141268782
129.0,2475133.9056868516,4328433.279059353,4072418.2621200406,-1742.466148990905,-3051.6233013770543,3140.9922053576447
130.0,2473389.5180322626,4325378.728025208,4075556.4405588787,-1746.3057379054371,-3057.4723254060373,3135.365432273131
131.0,2471641.2942110407,4322318.334408541,4078688.992984587,-1750.1380403691437,-3063.3076941519976,3129.7407377026975
132.0,2469889.2419515243,4319252.112636904,4081815.922034284,-1753.962106800871,-3069.1277480940334,3124.1193249993958
133.0,2468133.369997439,4316180.078912353,4084937.2316345857,-1757.7768457939383,-3074.9305799077265,3118.502583491849
134.0,2466373.6882599364,4313102.251477089,4088052.927201268,-1761.5810020542704,-3080.713995925151,3112.8921181019396
135.0,2464610.2079933304,4310018.650920503,4091163.0158707895,-1765.3731307943817,-3086.4754713941365,3107.2897838167846
136.0,2462842.9419983476,4306929.3005343005,4094267.5067689014,-1769.1515679885633,-3092.212098520249,3101.6977258296683
137.0,2461071.9048573533,4303834.226723462,4097366.411322449,-1772.91439581546,-3097.9205261007883,3096.1184262894094
138.0,2459297.1132067167,4300733.459482099,4100459.74362148,-1776.659402499441,-3103.596889367327,3090.5547587522306
139.0,2457518.5860523544,4297627.032944728,4103547.5208399533,-1780.3840356289875,-3109.236728442833,3085.01005160762
140.0,2455736.3451354587,4294514.986025213,4106629.7637246954,-1784.0853478927165,-3114.8348935511895,3079.4881619515363
141.0,2453950.415356569,4291397.363157625,4109706.4971638564,-1787.7599339948501,-3120.385434822645,3073.9935616091825
142.0,2452160.825267469,4288274.215155568,4112777.750847914,-1791.3046737944242,-3125.70807520533,3068.6564817144535
143.0,2450367.80600898,4285145.947007215,4115843.8101272853,-1794.6523300022818,-3130.6852852259763,3063.562429725658
144.0,2448571.5206074645,4282012.844585116,4118904.875707365,-1797.8776859845966,-3135.4478327347897,3058.6181863984093
145.0,2446772.050637011,4278875.051341745,4121961.046500082,-1801.015918662306,-3140.0572337685153,3053.7802144307643
146.0,2444969.48877014,4275732.730117579,4125012.4361362266,-1804.0551575482823,-3144.4927518973127,3049.0642656718846
147.0,2443163.9403219144,4272586.06583795,4128059.175031426,-1806.9818837665953,-3148.7307717725635,3044.488295068033
148.0,2441355.5250026067,4269435.268574034,4131101.4127263627,-1809.780709252227,-3152.744413631037,3040.0727494868916
149.0,2439544.37890341,4266280.577010688,4134139.3205303997,-1812.434130761074,-3156.503103864379,3035.8408858717885
150.0,2437730.6567410845,4263122.262366305,4137173.0944981063,-1814.9222575197928,-3159.9720996171236,3031.8191184247844
151.0,2435914.5343883703,4259960.632811454,4140202.9587672492,-1817.2225119899958,-3163.111966520082,3028.0373930390924
152.0,2434096.2117171045,4256796.038433265,4143229.1692841845,-1819.3093041926622,-3165.878010387998,3024.529585101176
153.0,2432275.915779985,4253628.876790678,4146252.0179374516,-1821.153681452619,-3168.2196661322378,3021.3339139104355
154.0,2430453.9043541993,4250459.599101,4149271.8371120053,-1822.722957370337,-3170.079850619659,3018.493363151327
155.0,2428630.4698652443,4247288.717089439,4152289.0046637543,-1823.9803264806978,-3171.3942908071913,3016.0560918613337
156.0,2426805.943701238,4244116.810519386,4155303.949295728,-1824.8844745690003,-3172.0908446335234,3014.0758140389808
157.0,2424980.7009161063,4240944.535400172,4158317.156291832,-1825.3891991144046,-3172.088840052951,3012.6121172094718
158.0,2423155.165303009,4237772.63283928,4161329.173530147,-1825.4430600125343,-3171.2984674884938,3011.730680902954
159.0,2421329.8147960813,4234601.938465195,4164340.617653638,-1824.989087655209,-3169.620273155626,3011.5033451877534
160.0,2419505.1871276987,4231433.392292969,4167352.1802205225,-1823.9645836360287,-3166.94481496932,3012.0079674785957
161.0,2417681.885628809,4228268.048835256,4170364.6335885953,-1822.301058667712,-3163.1525590671226,3013.327993642539
162.0,2415860.5850103633,4225107.087174835,4173378.8362078075,-1819.924362323014,-3158.1141124707647,3015.5516582094133
163.0,2414042.036904163,4221951.820610315,4176395.736905014,-1816.7550691696815,-3151.6909047728404,3018.770720345434
164.0,2412227.074872024,4218803.705365289,4179416.3776484984,-1812.7091945544817,-3143.736446850002,3023.0786400656216
165.0,2410416.618515054,4215664.347716615,4182441.8941851454,-1807.699318817351,-3134.0983041636646,3028.5681065942626
166.0,2408611.676234389,4212535.508756962,4185473.513861687,-1801.6361986405682,-3122.6209218888544,3035.3278522915207
167.0,2406813.346117773,4209419.105872837,4188512.5498897284,-1794.4309354636353,-3109.1494235824794,3043.438725685235
168.0,2405022.814363462,4206317.209909797,4191560.3913130574,-1785.9977499980014,-3093.53446833184,3052.9690595180728
169.0,2403241.350617777,4203232.036936173,4194618.488008765,-1776.257375647081,-3075.6381876473315,3063.9694558791816
170.0,2401470.2996121678,4200165.933534502,4197688.330224816,-1765.1410298780538,-3055.3411291446537,3076.4672178039327
171.0,2399711.068558021,4197121.354677884,4200771.422444372,-1752.5948513359763,-3032.5500092497095,3090.4607765916735
172.0,2397965.109909496,4194100.8335160026,4203869.251777999,-1738.5846053315327,-3007.2059282194823,3105.914580655284
173.0,2396233.899347358,4191106.942821445,4206983.251605683,-1723.100369570544,-2979.2925422717817,3122.755002140999
174.0,2394518.9091703547,4188142.248431459,4210114.761782281,-1704.8032056218944,-2946.4740048542153,3142.3988341656514
175.0,2392824.292936114,4185213.9948117365,4213268.049274014,-1681.0090059621725,-2904.067981328815,3167.6370733208023
176.0,2391156.8911584304,4182334.1124688014,4216450.035928923,-1653.1475089322776,-2854.5735550643876,3196.48427043017
177.0,2389517.9979182496,4179504.8477016077,4219661.017814875,-1624.1374845609535,-2803.087586014997,3225.4153333259746
178.0,2387908.6161893085,4176727.9372967714,4222900.866595575,-1594.2854009214789,-2750.1462303830776,3254.0098433843814
179.0,2386329.4271164066,4174004.5552408416,4226169.037501643,-1563.9224281935021,-2696.3283785616513,3281.8661701455712
180.0,2384780.7713329215,4171335.280539648,4229464.598935866,-1533.3910462015774,-2642.2322115052957,3308.620978632476
181.0,2383262.6450240035,4168720.090817831,4232786.279458908,-1503.0304226581939,-2588.4496557337698,3333.964246583171
182.0,2381774.710487605,4166158.3812281806,4236132.527429032,-1473.1626847190782,-2535.5424347845837,3357.649151693564
183.0,2380316.3196545653,4163649.005948262,4239501.5777622955,-1444.0812265516724,-2484.021708033979,3379.4964323635213
184.0,2378886.5480345017,4161190.3378121126,4242891.520293759,-1416.0418427227996,-2434.3326677128207,3399.3935821894556
185.0,2377484.2359691197,4158780.340612836,4246300.364926674,-1389.257057259325,-2386.8447296055965,3417.289811200928
186.0,2376108.033919983,4156416.6483529015,4249726.099916161,-1363.8936164346524,-2341.847251200583,3433.1880239620805
187.0,2374756.4487362504,4154096.646110435,4253166.740974599,-1340.0727939780336,-2299.55015489948,3447.135127396323
188.0,2373427.888332027,4151817.5480431025,4256620.370170954,-1317.8729533522855,-2260.0884800467175,3459.211844509933
189.0,2372120.702829546,4149576.4691503416,4260085.164663618,-1297.3337251814082,-2223.5297391121276,3469.5229536094703
190.0,2370833.220881664,4147370.4885648782,4263559.416078173,-1280.395775370067,-2193.248866525013,3476.963633016683
191.0,2369559.9112788057,4145189.9714172916,4267039.091929652,-1267.8398439940065,-2170.6013543948065,3481.2304473137483
192.0,2368297.541193676,4143029.2858560886,4270521.8769728,-1257.470006599091,-2151.763658584561,3483.8958632973954
193.0,2367044.9712656075,4140886.4441001224,4274006.883656247,-1248.2096505276859,-2134.8613510064315,3485.7131369221024
194.0,2365801.121892621,4138759.5631540758,4277493.303246644,-1239.9972154423594,-2119.7865493532736,3486.758815704845
195.0,2364564.976834723,4136646.871001416,4280980.401287656,-1232.7684763732832,-2106.426811940968,3487.1046366011724
196.0,2363335.5849398742,4134546.709530194,4284467.512519847,-1226.458239090396,-2094.6680869224947,3486.8171369605698
197.0,2362112.060356542,4132457.534827571,4287954.035561577,-1221.0016893774737,-2084.397057024995,3485.957526070997
198.0,2360893.5815611193,4130377.915416144,4291439.427571989,-1216.335434582783,-2075.5029473351315,3484.581745189149
199.0,2359679.3894873764,4128306.5289329006,4294923.199051956,-1212.3982792913448,-2067.878869552631,3482.7406575288624
200.0,2358468.7850025366,4126242.1576770386,4298404.908887046,-1209.1317768853623,-2061.422775819665,3480.480322276242
201.0,2357261.1259336057,4124183.6833812613,4301884.159696508,-1206.4805963556282,-2056.0380909810774,3477.842317721341
202.0,2356055.8238098253,4122130.0814950764,4305360.593522489,-1204.3927400270477,-2051.634085580008,3474.864087767899
203.0,2354852.3404535516,4120080.4152101013,4308833.887872044,-1202.8196435298305,-2048.1260442375205,3471.579293488525
204.0,2353650.1845227657,4118033.8294066014,4312303.752109466,-1201.7161848421674,-2045.435276224045,3468.018157179933
205.0,2352448.9080838673,4115989.544657653,4315769.924186404,-1201.0406249221414,-2043.4890074476134,3464.2077907519415
206.0,2351248.1032729214,4113946.851391706,4319232.16769097,-1200.754498491995,-2042.2201861732174,3460.17250354914
207.0,2350047.3990868833,4111905.1042853068,4322690.269193502,-1200.8224699923303,-2041.5672286034096,3455.9340870375745
208.0,2348846.4583329367,4109863.7169344993,4326144.035865045,-1201.2121666837484,-2041.4737251470797,3451.512075457722
209.0,2347644.974753516,4107822.1568350126,4329593.293344418,-1201.8939982857555,-2041.8881236817688,3446.9239826379344
210.0,2346442.6703363652,4105779.940687136,4333037.883830321,-1202.840970385354,-2042.7634023525752,3442.185515891295
211.0,2345239.292812745,4103736.6300303075,4336477.6643762,-1204.0284970644861,-2044.0567413622048,3437.31076836586
212.0,2344034.6133422363,4101691.8272044114,4339912.505367053,-1205.4342167801224,-2045.7292007242795,3432.31239142688
213.0,2342828.424379185,4099645.171628859,4343342.289159054,-1207.037814358715,-2047.7454089340754,3427.2017487697303
214.0,2341620.537713519,4097596.3363865432,4346766.908864592,-1208.8208510789555,-2050.0732659476344,3421.9890539580956
215.0,2340410.782677027,4095545.0250969636,4350186.26726697,-1210.7666041143239,-2052.6836626529694,3416.683493001852
216.0,2339199.00450529,4093490.9690612373,4353600.275850596,-1212.8599160315935,-2055.5502180240583,3411.2933335299604
217.0,2337985.0628449637,4091433.9246609155,4357008.85393403,-1215.0870546719525,-2058.6490344915073,3405.8260219707154
218.0,2336768.8303959463,4089373.6709922543,4360411.927894537,-1217.4355834159069,-2061.9584715133533,3400.2882700399496
219.0,2335550.191678132,4087310.007717889,4363809.43047411,-1219.8942416075151,-2065.4589369383175,3394.6861317283474
220.0,2334329.0419127312,4085242.7531183776,4367201.300157994,-1222.4528347726446,-2069.1326955056284,3389.0250718267635
221.0,2333105.2860085866,4083171.7423268775,4370587.4806177635,-1225.1021341553424,-2072.963693642756,3383.3100269604474
222.0,2331878.8376444206,4081096.825731092,4373967.920211915,-1227.8337850340176,-2076.937399606686,3377.5454599647783
223.0,2330649.6184385186,4079017.867527664,4377342.571537693,-1230.6402232432738,-2081.0406579615083,3371.7354083522223
224.0,2329417.557197934,4076934.744415169,4380711.391028619,-1233.5145993139595,-2085.261557361111,3365.8835275494494
225.0,2328182.5892398907,4074847.344412942,4384074.338592792,-1236.4507096526213,-2089.589310621377,3359.9931294829585
226.0,2326944.655778629,4072755.5657939264,4387431.377287585,-1239.4429341920186,-2094.014146089088,3354.067217043601
227.0,2325703.7033715067,4070659.316120764,4390782.473026879,-1242.486179968575,-2098.5272093508393,3348.1085148849525
228.0,2324459.6834186916,4068558.5113752247,4394127.594317355,-1245.5758301166352,-2103.1204743881244,3342.1194969723
229.0,2323212.5517112734,4066453.0751719875,4397466.712020824,-1248.7076977908146,-2107.7866633306257,3336.1024112370797
230.0,2321962.26802311,4064342.9380485634,4400799.799139829,-1251.8779845710378,-2112.519174023997,3330.0593016599305
231.0,2320708.7957421313,4062228.0368239395,4404126.830624144,-1255.0832429281436,-2117.3120146794245,3323.992028065957
232.0,2319452.1015372537,4060108.3140192046,4407447.783195961,-1258.320342370309,-2122.1597449388355,3317.902283873409
233.0,2318192.1550573907,4057983.717334062,4410762.63519189,-1261.586438921513,-2127.057422739221,3311.7916120318696
234.0,2316928.9286594107,4055854.199173726,4414071.366420025,-1264.8789476002567,-2132.0005564151797,3305.6614193348214
235.0,2315662.39716219,4053719.7162212315,4417373.95803056,-1268.1955176135525,-2136.985061526764,3299.5129892863333
236.0,2314392.5376241836,4051580.2290506726,4420670.392398598,-1271.5340099984314,-2142.0072219485883,3293.347493674606
237.0,2313119.3291421933,4049435.7017773343,4423960.653017909,-1274.9423356920015,-2147.1499991854653,3287.133674444165
238.0,2311842.6529527996,4047285.9290523017,4427244.659747486,-1278.4401557845995,-2152.4474152983166,3280.858412438538
239.0,2310562.448830624,4045130.8069467377,4430522.369842786,-1281.971611566143,-2157.802704890026,3274.5575309330598
240.0,2309278.7097296673,4042970.3236425216,4433793.774809352,-1285.5097289800178,-2163.169145275373,3268.2483680900186
241.0,2307991.429372664,4040804.468656187,4437058.866578966,-1289.0537756984122,-2168.5454650460742,3261.9313306747936
242.0,2306700.6021782705,4038633.2327124295,4440317.637470702,-1292.6030885321088,-2173.930512905121,3255.6067883824
