t_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps
22.0,2544730.1223346563,4705710.089163414,3659661.6790801347,-1560.4820186747238,-2230.993455429096,3731.0487329578027
23.0,2543167.7220877814,4703475.95041419,3663390.2036083913,-1564.3178636992816,-2237.2828432461247,3725.9977567547467
24.0,2541601.4866072577,4701235.523476922,3667113.674593644,-1568.1524880728684,-2243.569835633505,3720.9416425260715
25.0,2540031.4171116357,4698988.810742923,3670832.0868934435,-1571.9858959936537,-2249.8544408134185,3715.8803814053535
26.0,2538457.5148152704,4696735.814595295,3674545.435356455,-1575.8180916467682,-2256.136666988954,3710.8139644868206
27.0,2536879.780928342,4694476.537408945,3678253.714822417,-1579.649079201743,-2262.416522342246,3705.7423828274477
28.0,2535298.216656867,4692210.981550611,3681956.92012211,-1583.4788628153037,-2268.694015032146,3700.6656274478883
29.0,2533712.8232027115,4689939.149378881,3685655.046077313,-1587.3074466297403,-2274.9691531956196,3695.5836893289816
30.0,2532123.6017636075,4687661.043244219,3689348.087500768,-1591.1348347747698,-2281.2419449491426,3690.4965594161768
31.0,2530530.553533162,4685376.665488983,3693036.0391961453,-1594.961031364277,-2287.5123983873054,3685.4042286169715
32.0,2528933.679700879,4683086.018447445,3696718.8959580017,-1598.7860404965468,-2293.7805215809494,3680.3066877992824
33.0,2527332.981452169,4680789.104445821,3700396.652571744,-1602.6098662582226,-2300.046322580427,3675.2039277958684
34.0,2525728.4599683625,4678485.925802284,3704069.3038135935,-1606.432512720814,-2306.3098094137385,3670.0959394013043
35.0,2524120.1164267273,4676176.484826993,3707736.8444505464,-1610.2539839399979,-2312.570990083739,3664.9827133726794
36.0,2522507.9520004825,4673860.783822116,3711399.269240339,-1614.074283956783,-2318.829872572329,3659.8642404302955
37.0,2520891.9678588137,4671538.825081849,3715056.572931407,-1617.893416797975,-2325.086464840453,3654.7405112567358
38.0,2519272.1651668865,4669210.610892436,3718708.7502628523,-1621.711386475712,-2331.3407748211175,3649.6115164973307
39.0,2517648.5450858623,4666876.143532206,3722355.7959644017,-1625.5281969858333,-2337.592810426373,3644.4772467603907
40.0,2516021.108772915,4664535.425271583,3725997.704756373,-1629.343852308346,-2343.842579544522,3639.337692618603
41.0,2514389.8573812456,4662188.458373117,3729634.471349639,-1633.15835640952,-2350.090090038255,3634.192844606936
42.0,2512754.792060096,4659835.245091506,3733266.090445587,-1636.9717132386286,-2356.3353497474454,3629.0426932231057
43.0,2511115.9139547683,4657475.787673622,3736892.556736085,-1640.783926727483,-2362.5783664840274,3623.8872289296705
44.0,2509473.224206641,4655110.088358538,3740513.8649034463,-1644.5950007925276,-2368.8191480366513,3618.726442152867
45.0,2507826.7239531833,4652738.149377549,3744130.009620391,-1648.404939334374,-2375.0577021674253,3613.5603232826106
46.0,2506176.414327972,4650359.972954203,3747740.9855500115,-1652.2137462359387,-2381.2940366119146,3608.388862673659
47.0,2504522.2964607114,4647975.561304325,3751346.787345738,-1656.0214253610466,-2387.528159074951,3603.212050645612
48.0,2502864.37147725,4645584.9166360535,3754947.4096513027,-1659.8279805579223,-2393.760077237617,3598.0298774815165
49.0,2501202.6404995956,4643188.04114985,3758542.847100701,-1663.633415655233,-2399.989798751194,3592.842333432287
50.0,2499537.1046459395,4640784.937038551,3762133.0943181673,-1667.4377344625536,-2406.2173312339,3587.649408712983
51.0,2497867.7650306704,4638375.606487382,3765718.145918127,-1671.2409407708328,-2412.442682277411,3582.451093504904
52.0,2496194.622764398,4635960.051673996,3769297.996505177,-1675.0430383509956,-2418.6658594403416,3577.2473779583815
53.0,2494517.6789539685,4633538.2747685015,3772872.640674044,-1678.8440309532452,-2424.8868702477776,3572.0382521881256
54.0,2492836.9347024914,4631110.277933501,3776442.0730095534,-1682.6439223045018,-2431.1057221889496,3566.823706279276
55.0,2491152.3911093595,4628676.063324124,3780006.2880866025,-1686.4427161118947,-2437.322422719095,3561.603730286006
56.0,2489464.0492702676,4626235.6330880625,3783565.2804701254,-1690.2404160592705,-2443.536979257595,3556.378314230591
57.0,2487771.910277241,4623788.989365608,3787119.0447150636,-1694.0370258041658,-2449.749399181921,3551.1474481069017
58.0,2486075.9752186593,4621336.134289699,3790667.575366339,-1697.8325489817653,-2455.95968983043,3545.911121881334
59.0,2484376.2451792774,4618877.069985948,3794210.8669588263,-1701.6269891988486,-2462.167858498171,3540.6693254928105
60.0,2482672.7212402616,4616411.798572702,3797748.914017325,-1705.420350033557,-2468.373912432231,3535.422048854409
61.0,2480965.4044792103,4613940.322161083,3801281.711056535,-1709.2126350381877,-2474.5778588345274,3530.169281854527
62.0,2479254.295970185,4611462.642855033,3804809.252581034,-1713.0038477319758,-2480.7797048552893,3524.9110143606085
63.0,2477539.3967837463,4608978.7627513725,3808331.5330852563,-1716.7939916001633,-2486.9794575884007,3519.6472362177446
64.0,2475820.707986985,4606488.6839398565,3811848.5470534693,-1720.5830700946972,-2493.1771240714006,3514.377937252866
65.0,2474098.230643557,4603992.40850323,3815360.288959762,-1724.3710866309702,-2499.372711280361,3509.1031072777696
66.0,2472371.965813723,4601489.938517296,3818866.753268025,-1728.1580445843283,-2505.566226121504,3503.8227360881865
67.0,2470641.9145543883,4598981.276050987,3822367.9344319385,-1731.9439472875092,-2511.757675433997,3498.5368134712335
68.0,2468908.077919148,4596466.423166428,3825863.8268949674,-1735.7287980278488,-2517.947065976914,3493.245329206111
69.0,2467170.4569583326,4593945.381919033,3829354.4250903507,-1739.5126000437886,-2524.134404425975,3487.94827306713
70.0,2465429.0527190603,4591418.154357576,3832839.7234411016,-1743.295356521383,-2530.3196973679587,3482.6456348290667
71.0,2463683.86624529,4588884.742524297,3836319.716360009,-1747.0770705884788,-2536.5029512904584,3477.3374042720534
72.0,2461934.8985778834,4586345.148454995,3839794.3982496457,-1750.8577453135513,-2542.6841725762933,3472.023571185069
73.0,2460182.1507546627,4583799.374179144,3843263.763502379,-1754.637383696856,-2548.863367490936,3466.704125373857
74.0,2458425.6238104897,4581247.421720013,3846727.8065003934,-1758.4159886634443,-2555.0405421727337,3461.379056665348
75.0,2456665.318777336,4578689.293094799,3850186.5216157096,-1762.1935630610678,-2561.2157026208006,3456.0483549151104
76.0,2454901.2366843675,4576124.990314771,3853639.9032102237,-1765.9701096501667,-2567.388854683377,3450.7120100187603
77.0,2453133.3785580355,4573554.515385432,3857087.945635747,-1769.7456310945563,-2573.5600040396675,3445.3700119173154
78.0,2451361.7454221784,4570977.870306692,3860530.6432340583,-1773.5201299525797,-2579.729156184476,3440.022350606974
79.0,2449586.3382981303,4568395.057073063,3863967.990336961,-1777.2936086670961,-2585.8963164095767,3434.6690161540173
80.0,2447807.158204844,4565806.077673873,3867399.9812663663,-1781.0660695554689,-2592.0614897832274,3429.3099987085443
81.0,2446024.2061590194,4563210.934093497,3870826.610334378,-1784.8375147935003,-2598.22468112316,3423.9452885149512
82.0,2444237.483175257,4560609.628311627,3874247.871843396,-1788.6079463991337,-2604.3858949709684,3418.5748759314884
83.0,2442446.990266221,4558002.162303555,3877663.760086241,-1792.3773662210442,-2610.545135563705,3413.198751449352
84.0,2440652.728442815,4555388.538040499,3881074.269346295,-1796.1457759155892,-2616.7024067966267,3407.8169057134073
85.0,2438854.69871439,4552768.757489962,3884479.393897668,-1799.9131769251544,-2622.8577121873386,3402.4293295473326
86.0,2437052.902088965,4550142.8226161245,3887879.1280053896,-1803.6795704576652,-2629.0110548306257,3397.0360139796976
87.0,2435247.3395734746,4547510.7353803,3891273.4659256274,-1807.4449574565515,-2635.1624373500235,3391.636950274231
88.0,2433438.0121740517,4544872.4977414245,3894662.401905938,-1811.2093385697808,-2641.311861842405,3386.2321299677715
89.0,2431624.920896335,4542228.1116566155,3898045.930185563,-1814.9727141177282,-2647.459329813253,3380.8215449103154
90.0,2429808.0667458163,4539577.579081798,3901424.0449957587,-1818.7350840519648,-2653.6048421100713,3375.4051873073913
91.0,2427987.450728231,4536920.901972395,3904796.7405601777,-1822.4964479124174,-2659.748398839496,3369.9830497729126
92.0,2426163.0738499914,4534258.082284119,3908164.0110953045,-1826.256804774981,-2665.889999273233,3364.555125389714
93.0,2424334.937118681,4531589.121973849,3911525.850810957,-1830.0161531963386,-2672.0296417512,3359.12140777451
94.0,2422503.0415435988,4528914.023000617,3914882.2539108535,-1833.7744911503978,-2678.1673235595226,3353.681891154498
95.0,2420667.3881363804,4526232.78732673,3918233.214593266,-1837.5318159523886,-2684.303040798288,3348.2365704532713
96.0,2418827.977911694,4523545.41691902,3921578.72705176,-1841.2881241769064,-2690.4367882325314,3342.7854413916357
97.0,2416984.8118880265,4520851.913750265,3924918.7854760494,-1845.0434115617536,-2696.5685591157526,3337.3285005996004
98.0,2415137.8910885705,4518152.2798007885,3928253.3840529593,-1848.797672902234,-2702.698344998993,3331.865745744435
99.0,2413287.216542222,4515446.517060267,3931582.5169675383,-1852.5509019265883,-2708.826135503128,3326.397175680613
100.0,2411432.7892847173,4512734.627529782,3934906.1784043205,-1856.303091155598,-2714.951918064151,3320.9227906172164
101.0,2409574.610359911,4510016.6132241385,3938224.3625487727,-1860.0542317440268,-2721.0756776467897,3315.4425923118833
102.0,2407712.6808212292,4507292.476174489,3941537.0635889443,-1863.8043132955208,-2727.1973964059725,3309.956584292464
103.0,2405847.00173332,4504562.218431327,3944844.2757173576,-1867.5525667120237,-2733.3156880512834,3304.4655799984466
104.0,2403977.575687805,4501825.844798386,3948145.994748941,-1871.2985165102873,-2739.4296954758465,3298.970084222965
105.0,2402104.4047002993,4499083.359040375,3951442.2158858036,-1875.042783153709,-2745.5405380199663,3293.469434825005
106.0,2400227.490121498,4496334.763722346,3954732.933618591,-1878.7856758502312,-2751.648773838766,3287.9632990325335
107.0,2398346.833348599,4493580.061492697,3958018.1424838686,-1882.5271449992433,-2757.754313957412,3282.45172649296
108.0,2396462.4358314993,4490819.255094431,3961297.837071577,-1886.2671343986876,-2763.857057397254,3276.934774824651
109.0,2394574.2990798014,4488052.347377903,3964572.012033518,-1890.0055803665891,-2769.956889575813,3271.412510719616
110.0,2392682.424670766,4485279.34131528,3967840.6620930163,-1893.7424107389525,-2776.053680486046,3265.8850112026557
111.0,2390786.8142583235,4482500.240016931,3971103.7820559232,-1897.477543730056,-2782.1472826087847,3260.3523650786374
112.0,2388887.469583306,4479715.046750062,3974361.3668231736,-1901.2108866251074,-2788.237528526224,3254.814674588386
113.0,2386984.3924850733,4476923.764959878,3977613.4114051,-1904.9423342891969,-2794.324228208512,3249.272057306953
114.0,2385077.5849147276,4474126.398293645,3980859.9109377875,-1908.6717674611136,-2800.407165892422,3243.7246483305935
115.0,2383167.048950151,4471322.950628093,3984100.860701761,-1912.3990507980343,-2806.4860965092666,3238.1726027813274
116.0,2381252.7868131315,4468513.426100627,3987336.25614335,-1916.1240306368563,-2812.5607415991835,3232.6160986875184
117.0,2379334.8008888774,4465697.829144895,3990566.0928991362,-1919.8465324295685,-2818.6307846172713,3227.0553403054364
118.0,2377413.0937482724,4462876.164531392,3993790.366823961,-1923.5663577949163,-2824.695865551941,3221.4905619360507
119.0,2375487.6681732875,4460048.437413791,3997009.0740230083,-1927.2832811383996,-2830.755574741401,3215.92203232646
120.0,2373558.5271859956,4457214.653381909,4000222.210888614,-1930.9970457660966,-2836.809445761144,3210.3500597458333
121.0,2371625.6740817553,4454374.818522269,4003429.7741425,-1934.7073594171088,-2842.856947253924,3204.774997838773
122.0,2369689.1124671614,4451528.939487401,4006631.7608842915,-1938.413889124291,-2848.8974735219963,3199.1972523867153
123.0,2367748.8463035068,4448677.023575225,4009828.1686472734,-1942.1162552917376,-2854.9303336897865,3193.6172891194
124.0,2365804.879956578,4445819.078820022,4013018.9954625303,-1945.8140248791315,-2860.9547392134555,3188.035642745206
125.0,2363857.2182537485,4442955.114096798,4016204.239932764,-1949.5067035350949,-2866.969789475668,3182.4529273959342
126.0,2361905.8665495077,4440085.1392410705,4019383.901317322,-1953.1937265272718,-2872.9744551717304,3176.869848722592
127.0,2359950.830800694,4437209.165186455,4022557.979630209,-1956.8744482712355,-2878.9675591089763,3171.287217898993
128.0,2357992.1176529652,4434327.2041228525,4025726.47575312,-1960.5481302319095,-2884.94775403291,3165.705967850052
129.0,2356029.73454023,4431439.269678389,4028889.391565909,-1964.213926945813,-2890.9134969916195,3160.1271720731165
130.0,2354063.6897990736,4428545.377128869,4032046.7300972664,-1967.8708698516712,-2896.863019674085,3154.552066462813
131.0,2352093.992800527,4425645.543639041,4035198.495698835,-1971.517848585965,-2902.7942940993235,3148.9820746416226
132.0,2350120.6541019017,4422739.788540671,4038344.6942465496,-1975.1535893303808,-2908.7049928708,3143.418837370584
133.0,2348143.685621866,4419828.133653299,4041485.333373576,-1978.776629738044,-2914.592443153728,3137.864246697165
134.0,2346163.1008424256,4416910.603654363,4044620.422739944,-1982.3852898869663,-2920.4535733414814,3132.3204856247175
135.0,2344178.915042092,4413987.226506616,4047749.9743448254,-1985.977638614364,-2926.2848512288183,3126.7900742003694
136.0,2342191.145565197,4411058.033951906,4050874.0028883447,-1989.5514545009937,-2932.082212345209,3121.2759230637457
137.0,2340199.81213309,4408123.062081926,4053992.526190953,-1993.1041806328576,-2937.840976841282,3115.7813956646714
138.0,2338204.937203931,4405182.351998223,4057105.565679674,-1996.632872153772,-2943.555753118824,3110.3103805358987
139.0,2336206.5463887826,4402235.950575688,4060213.1469520247,-2000.0876009506173,-2949.135393614415,3104.926154071465
140.0,2334204.76200203,4399284.081210994,4063315.417987817,-2003.3634289158508,-2954.3883178434335,3099.7618433237076
141.0,2332199.819530951,4396327.173940001,4066412.670638672,-2006.4853749377653,-2959.360094472766,3094.786874558544
142.0,2330191.7912521544,4393365.361022049,4069504.991736934,-2009.5302698982414,-2964.190862574149,3089.9051203418057
143.0,2328180.7589911544,4390398.792214853,4072592.4808793557,-2012.487912290264,-2968.861927129794,3085.130225430941
144.0,2326166.815427574,4387427.637167789,4075675.252187796,-2015.3467091643251,-2973.352041688282,3080.4777122589294
145.0,2324150.0655728257,4384452.088131476,4078753.4363038735,-2018.0934925258625,-2977.6370720872656,3075.9652265245095
146.0,2322130.628442522,4381472.3630236145,4081827.182640845,-2020.7133135693148,-2981.6896202242933,3071.6128073362634
147.0,2320108.638945687,4378488.708891028,4084896.661918546,-2023.1892142950092,-2985.478607009165,3067.4431830947287
148.0,2318084.250013932,4375501.405809596,4087962.0690070344,-2025.5019756513648,-2988.9688131851144,3063.482092323713
149.0,2316057.6349943844,4372510.771264657,4091023.6261031935,-2027.6298419737723,-2992.1203779280186,3059.7586271672044
150.0,2314028.9903299846,4369517.16505374,4094081.586261369,-2029.5482224118896,-2994.8882569563575,3056.3055952202994
151.0,2311998.5385495606,4366520.994750745,4097136.237293634,-2031.229371366324,-2997.2216444229707,3053.159892603988
152.0,2309966.531587252,4363522.721764894,4100187.906046577,-2032.642051764531,-2999.063366354909,3050.3628775563557
153.0,2307933.2544460315,4360522.868018035,4103236.963048747,-2033.7511874272022,-3000.3492580177262,3047.9607291582506
154.0,2305899.0292123975,4357522.023248859,4106283.8275048933,-2034.517513968749,-3001.007543640677,3046.004769974621
155.0,2303864.219418094,4354520.8529307535,4109328.972588696,-2034.8972417160403,-3000.95824456634,3044.5517242725473
156.0,2301829.2347289654,4351520.106759726,4112372.9309534384,-2034.8417491838336,-3000.1126513751224,3043.6638750499114
157.0,2299794.5359197264,4348520.627628003,4115416.300338796,-2034.2973317631986,-2998.372906933073,3043.409073571209
158.0,2297760.640065439,4345523.36094586,4118459.749100581,-2033.2050374674145,-2995.6317605497316,3043.8605447760783
159.0,2295728.1258447915,4342529.364106904,4121504.021428348,-2031.500629651593,-2991.7725682109594,3045.0964216343127
160.0,2293697.638806136,4339539.815809438,4124549.9419438494,-2029.1147252433002,-2986.6696292925626,3047.198932496598
161.0,2291669.896394305,4336556.024848319,4127598.419293341,-2025.9731655218638,-2980.1889650407247,3050.2531595749315
162.0,2289645.692475092,4333579.437879357,4130650.4482629993,-2021.9976837313734,-2972.1896561724134,3054.3452864892315
163.0,2287625.901026842,4330611.645535974,4133707.1098663197,-2017.1069382918067,-2962.5258632190526,3059.560261523351
164.0,2285611.4785985085,4327654.386152918,4136769.568786046,-2011.2179799701553,-2951.049649780616,3065.9788245905656
165.0,2283603.465066902,4324709.546236413,4139839.067515501,-2004.2482134678867,-2937.6147108473815,3073.6738835563883
166.0,2281602.9821715727,4321779.156731224,4142916.916553159,-1996.1178956867661,-2922.0810707006603,3082.7062823604792
167.0,2279611.2292755283,4318865.384095011,4146004.480080222,-1986.7531817257404,-2904.320753119886,3093.1200800722
168.0,2277629.4758081213,4315970.515224984,4149103.156713303,-1976.0896836442407,-2884.2243380099535,3104.9375537114684
169.0,2275659.04990824,4313096.935418991,4152214.3551876447,-1964.0764462081715,-2861.7082041576505,3118.154240521835
170.0,2273701.322915705,4310247.098816669,4155339.465194347,-1950.6801711299922,-2836.7221243716776,3132.7344334325753
171.0,2271757.68956598,4307423.491170248,4158479.82405451,-1935.88944344013,-2809.2567403293215,3148.6076172615867
172.0,2269829.5440288247,4304628.58533601,4161636.68042887,-1918.4136248184368,-2776.9943609647453,3167.13661877322
173.0,2267920.862316343,4301869.5024483185,4164814.0972920563,-1895.6605252053123,-2735.286579384934,3191.007532022195
174.0,2266038.222978414,4299158.01217724,4168018.6954929144,-1868.9830548942555,-2686.6254095979966,3218.3239511945285
175.0,2264182.8962065545,4296496.2516291225,4171250.7451944454,-1841.168095053872,-2636.073232450988,3245.7135689936113
176.0,2262355.8867883063,4293885.865712338,4174510.1226309016,-1812.4960976371076,-2584.1467177392915,3272.7860535564832
177.0,2260557.9040112803,4291327.958193644,4177796.3173015583,-1783.27242188924,-2531.4015771513805,3299.1680943910033
178.0,2258789.341944528,4288823.062558035,4181108.4588196836,-1753.8155352517497,-2478.4106534542516,3324.52112502791
179.0,2257050.272940777,4286371.136886735,4184445.359551614,-1724.4437767516356,-2425.740150761325,3348.555026069982
180.0,2255340.4543910245,4283971.582256513,4187805.5688718236,-1695.4626715129707,-2373.9273777026683,3371.037283892045
181.0,2253659.347597751,4281623.28213133,4191187.4341193982,-1667.1538487421349,-2323.4618013338186,3391.797221424291
182.0,2252006.1466935403,4279324.658653845,4194589.163314672,-1639.7663339185528,-2274.770654926542,3410.7255800857674
183.0,2250379.8149299137,4277073.740821477,4198008.88527957,-1613.510630685836,-2228.2096855454147,3427.7702432763763
184.0,2248779.1254321686,4274868.239282754,4201444.703801225,-1588.555652017938,-2184.0589973647147,3442.929186673835
185.0,2247202.703625878,4272705.622826748,4204894.743652917,-1565.0282627039123,-2142.5234427247196,3456.241815060843
186.0,2245649.068906761,4270583.192397305,4208357.187431347,-1543.0149905211292,-2103.736686486285,3467.77974261716
187.0,2244116.6736448356,4268498.149453775,4211830.303138152,-1522.5653598387726,-2067.7679253253154,3477.6378596303985
188.0,2242603.938187083,4266447.656546654,4215312.463150607,-1505.6246814231854,-2037.9808165538125,3484.730722603388
189.0,2241105.424281989,4264422.187820667,4218799.764583359,-1492.989303267328,-2015.7328446698375,3488.7540487209335
190.0,2239617.9595805486,4262416.1908573145,4222289.971248049,-1482.4888636288233,-1997.227653958369,3491.235228770878
191.0,2238140.4465547316,4260427.732512751,4225782.2350409,-1473.0593693656847,-1980.6065291110426,3492.905023371335
192.0,2236671.840841817,4258454.977799092,4229275.781294792,-1464.6455560810864,-1965.7681052135304,3493.834899823647
193.0,2235211.1554425694,4256496.196302324,4232769.904840548,-1457.1888815567363,-1952.6061637215316,3494.0921046282165
194.0,2233757.4630787037,4254549.765471649,4236263.965504048,-1450.6292011828627,-1941.012467639055,3493.7392415707
195.0,2232309.8970402037,4252614.1713670455,4239757.383323689,-1444.9061259392183,-1930.8790365029126,3492.834098506719
196.0,2230867.6508268253,4250688.0073986435,4243249.633701062,-1439.9600927047431,-1922.0999194369651,3491.429657048546
197.0,2229429.976854794,4248769.971528172,4246740.242637786,-1435.733181669144,-1914.5725312624127,3489.5742310136557
198.0,2227996.184463487,4246858.862336119,4250228.782163089,-1432.1697170408443,-1908.1986175477505,3487.3116905721836
199.0,2226565.6374207125,4244953.574293076,4253714.86601893,-1429.2166862401646,-1902.8849114668556,3484.6817388683558
200.0,2225137.7510910067,4243053.092513185,4257198.145640826,-1426.8240101998672,-1898.543539959006,3481.7202162770554
201.0,2223711.989400313,4241156.487213158,4260678.306451485,-1424.9446940147318,-1895.0922301649116,3478.4594142832793
202.0,2222287.861702977,4239262.908052855,4264155.064469392,-1423.5348834525794,-1892.4543601525947,3474.9283864046447
203.0,2220864.9196334076,4237371.578492853,4267628.163224294,-1422.5538490617182,-1890.558891159948,3471.1532477429137
204.0,2219442.754004854,4235481.790270535,4271097.370964878,-1421.9639160837978,-1889.3402122724801,3467.1574578783475
205.0,2218020.99180124,4233592.898068308,4274562.478140051,-1421.730355135398,-1888.7379227615893,3462.9620841462165
206.0,2216599.293294583,4231704.314425012,4278023.295133171,-1421.8212457636837,-1888.6965723526664,3458.5860439501703
207.0,2215177.3493097126,4229815.504923603,4281479.650227951,-1422.2073225355707,-1889.1653754692525,3454.046325910371
208.0,2213754.878649512,4227925.983674074,4284931.387784991,-1422.8618112029508,-1890.097911881283,3449.3581904037856
209.0,2212331.6256873067,4226035.30909984,4288378.366608758,-1423.7602607756853,-1891.4518232941628,3444.5353505229577
210.0,2210907.3581279605,4224143.080027485,4291820.458486037,-1424.8803758940194,-1893.188512982335,3439.5901347571053
211.0,2209481.8649355187,4222248.932073875,4295257.546878273,-1426.201852725586,-1895.2728536045179,3434.5336328335106
212.0,2208054.9544225093,4220352.534320276,4298689.525751704,-1427.7062206936534,-1897.6729068318382,3429.375826190226
213.0,2206626.4524941314,4218453.586260212,4302116.298530653,-1429.3766916140448,-1900.3596571972594,3424.125704532489
214.0,2205196.201039281,4216551.815005882,4305537.777160769,-1431.1980172290932,-1903.306761614047,3418.791369854007
215.0,2203764.056459673,4214646.972736984,4308953.881270361,-1433.1563556937035,-1906.4903153032064,3413.38012920646
216.0,2202329.888327894,4212738.834375275,4312364.537419182,-1435.239147245651,-1909.8886343427002,3407.8985774209723
217.0,2200893.578165182,4210827.195468298,4315769.678425203,-1437.4349990172777,-1913.4820546279661,3402.352670853026
218.0,2199455.0183298592,4208911.870266019,4319169.242760888,-1439.7335787925404,-1917.25274676783,3396.747793135699
219.0,2198014.111007597,4206992.6899747625,4322563.1740114745,-1442.125517373206,-1921.1845462368801,3391.088813830167
220.0,2196570.767295113,4205069.501173546,4325951.420388549,-1444.6023191281129,-1925.2627979787067,3385.3801407516003
221.0,2195124.9063693406,4203142.164378805,4329333.934292978,-1447.1562802600674,-1929.4742145775817,3379.6257666787133
222.0,2193676.4547345927,4201210.55274439,4332710.671921906,-1449.7804142939858,-1933.8067470858805,3373.829311074689
223.0,2192225.3455407526,4199274.550884633,4336081.592915127,-1452.4683842642698,-1938.2494675759226,3367.9940573694184
224.0,2190771.517966064,4197334.053809239,4339446.660036645,-1455.2144411106128,-1942.792462527752,3362.1229863031767
225.0,2189314.9166585314,4195388.965959578,4342805.838887733,-1458.013367780717,-1947.4267361559905,3356.218805762939
226.0,2187855.4912305027,4193439.2003369266,4346159.097648171,-1460.8604285679758,-1952.1441228408366,3350.2839774996974
227.0,2186393.1958013955,4191484.677713896,4349506.406842733,-1463.7513232419733,-1956.9372078888118,3344.320741069969
228.0,2184927.988584019,4189525.325921149,4352847.739130311,-1466.6821455450263,-1961.7992558709811,3338.3311353051104
229.0,2183459.8315103054,4187561.079202154,4356183.069113343,-1469.6493456661701,-1966.7241458438803,3332.317017578054
230.0,2181988.6898926864,4185591.877629461,4359512.373165467,-1472.6496963233221,-1971.7063128328882,3326.2800811040215
231.0,2180514.5321176588,4183617.6665764884,4362835.629275551,-1475.6802621243987,-1976.7406949806027,3320.221870487556
232.0,2179037.3293684376,4181638.3962395,4366152.816906442,-1478.7383718946949,-1981.8226858226117,3314.1437957040034
233.0,2177557.0553738694,4179654.021204843,4369463.916866959,-1481.8215936864726,-1986.9480912084691,3308.047144681681
234.0,2176073.6861810647,4177664.500057083,4372768.911195805,-1484.9277122183703,-1992.1130904057063,3301.933094631415
235.0,2174587.1999494326,4175669.795024032,4376067.783056222,-1488.0547085036524,-1997.3142009943258,3295.8027222594246
236.0,2173097.5767640574,4173669.8716550944,4379360.516640324,-1491.2503865472972,-2002.634239942534,3289.6252865209244
237.0,2171604.699176338,4171664.5265441467,4382647.033629264,-1494.5345049048774,-2008.1074506589212,3283.387783613056
238.0,2170108.5077542476,4169653.6567537766,4385927.29220755,-1497.851634289138,-2013.637840612093,3277.1252317256294
239.0,2168608.9959077598,4167637.2508629225,4389201.284092715,-1501.1749886474572,-2019.1790220921393,3270.8545944276266
240.0,2167106.1577769527,4165615.2987095923,4392469.0013964055,-1504.503871869063,-2024.7297946065664,3264.5762481521815
241.0,2165599.9881640216,4163587.7912737094,4395730.436589019,-1507.837652451126,-2030.2890689990018,3258.2905356511474
242.0,2164090.4824720505,4161554.7205715943,4398985.582467708,-1511.1757570949849,-2035.8558564274572,3251.9977691834792
243.0,2162577.6366498317,4159516.0795608545,4402234.432127386,-1514.5176649703644,-2041.4292584951036,3245.6982333743945
