t_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps
103.0,2400986.4980413034,4654983.460572294,3773079.3551410646,-2461.9397251568735,-2907.730974092614,4545.2258657575585
104.0,2398522.688108252,4652072.660597293,3777621.9760434846,-2465.6791011176538,-2913.867589460686,4540.01231893315
105.0,2396055.139839068,4649155.725393373,3782159.379778931,-2469.416389218997,-2920.00143208215,4534.791530359304
106.0,2393583.855329814,4646232.657733128,3786691.5591042032,-2473.151572388364,-2926.132502227556,4529.563497252297
107.0,2391108.8366942913,4643303.4603889175,3791218.5067734355,-2476.8846321634483,-2932.260800092481,4524.3282170763705
108.0,2388630.086065487,4640368.136132943,3795740.215538356,-2480.615548564121,-2938.386325791944,4519.085687568178
109.0,2386147.605597163,4637426.687737334,3800256.678148572,-2484.3431701692753,-2944.5090277832933,4513.836097281426
110.0,2383661.3997251485,4634479.118077377,3804767.887732919,-2488.0651093565393,-2950.6287983087823,4508.579844933469
111.0,2381171.47537845,4631525.430140716,3809273.837838439,-2491.7822525978554,-2956.74567928724,4503.316779076355
112.0,2378677.8352199527,4628565.626718802,3813774.5212910715,-2495.4967029744294,-2962.859767986927,4498.046541925985
113.0,2376180.481972501,4625599.710604742,3818269.930922291,-2499.208398064133,-2968.9710626448505,4492.769139507785
114.0,2373679.4184238245,4622627.684593513,3822760.059570087,-2502.917270296486,-2975.079561264254,4487.4845788762905
115.0,2371174.647431908,4619649.551482214,3827244.9000800434,-2506.623246494215,-2981.185261599254,4482.192868216429
116.0,2368666.171930836,4616665.314070314,3831724.44530652,-2510.3262473670766,-2987.2881611399353,4476.894016954815
117.0,2366153.994937174,4613674.975159934,3836198.688113953,-2514.026186954463,-2993.3882570816204,4471.588035875931
118.0,2363638.119556927,4610678.537556151,3840667.621378272,-2517.722972020041,-2999.4855463034473,4466.274937255774
119.0,2361118.548993134,4607676.004067327,3845131.2379884645,-2521.4165013788734,-3005.5800253427587,4460.954735009698
120.0,2358595.2865541694,4604667.377505465,3849589.5308482912,-2525.1066651679575,-3011.6716903657652,4455.627444850514
121.0,2356068.335662798,4601652.660686595,3854042.4928781656,-2528.793344039237,-3017.760537132621,4450.293084464502
122.0,2353537.699866091,4598631.8564312,3858490.1170172202,-2532.476408272749,-3023.846560961567,4444.951673707925
123.0,2351003.3828462525,4595604.967564672,3862932.3962255814,-2536.155716807116,-3029.929756697733,4439.603234820999
124.0,2348465.3884324767,4592571.996917805,3867369.3234868622,-2539.831116166897,-3036.010118661914,4434.2477926646825
125.0,2345923.7206139187,4589532.947327348,3871800.891810911,-2543.5024392858613,-3042.08764060447,4428.885374982841
126.0,2343378.383553905,4586487.821636596,3876227.094236828,-2547.1695042122155,-3048.162315662019,4423.516012689564
127.0,2340829.3816054943,4583436.622696024,3880647.92383629,-2550.8321126827504,-3054.2341362917796,4418.139740186976
128.0,2338276.7193285394,4580379.353364012,3885063.373717202,-2554.4900485496037,-3060.3030942147598,4412.75659572077
129.0,2335720.401508395,4577316.016507595,3889473.4370277314,-2558.1430760498624,-3066.3691803463735,4407.366621768335
130.0,2333160.4331764397,4574246.615003319,3893878.1069607385,-2561.790937896585,-3072.432384720538,4401.969865466934
131.0,2330596.819632602,4571171.151738154,3898277.3767586653,-2565.4333531723823,-3078.492696411442,4396.566379093798
132.0,2328029.566470095,4568089.629610497,3902671.239718926,-2569.070015007863,-3084.550103436224,4391.156220589764
133.0,2325458.679602586,4565002.051531281,3907059.689199845,-2572.700588014908,-3090.6045926599763,4385.739454144612
134.0,2322884.165294065,4561908.420425177,3911442.7186272154,-2576.3247054538224,-3096.65614968352,4380.316150845494
135.0,2320306.0301916786,4558808.739231914,3915820.321501536,-2579.941966108512,-3102.704758721404,4374.8863893905655
136.0,2317724.281361848,4555703.010907734,3920192.4914059965,-2583.551930824062,-3108.7504024696536,4369.450256883167
137.0,2315138.9263300304,4552591.238426975,3924559.222015302,-2587.154118685983,-3114.793061955832,4364.007849713089
138.0,2312549.973124476,4549473.424783822,3928920.5071054227,-2590.748002789682,-3120.8327163779177,4358.559274534229
139.0,2309957.430324451,4546349.572994219,3933276.3405643706,-2594.3330055582337,-3126.869342919439,4353.104649347486
140.0,2307361.3071133597,4543219.686097983,3937626.7164041176,-2597.9084935667925,-3132.9029165529646,4347.6441047019325
141.0,2304761.6133373175,4540083.767161113,3941971.6287737745,-2601.473771803314,-3138.933409821242,4342.17778503336
142.0,2302158.359569753,4536941.819278341,3946311.0719741844,-2605.028077311581,-3144.9607925862074,4336.705850147642
143.0,2299551.5571826943,4533793.845575941,3950645.04047407,-2608.5705721473787,-3150.9850317635573,4331.22847686708
144.0,2296941.2184254583,4530639.849214814,3954973.5289279185,-2612.100335573312,-3157.0060910219327,4325.745860866504
145.0,2294327.3565115477,4527479.833393897,3959296.532195803,-2615.61635539704,-3163.023930448573,4320.258218707982
146.0,2291709.985714664,4524313.8013539165,3963614.0453653345,-2619.1175183607265,-3169.0385061819106,4314.765790105797
147.0,2289089.1214748262,4521141.756381533,3967926.0637760144,-2622.602599481819,-3175.0497700017877,4309.268840448698
148.0,2286464.7805157006,4517963.701813913,3972232.583046232,-2626.0702502168715,-3181.0576688735746,4303.767663603183
149.0,2283836.9809743925,4514779.641043786,3976533.5991032207,-2629.5189853147604,-3187.0621444447897,4298.262585031567
150.0,2281205.742545071,4511589.577525023,3980829.108216295,-2632.9471682156436,-3193.0631324830465,4292.7539652693085
151.0,2278571.086637961,4508393.51477882,3985119.1070337594,-2636.352994826855,-3199.060562246479,4287.242203788599
152.0,2275933.0365554173,4505191.45640053,3989403.592623872,-2639.7344754929654,-3205.0543557927012,4281.727743302006
153.0,2273291.6176869753,4501983.406067234,3993682.5625203634,-2643.089414949063,-3211.044427199289,4276.211074559949
154.0,2270646.857725519,4498769.367546132,3997956.014772992,-2646.4153900323436,-3217.0306816976517,4270.692741685081
155.0,2267998.7869069106,4495549.344703839,4002223.9480037335,-2649.7097248923965,-3223.0130147058517,4265.173348118085
156.0,2265347.4382757344,4492323.34151672,4006486.3614692283,-2652.9694634189364,-3228.9913107506,4259.653563236585
157.0,2262692.8479800727,4489091.362082338,4010743.2551302067,-2656.1913385677617,-3234.9654422579333,4254.134129726561
158.0,2260035.055598599,4485853.410632204,4014994.6297286814,-2659.3717382310424,-3240.9352681986056,4248.615871787071
159.0,2257374.1045036106,4482609.491545941,4019240.486873781,-2662.5066672640387,-3246.90063257562,4243.099704264663
160.0,2254710.042264071,4479359.609367053,4023480.8291372107,-2665.5917052328587,-3252.861362723168,4237.586642818758
161.0,2252042.921093145,4476103.768820494,4027715.6601594184,-2668.621959399199,-3258.8172674002126,4232.077815228375
162.0,2249372.7983452724,4472841.974832253,4031944.9847676675,-2671.455248537706,-3264.762560316827,4226.604182003532
163.0,2246700.0105960695,4469574.243699861,4036168.8685234254,-2673.7957490514964,-3270.6851941826753,4221.230225351173
164.0,2244025.2068471694,4466300.604443887,4040387.44521837,-2675.739419301972,-3276.5890790908597,4215.935483283363
165.0,2241348.5317574656,4463021.065541679,4044600.739489992,-2677.531756776385,-3282.484207374975,4210.666919193929
166.0,2238670.1433336167,4459735.636029137,4048808.7790567577,-2679.1587718240917,-3288.3699895092286,4205.427759873448
167.0,2235990.2142138174,4456444.325562661,4053011.595009739,-2680.605130959302,-3294.2457713624462,4200.221538395854
168.0,2233308.933071698,4453147.144486412,4057209.2221335494,-2681.854030871298,-3300.1108274767175,4195.052122806665
169.0,2230626.506152075,4449844.103907707,4061401.6992553524,-2682.887061116053,-3305.96435240563,4189.923745066626
170.0,2227943.158949466,4446535.215781601,4065589.0696236826,-2683.6840556073003,-3311.805450872984,4184.841031693388
171.0,2225259.13804086,4443220.493005961,4069771.381318739,-2684.222932435805,-3317.6331265908666,4179.80903599225
172.0,2222574.7130845943,4439899.949528419,4073948.687695667,-2684.479521657806,-3323.4462695270777,4174.833271685755
173.0,2219890.1789975446,4436573.600466907,4078121.0478621107,-2684.4273808328435,-3329.243641389068,4169.91974766762
174.0,2217205.8583229287,4433241.462245641,4082288.5271910024,-2684.0375982976984,-3335.0238590780646,4165.07500349055
175.0,2214522.103800949,4429903.552748751,4086451.1978690918,-2683.278584406944,-3340.785375780426,4160.3061450594105
176.0,2211839.301154115,4426559.89149408,4090609.139481121,-2682.115851332899,-3346.5264593781903,4155.620879837545
177.0,2209157.8720982834,4423210.4998299945,4094762.439628767,-2680.5117824270856,-3352.2451677769423,4151.027550662868
178.0,2206478.2775892606,4419855.401158527,4098911.194582447,-2678.4253926819656,-3357.9393207011744,4146.535167047987
179.0,2203801.0213129194,4416494.621188592,4103055.509962863,-2675.8120825088117,-3363.6064674705267,4142.153432538966
180.0,2201126.653424243,4413128.1882235855,4107195.501447525,-2672.6233878394123,-3369.2438502022997,4137.892766388832
181.0,2198455.7745372406,4409756.133488188,4111331.2954956405,-2668.806730539771,-3374.8483618376777,4133.764317435911
182.0,2195789.0399631634,4406378.49149991,4115463.0300823967,-2664.305174282752,-3380.4164983294904,4129.779967647744
183.0,2193127.164188675,4402995.300491529,4119590.855430936,-2659.057192394277,-3385.9443043153733,4125.952322327066
184.0,2190470.925578375,4399606.602891279,4123714.934727051,-2652.9964557553176,-3391.4273115443066,4122.294683491811
185.0,2187821.1712771645,4396212.44586844,4127835.4447979196,-2646.0516506629065,-3396.860469344072,4118.821002410259
186.0,2185178.822277049,4392812.881952591,4131952.5767318713,-2638.1463385801762,-3402.2380664702505,4115.5458067515865
187.0,2182544.878600004,4389407.9697354995,4136066.536411423,-2629.1988719154615,-3407.5536437449045,4112.484097333858
188.0,2179920.424533218,4385997.774665101,4140177.544926539,-2619.1223823910113,-3412.7998970719054,4109.651209035423
189.0,2177306.633835222,4382582.369941356,4144285.8388294936,-2607.8248610384762,-3417.968570682686,4107.062630150234
190.0,2174704.774811141,4379161.837523736,4148391.6701868395,-2595.2093513365835,-3423.0503408387303,4104.733774399385
191.0,2172116.215132549,4375736.269259678,4152495.3063782924,-2581.174279342871,-3428.0346907707863,4102.679700046312
192.0,2169542.4262524555,4372305.7681421945,4156597.029586932,-2565.6139466238674,-3432.9097783272155,4100.914771175012
193.0,2166984.987239301,4368870.449703024,4160697.1359206424,-2548.4192131608725,-3437.6622987538576,4099.452257357538
194.0,2164445.5878261337,4365430.443544687,4164795.934101647,-2529.4783978373744,-3442.277346223127,4098.303869733121
195.0,2161926.0304436265,4361985.8950105775,4168893.7436601087,-2508.678423199104,-3446.7382791084237,4097.47923408635
196.0,2159428.2309797355,4358536.96698647,4172990.89256982,-2485.906228576321,-3451.0265957135707,4096.985304961447
197.0,2156954.217986474,4355083.84181915,4177087.7142700315,-2461.050470827846,-3455.1218290720135,4096.825729191303
198.0,2154506.13003808,4351626.723328326,4181184.5440282025,-2434.0035244890023,-3459.0014714309946,4097.000172503758
199.0,2152086.210937496,4348165.838876288,4185281.714615039,-2404.6637826138176,-3462.640941138845,4097.503628910519
200.0,2149696.802472852,4344701.441446048,4189379.5512860236,-2372.9382458224427,-3466.0136065618135,4098.325739178341
201.0,2147340.334445851,4341233.811663165,4193478.3660933957,-2338.745369946584,-3469.090883139521,4099.45015140553
202.0,2145019.311732959,4337763.259679769,4197578.451588835,-2302.0181225098204,-3471.8424204909243,4100.853962970665
203.0,2142736.2982008313,4334290.126822183,4201680.074019337,-2262.707175764721,-3474.236396210734,4102.507288153283
204.0,2140493.8973814296,4330814.786887348,4205783.466165141,-2220.7841402655467,-3476.2399312355556,4104.372998641804
205.0,2138294.7299203,4327337.646959712,4209888.820016621,-2176.244719692273,-3477.819638126064,4106.406684034038
206.0,2136141.407942045,4323859.147611096,4213996.279533209,-2129.111647025682,-3478.9423080310225,4108.5568753723055
207.0,2134036.506626249,4320379.76234365,4218105.933767365,-2079.437246697722,-3479.575734308455,4110.7655661311
208.0,2131982.5334486496,4316899.996142479,4222217.8106654715,-2027.3054597079754,-3479.6896610758267,4112.9690516009
209.0,2129981.895706833,4313420.383021498,4226331.871870567,-1972.8331714195665,-3479.2568336916156,4115.099089557305
210.0,2128036.8671058104,4309941.482475095,4230448.008844586,-1916.1706967495847,-3478.2541161742993,4117.0843634004705
211.0,2126149.5543133337,4306463.8747891495,4234566.040597368,-1849.7067985099275,-3475.6676860568114,4119.744556009304
212.0,2124337.4535087906,4302990.147102982,4238687.497956605,-1769.7586736059748,-3470.8527439851314,4123.267631667666
213.0,2122610.0369661218,4299522.169301179,4242812.575860703,-1684.4546366594732,-3464.6318724951707,4126.436777859461
214.0,2120968.5442354716,4296060.883357991,4246940.371512324,-1598.1701216339134,-3457.486435470637,4128.66058503557
215.0,2119413.696722854,4292607.196430238,4251069.8970307745,-1511.4283469945658,-3449.4606528612785,4129.865462930873
216.0,2117945.6875414825,4289161.962052269,4255200.102438185,-1424.756138570141,-3440.617108046543,4130.00163115887
217.0,2116564.1844457136,4285725.962214145,4259329.900293092,-1338.6710472009145,-3431.0354430647567,4129.04414281575
218.0,2115268.3454470807,4282299.891166139,4263458.190723817,-1253.6691923725884,-3420.810262478888,4126.9926756965
219.0,2114056.8460609685,4278884.341689187,4267583.885644485,-1170.2144289263524,-3410.0483783786185,4123.87017078558
220.0,2112927.916589228,4275479.794409382,4271705.931065388,-1088.7293059995864,-3398.865577799268,4119.720485719852
221.0,2111879.3874489693,4272086.610533589,4275823.326615925,-1009.5881288507953,-3387.3831223812886,4114.605294332374
222.0,2110908.7403315264,4268705.02816462,4279935.141654053,-933.1122653048951,-3375.724196403753,4108.600497142412
223.0,2110013.1629183595,4265335.162140781,4284040.52761021,-862.9086967709009,-3364.808315454051,4101.863241812214
224.0,2109182.9229379846,4261975.4115337115,4288138.868137677,-805.6223449436948,-3356.3723048106767,4094.7186295245774
225.0,2108401.918228472,4258622.41753116,4292229.964869259,-757.5767831928097,-3349.74531638436,4087.333494657185
226.0,2107667.769371599,4255275.920900943,4296313.535126992,-711.9199800777715,-3343.4004536890425,4079.6903292741627
227.0,2106978.0782683166,4251935.616623782,4300389.345527807,-668.6604668446817,-3337.3796464321204,4071.8360880012624
228.0,2106330.4484379096,4248601.1616080785,4304457.207302994,-627.7867448246107,-3331.7177021009848,4063.8137632645667
229.0,2105722.5047786674,4245272.18121958,4308516.973054336,-589.2689173624385,-3326.442974065896,4055.662910355255
230.0,2105151.9106031847,4241948.275659947,4312568.533123705,-553.0613917671144,-3321.5775819476694,4047.419346134644
231.0,2104616.381995133,4238629.026055684,4316611.811746606,-519.1054998009931,-3317.137754580006,4039.1150057637133
232.0,2104113.6996035827,4235314.000150787,4320646.763135232,-487.331976612797,-3313.13426436577,4030.777931814082
233.0,2103641.7180419075,4232002.757526953,4324673.367610234,-457.6632554382086,-3309.5729238851927,4022.4323696792126
234.0,2103198.3730927063,4228694.854303016,4328691.62787459,-430.0155508436728,-3306.4551187139004,4014.0989442984574
235.0,2102781.68694022,4225389.847289525,4332701.565498831,-404.30071632936597,-3303.778354148846,4005.7948953821324
236.0,2102389.7716600476,4222087.297594719,4336703.217665355,-380.4278727064375,-3301.5367975262925,3997.534351133276
237.0,2102020.8311948073,4218786.773694472,4340696.634201097,-358.30481187207624,-3299.7218017643318,3989.3286235942505
238.0,2101673.1620363034,4215487.85399119,4344681.874912543,-337.83918662252836,-3298.3223994295113,3981.1865118709393
239.0,2101345.1528215623,4212190.128895613,4348659.007224839,-318.9395013113972,-3297.325759919826,3973.114602468442
240.0,2101035.2830336806,4208893.20247135,4352628.10411748,-301.51592070935294,-3296.717605191283,3965.117558685597
241.0,2100742.1209801435,4205596.693685231,4356589.24234221,-285.4809157149866,-3296.4825817663223,3957.1983933262527
242.0,2100464.3212022507,4202300.237307818,4360542.500904133,-270.74976489157416,-3296.6045886455104,3949.3587209968828
243.0,2100200.6214503604,4199003.48450794,4364487.959784204,-257.2409303863533,-3297.067062153481,3941.5989878452383
244.0,2099949.839341478,4195706.103183511,4368425.698879823,-244.87632586457767,-3297.853219795041,3933.9186778515577
245.0,2099710.8687986312,4192407.7780683497,4372355.797139907,-233.58149282773957,-3298.946265902603,3926.3164957626723
246.0,2099482.6763558225,4189108.2106517055,4376278.331871348,-223.28570024087094,-3300.3295622905716,3918.79052745644
