t_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps
90.0,2523855.1907382812,4532512.941036577,3846114.6507059257,-1886.056143113412,-3324.677335264627,4652.152377532097
91.0,2521967.1742468853,4529185.27877433,3850764.181974959,-1889.976196212694,-3330.6454549576156,4646.906553798821
92.0,2520075.238345856,4525851.650126662,3855408.4638135233,-1893.8949584797956,-3336.6101059117354,4641.653514377307
93.0,2518179.3843299258,4522512.058562507,3860047.4890037137,-1897.8124218429439,-3342.5712877106853,4636.393254850758
94.0,2516279.61350217,4519166.507551241,3864681.250323225,-1901.728577658534,-3348.5289998785593,4631.125770835672
95.0,2514375.9271746087,4515815.00056275,3869309.740545385,-1905.6434166622348,-3354.4832418677397,4625.851057988824
96.0,2512468.3266688455,4512457.541067505,3873932.9524392025,-1909.5569289221894,-3360.4340130598284,4620.56911201356
97.0,2510556.8133167643,4509094.13253663,3878550.878769412,-1913.469103780575,-3366.381312761456,4615.279928663513
98.0,2508641.3884612843,4505724.778441982,3883163.5122965295,-1917.3799297953956,-3372.3251401958987,4609.98350375169
99.0,2506722.0534571735,4502349.482256238,3887770.8457769156,-1921.2893946762197,-3378.265494501218,4604.679833158152
100.0,2504798.809671932,4498968.24745298,3892372.871962846,-1925.1974852108397,-3384.2023747256026,4599.368912836071
101.0,2502871.658486752,4495581.077506787,3896969.5836025877,-1929.1041871896014,-3390.135779817123,4594.050738824066
102.0,2500940.6012975527,4492187.975893346,3901560.973440494,-1933.009485320188,-3396.06570861768,4588.7253072557505
103.0,2499005.6395161115,4488788.946089552,3906147.034217099,-1936.9133631347213,-3401.9921598588116,4583.392614367651
104.0,2497066.7745712833,4485383.991573628,3910727.758669229,-1940.8158028903417,-3407.9151321509853,4578.052656514803
105.0,2495124.007910331,4481973.11582525,3915303.139530129,-1944.715640395647,-3413.834524171427,4572.705522872973
106.0,2493177.343290492,4478556.322525285,3919873.169714975,-1948.6104667410254,-3419.7501264624298,4567.351404991699
107.0,2491226.7869768487,4475133.615572325,3924437.842340112,-1952.5012007812038,-3425.662019973155,4561.990226896014
108.0,2489272.3408889296,4471704.998485339,3928997.150168767,-1956.3899890808389,-3431.570392364636,4556.621812070021
109.0,2487314.006998687,4468270.474787596,3933551.0859642522,-1960.2767771910876,-3437.475239171181,4551.246160823852
110.0,2485351.7873345474,4464830.0480069965,3938099.642490415,-1964.161506436998,-3443.3765555704013,4545.863273943774
111.0,2483385.683985813,4461383.721676455,3942642.81251214,-1968.044113557553,-3449.2743363552727,4540.473152737832
112.0,2481415.6991074323,4457931.499334286,3947180.5887958906,-1971.9245303156786,-3455.1685759052634,4535.0757990852
113.0,2479441.8349251817,4454473.384524644,3951712.96411031,-1975.8026830710005,-3461.0592681523412,4529.671215491369
114.0,2477464.0937412903,4451009.380797981,3956239.9312268733,-1979.6784923139494,-3466.9464065465145,4524.259405148681
115.0,2475482.477940554,4447539.491711551,3960761.4829206076,-1983.5518721574917,-3472.829984011594,4518.840372001985
116.0,2473496.9899969753,4444063.720829958,3965277.6119708773,-1987.422729781596,-3478.70999290701,4513.414120821049
117.0,2471507.6324809906,4440582.071725737,3969788.3111622497,-1991.2909648239147,-3484.58642497845,4507.980657282053
118.0,2469514.4080673275,4437094.547980001,3974293.5732854414,-1995.1564687185455,-3490.4592713071033,4502.539988053497
119.0,2467517.3195435535,4433601.153183123,3978793.3911383566,-1999.0191239684355,-3496.3285222528502,4497.092120893067
120.0,2465516.3698193906,4430101.8909354955,3983287.7575272275,-2002.8788033493329,-3502.194167392794,4491.637064754264
121.0,2463511.561936855,4426596.7648483375,3987776.665267865,-2006.7353690406308,-3508.0561954570003,4486.174829902593
122.0,2461502.8990813093,4423085.7785445815,3992260.1071870327,-2010.5886716714595,-3513.914594250731,4480.705428043846
123.0,2459490.384593512,4419568.935659836,3996738.076123953,-2014.4385492780712,-3519.769350578543,4475.228872465203
124.0,2457474.021982753,4416046.239843424,4001210.564931963,-2018.2848261592444,-3525.620450156741,4469.74517819169
125.0,2455453.8149411934,4412517.694759523,4005677.5664803362,-2022.127311618533,-3531.4678775127977,4464.254362157313
126.0,2453429.767359516,4408983.304088399,4010139.0736562777,-2025.9657985917293,-3537.3116158847697,4458.756443393417
127.0,2451401.88334401,4405443.071527753,4014595.079367123,-2029.800062136026,-3543.151647108607,4453.251443237765
128.0,2449370.167235244,4401897.000794182,4019045.5765427533,-2033.6298577701673,-3548.987951484509,4447.739385563647
129.0,2447334.6236284696,4398345.095624784,4023490.5581382504,-2037.454919654876,-3554.8205076451413,4442.2202970338985
130.0,2445295.2573959343,4394787.359778891,4027930.017136821,-2041.2749585937709,-3560.6492924033664,4436.694207380526
131.0,2443252.073711282,4391223.797039977,4032363.9465530114,-2045.0896598335821,-3566.4742805822752,4431.161149713211
132.0,2441205.078076267,4387654.411217727,4036792.3394362475,-2048.898680647835,-3572.2954448400997,4425.621160861105
133.0,2439154.2763499864,4384079.206150297,4041215.1888747336,-2052.701647678856,-3578.1127554620616,4420.074281749548
134.0,2437099.6747809094,4380498.185706803,4045632.4879997466,-2056.4981540124863,-3583.9261801438406,4414.520557816373
135.0,2435041.2800419615,4376911.353790009,4050044.2299903664,-2060.287755960133,-3589.735683752224,4408.960039471975
136.0,2432979.099268989,4373318.714339298,4054450.4080786905,-2064.0699695122894,-3595.5412280550227,4403.392782608513
137.0,2430913.140102937,4369720.271333899,4058851.0155555834,-2067.8442664351314,-3601.3427714309655,4397.81884916476
138.0,2428843.410736119,4366116.028796436,4063246.04577702,-2071.610069965478,-3607.1402685446665,4392.238307746826
139.0,2426769.919963006,4362505.99079681,4067635.492171077,-2075.366750072222,-3612.9336699997075,4386.651234319434
140.0,2424692.6772359745,4358890.161456437,4072019.348245659,-2079.113618223928,-3618.7229219395667,4381.057712970069
141.0,2422611.692726558,4355268.544952931,4076397.607597017,-2082.8499216181226,-3624.507965621073,4375.457836753223
142.0,2420526.977392738,4351641.145525195,4080770.2639191654,-2086.5748368208297,-3630.288736943621,4369.851708628936
143.0,2418438.5430529164,4348007.967479044,4085137.311014275,-2090.2874627355486,-3636.0651659197174,4364.239442497725
144.0,2416346.402467267,4344369.015193355,4089498.742804161,-2093.9868128465023,-3641.8371761036105,4358.621164354263
145.0,2414250.5694272234,4340724.293126836,4093854.5533429836,-2097.6718066509347,-3647.6046839505434,4352.997013561195
146.0,2412151.0588539653,4337073.805825454,4098204.736831283,-2101.3412601903547,-3653.367598113604,4347.367144259857
147.0,2410047.8869068427,4333417.557930609,4102549.2876315033,-2104.9938755896874,-3659.1258186702617,4341.731726942584
148.0,2407941.071102786,4329755.554188114,4106888.2002851684,-2108.62822948792,-3664.8792362585664,4336.0909501861315
149.0,2405830.630447867,4326087.799458092,4111221.4695318756,-2112.2427602505777,-3670.627731125336,4330.445022580447
150.0,2403716.5855822847,4322414.298725863,4115549.0903303293,-2115.8357538275886,-3676.3711720812134,4324.794174867449
151.0,2401598.9589402117,4318735.05711393,4119871.0578816105,-2119.4053281017113,-3682.1094153313898,4319.1386623098515
152.0,2399477.7749260813,4315050.0798952,4124187.367654949,-2122.949415575713,-3687.842303188052,4313.478767325869
153.0,2397353.0601090603,4311359.372507554,4128498.015416262,-2126.4657442113385,-3693.5696626370773,4307.814802400535
154.0,2395224.8434376586,4307662.940569926,4132802.99725975,-2129.951816221932,-3699.2913037608378,4302.147113323212
155.0,2393093.1564766164,4303960.789900032,4137102.3096429086,-2133.404884589836,-3705.0070179761387,4296.476082780166
156.0,2390958.033668479,4300252.926533974,4141395.9494253104,-2136.82192707411,-3710.716576082632,4290.802134326892
157.0,2388819.512622468,4296539.356747867,4145683.9139115624,-2140.1996174310334,-3716.4197261007503,4285.125736799091
158.0,2386677.634433617,4292820.087081772,4149966.2008989085,-2143.5342935449444,-3722.116190860048,4279.447409200016
159.0,2384532.4440353783,4289095.1243661465,4154242.8087299624,-2146.8219221462496,-3727.8056653267704,4273.767726112157
160.0,2382383.9905893244,4285364.475751119,4158513.736351133,-2150.0580597408116,-3733.487813625019,4268.087323690765
161.0,2380232.3279158967,4281628.1487388965,4162778.983377344,-2153.23780936352,-3739.162265724968,4262.406906293239
162.0,2378077.5149705973,4277886.151219669,4167038.5501637193,-2156.2087978406344,-3744.817124866415,4256.7464613425545
163.0,2375919.9103202154,4274138.514489164,4171292.476300029,-2158.654435736127,-3750.4276687838137,4251.147580581019
164.0,2373760.206099125,4270385.295882101,4175540.8453248814,-2160.6802326741163,-3756.002168223262,4245.596848179353
165.0,2371598.549854867,4266626.510152717,4179783.669996388,-2162.5519661139697,-3761.5614017620683,4240.0598114526365
166.0,2369435.102166897,4262862.173078577,4184020.9649477866,-2164.2560098434333,-3767.1042949100956,4234.538428583881
167.0,2367270.0378351803,4259092.301562897,4188252.7468535556,-2165.777496822644,-3772.6296668271534,4229.034832319245
168.0,2365103.547173252,4255316.913744923,4192479.034612425,-2167.100210087141,-3778.1362204938196,4223.551345557906
169.0,2362935.837415006,4251536.029121909,4196699.849544671,-2168.206464761868,-3783.6225304701366,4218.090495916316
170.0,2360767.134243728,4247749.668683982,4200915.215604258,-2169.0769814292435,-3789.087029289454,4212.655030812137
171.0,2358597.6834521475,4243957.85506333,4205125.159606296,-2169.690750643844,-3794.527992316056,4207.247932919301
172.0,2356427.7527424404,4240160.61269935,4209329.711470096,-2170.0248884991743,-3799.943520888686,4201.872435797006
173.0,2354257.633675149,4236357.968021553,4213528.90447789,-2170.0544832940213,-3805.331523559522,4196.53203944955
174.0,2352087.6437758524,4232549.949652231,4217722.7755489955,-2169.752433545422,-3810.689695201814,4191.230525472667
175.0,2349918.1288080583,4228736.588631149,4221911.365528835,-2169.0892778318375,-3816.015493737068,4185.971971378662
176.0,2347749.4652201887,4224917.918664757,4226094.719491753,-2168.0330172597896,-3821.3061142312363,4180.760763573926
177.0,2345582.0627735388,4221093.976402687,4230272.887055983,-2166.5489317097235,-3826.5584600656293,4175.601608342025
178.0,2343416.3673567693,4217264.801744626,4234445.922708437,-2164.599391489988,-3831.7691108593717,4170.499540042132
179.0,2341252.863990559,4213430.438180968,4238613.886136067,-2162.1436665721703,-3836.934286830947,4165.459925581235
180.0,2339092.080023625,4209590.933170964,4242776.842559599,-2159.137736233417,-3842.04980924353,4160.488464025781
181.0,2336934.588518092,4205746.338562481,4246934.863064119,-2155.5341027255636,-3847.1110565713607,4155.5911800041795
182.0,2334781.011818174,4201896.711057821,4251088.024919608,-2151.281613483792,-3852.112916042097,4150.7744093709625
183.0,2332632.0252911244,4198042.112730397,4255236.411882861,-2146.3252974499483,-3857.049730211729,4146.044775323011
184.0,2330488.361223274,4194182.611597398,4259380.114470254,-2140.6062222551554,-3861.9152382717,4141.409152944107
185.0,2328350.812846614,4190318.2822538535,4263519.230188749,-2134.0613803619053,-3866.7025118547026,4136.874619921669
186.0,2326220.23846255,4186449.2065736884,4267653.863710097,-2126.623613713542,-3871.4038851913065,4132.4483909453265
187.0,2324097.565619187,4182575.474483471,4271784.126970639,-2118.2215880239382,-3876.010879653739,4128.137733127456
188.0,2321983.795286502,4178697.184814381,4275910.139176352,-2108.7798294844106,-3880.5141228933353,4123.949859675486
189.0,2319880.005960218,4174814.446237684,4280032.02668999,-2098.218838335015,-3884.9032630969305,4119.891799034551
190.0,2317787.357609832,4170927.378288187,4284149.922774421,-2086.4552953627426,-3889.166879249504,4115.970236818306
191.0,2315707.0953694927,4167036.112479185,4288263.967163627,-2073.402378796367,-3893.2923887623474,4112.191328193992
192.0,2313640.5528522395,4163140.7935106624,4292374.305430809,-2058.9702102195006,-3897.2659544732887,4108.560478915926
193.0,2311589.1549490537,4159241.5805702386,4296481.088121459,-2043.066448728554,-3901.072393726092,4105.082094042562
194.0,2309554.4199547824,4155338.64872321,4300584.469618894,-2025.5970525005832,-3904.695093137445,4101.759294592775
195.0,2307537.9608440525,4151432.1903839638,4304684.606710644,-2006.4672259001527,-3908.1159337023273,4098.593603981659
196.0,2305541.485502982,4147522.4168558056,4308781.6568268575,-1985.582568021724,-3911.3152320266236,4095.5846081264317
197.0,2303566.795708009,4143609.5599199105,4312875.775926897,-1962.8504348064307,-3914.2717046965845,4092.729595590383
198.0,2301615.784633369,4139693.8734464124,4316967.116018038,-1938.1815213633236,-3916.9624641099945,4090.0231870263815
199.0,2299690.4326652824,4135775.6349916905,4321055.82230095,-1911.4916636378039,-3919.363055258291,4087.4569664211012
200.0,2297792.8013060936,4131855.147335896,4325142.02995088,-1882.7038489251863,-3921.447543971706,4085.019130033441
201.0,2295925.024967432,4127932.739903747,4329225.860561017,-1851.7504130182788,-3923.1886678005103,4082.694172270596
202.0,2294089.300480057,4124008.770000295,4333307.418295422,-1818.5753881039564,-3924.558060816489,4080.4626307613216
203.0,2292287.874191224,4120083.623782114,4337386.78582254,-1783.1369503843598,-3925.526562951738,4078.300915107131
204.0,2290523.0265792883,4116157.7168743913,4341464.020125636,-1745.4099004971795,-3926.0646228427067,4076.1812448734418
205.0,2288797.0543902298,4112231.4945364287,4345539.1483122865,-1705.3880941458046,-3926.142800323665,4074.071721803397
206.0,2287112.2503909967,4108305.431273744,4349612.163569243,-1663.0867262685206,-3925.7323705370072,4071.936558589805
207.0,2285470.8809376927,4104380.0297953547,4353683.021429466,-1618.544361103326,-3924.806026145583,4069.736481531523
208.0,2283875.16166879,4100455.819221453,4357751.636532306,-1571.8245942192152,-3923.3386673652567,4067.4293168867007
209.0,2282327.2317492543,4096533.352460624,4361817.8800632395,-1523.017232668819,-3921.308261842234,4064.9707608604804
210.0,2280829.1272034524,4092613.2026977683,4365881.578054027,-1472.2388871023431,-3918.696748287417,4062.315321347676
211.0,2279382.7539750496,4088695.9589640494,4369942.510705935,-1419.632885754807,-3915.4909498763736,4059.417406653054
212.0,2277989.861431943,4084782.2207980156,4374000.412867333,-1365.3684448436834,-3911.683456605533,4056.232523440849
213.0,2276652.017085362,4080872.5920508383,4378054.975752817,-1309.6390621666797,-3907.2734309856314,4052.718534436077
214.0,2275370.5833076094,4076967.6739360443,4382105.849936205,-1252.660138900159,-3902.2672894280404,4048.8369173570536
215.0,2274146.696807562,4073068.057471982,4386152.649587531,-1194.6658761193976,-3896.679213179974,4044.5539613272995
216.0,2272981.2515553706,4069174.3155096844,4390194.95785886,-1132.0237575862557,-3889.765345687745,4039.892148926854
217.0,2271882.6492923894,4065288.5267806067,4394232.433885384,-1057.3321606959216,-3879.941086290404,4034.8170486837626
218.0,2270866.587233979,4061414.4333371036,4398264.591956227,-974.9800951650832,-3867.861689459998,4029.0490696942434
219.0,2269932.689102059,4057552.8034016867,4402290.532024773,-893.237279539695,-3855.065261683194,4022.3900232273154
220.0,2269080.1126748994,4053704.302813737,4406309.372002682,-812.5566174401902,-3841.6593244723044,4014.8659019703045
221.0,2268307.575867179,4049869.484752742,4410320.263828713,-733.3609608418774,-3827.761184459785,4006.5188776077703
222.0,2267613.3907532156,4046048.7804448176,4414322.409757897,-663.1984653389081,-3815.3230037349276,3997.736142996233
223.0,2266981.178936501,4042238.8387452723,4418315.736114706,-605.680647889385,-3805.44693975104,3988.877842524089
224.0,2266402.029457437,4038437.8865653155,4422300.165442945,-553.4806808535941,-3796.4856575960293,3979.8372681904584
225.0,2265874.217574794,4034645.86743008,4426275.410651087,-503.06569489161484,-3787.6127149304375,3970.530224896036
226.0,2265395.8980676536,4030862.6611354547,4430241.2258927375,-454.54388437466696,-3778.8898363623302,3960.9981326768175
227.0,2264965.1298060445,4027088.0877573555,4434197.40691644,-407.9992591950577,-3770.374334406806,3951.2822862197645
228.0,2264579.8995492635,4023321.912466641,4438143.790465177,-363.492643404752,-3762.1184024326503,3941.42297026515
229.0,2264238.144519235,4019563.8509524902,4442080.252856971,-321.06307675270364,-3754.16860471759,3931.45871350402
230.0,2263937.773395758,4015813.575257206,4446006.707892185,-280.7295201823581,-3746.565558981383,3921.425690326374
231.0,2263676.6854788703,4012070.7198345275,4449923.1042376235,-242.49276997172274,-3739.3437986343633,3911.3572709271684
232.0,2263452.7878558147,4008334.887659937,4453829.422434039,-206.3374930275604,-3732.5317958614323,3901.2837130436674
233.0,2263264.010492815,4004605.6562428046,4457725.671663711,-172.23430650727823,-3726.1521226940677,3891.231983182952
234.0,2263108.3192428,4000882.583414549,4461611.886400405,-140.14183719852008,-3720.2217251472175,3881.2256915983744
235.0,2262983.726818418,3997165.21279251,4465488.123046908,-110.00870883883908,-3714.7522851156536,3871.285123279318
236.0,2262888.3018251224,3993453.0788443177,4469354.456646964,-81.77541798586026,-3709.7506457071286,3861.4273466332816
237.0,2262820.1759824464,3989745.711501096,4473210.977740174,-55.37607050873339,-3705.2192776314914,3851.6663820254616
238.0,2262777.549684105,3986042.6402890547,4477057.789411015,-30.739960920298472,-3701.156766896136,3842.013413622044
239.0,2262758.696060606,3982343.3979673036,4480895.004567418,-7.792985372012481,-3697.558307037223,3832.4770298013464
240.0,2262761.963713361,3978647.5236749803,4484722.743470618,13.54111386043951,-3694.4161821820308,3823.06347946031
241.0,2262785.7782883267,3974954.5656029396,4488541.131526339,33.339669085107744,-3691.720230248058,3813.7769337310456
242.0,2262828.643051531,3971264.083214484,4492350.29733808,51.68016568454914,-3689.458278371487,3804.619744728785
243.0,2262889.138619696,3967575.6490461966,4496150.371015796,68.63946813018993,-3687.6165451304987,3795.5926949251443
244.0,2262965.9219877915,3963888.850124223,4499941.48272793,84.293181439396,-3686.180006249808,3786.695232508704
245.0,2263057.7249825746,3960203.289033697,4503723.761480814,98.71513499575667,-3685.1327222646214,3777.925689575728
246.0,2263163.352257783,3956518.584679694,4507497.334107081,111.97697535483167,-3684.458128010854,3769.281481284648
