t_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps
28.0,2625747.6997270486,4671978.075271947,3637197.575109414,-1238.631623006193,-1977.8837260627188,3091.3806336598936
29.0,2624507.0981160793,4669997.011346899,3640286.427058448,-1242.5711994115263,-1984.2432237402536,3086.3211196730845
30.0,2623262.5573282256,4668009.588824467,3643370.21734876,-1246.5099799612071,-1990.6009264159948,3081.2573105688207
31.0,2622014.078156157,4666015.809494067,3646448.9416795857,-1250.4479710166343,-1996.9568452462554,3076.18919503456
32.0,2620761.6613861923,4664015.675133974,3649522.595738829,-1254.3851789252367,-2003.3109913654625,3071.116761718411
33.0,2619505.3077983065,4662009.187511336,3652591.1752030225,-1258.321610022802,-2009.6633758856915,3066.039999228902
34.0,2618245.0181661467,4659996.348382203,3655654.675737287,-1262.257270630449,-2016.0140098929405,3060.9588961384725
35.0,2616980.7932570456,4657977.15949155,3658713.0929952995,-1266.1921670555603,-2022.3629044499248,3055.873440981377
36.0,2615712.6338320356,4655951.622573303,3661766.4226192497,-1270.126305591315,-2028.7100705974735,3050.783622252289
37.0,2614440.540645863,4653919.739350355,3664814.660239804,-1274.059692518087,-2035.0555193503387,3045.6894284097943
38.0,2613164.5144469994,4651881.511534602,3667857.8014760693,-1277.992334100185,-2041.3992616962641,3040.5908478749916
39.0,2611884.5559776626,4649836.940826963,3670895.841935554,-1281.9242365860846,-2047.7413085978478,3035.4878690317273
40.0,2610600.6659738272,4647786.028917407,3673928.7772141327,-1285.8554062116891,-2054.081670992542,3030.380480226362
41.0,2609312.845165239,4645728.777484978,3676956.602896007,-1289.7858491961379,-2060.4203597898595,3025.2686697694007
42.0,2608021.094275435,4643665.188197827,3679979.3145536715,-1293.7155717406422,-2066.757385869045,3020.1524259357248
43.0,2606725.414021758,4641595.2627132395,3682996.907747878,-1297.6445800315123,-2073.0927600832656,3015.0317369645927
44.0,2605425.805115372,4639519.00267766,3686009.3780276007,-1301.572880236432,-2079.4264932526276,3009.9065910589416
45.0,2604122.268261285,4637436.409726734,3689016.720929996,-1305.500478505157,-2085.7585961683653,3004.776976387948
46.0,2602814.8041583616,4635347.485485324,3692018.9319803766,-1309.4273809692822,-2092.0890795872547,2999.6428810886573
47.0,2601503.4134993465,4633252.23156756,3695016.0066921734,-1313.3535937406123,-2098.417954232078,2994.50429326226
48.0,2600188.0969708804,4631150.64957686,3698007.940566901,-1317.2791229111608,-2104.745230792556,2989.361200979445
49.0,2598868.855253524,4629042.741105975,3700994.7290941323,-1321.2039745475631,-2111.0709199151024,2984.213592280401
50.0,2597545.6890217853,4626928.507737029,3703976.367751462,-1325.1281546968967,-2117.395032212138,2979.0614551736508
51.0,2596218.5989441304,4624807.95104155,3706952.8520044796,-1329.0516693822574,-2123.717578251846,2973.904777640477
52.0,2594887.5856830208,4622681.072580526,3709924.177306743,-1332.9745245990343,-2130.0385685553774,2968.7435476342216
53.0,2593552.6498949323,4620547.87390444,3712890.339099748,-1336.896726317471,-2136.3580136019737,2963.577753081685
54.0,2592213.792230386,4618408.356553322,3715851.3328129062,-1340.818280476844,-2142.6759238154627,2958.407381887315
55.0,2590871.0133339786,4616262.522056809,3718807.1538635227,-1344.7391929859295,-2148.992309567984,2953.232421932975
56.0,2589524.313844414,4614110.371934186,3721757.797656772,-1348.6594697199762,-2155.30718117347,2948.052861080272
57.0,2588173.6943945386,4611951.907694462,3724703.2595856832,-1352.5791165183764,-2161.620548880659,2942.8686871752143
58.0,2586819.155611377,4609787.130836424,3727643.5350311226,-1356.4981391825713,-2167.9324228730984,2937.679888049839
59.0,2585460.6981161735,4607616.042848716,3730578.619361783,-1360.4165434699971,-2174.24281326076,2932.48645152431
60.0,2584098.322524437,4605438.645209903,3733508.5079341712,-1364.3343350922223,-2180.551730073057,2927.288365413435
61.0,2582732.029445989,4603254.939388569,3736433.19609261,-1368.2515197123867,-2186.859183251392,2922.0856175287627
62.0,2581361.8194850124,4601064.9268434,3739352.6791692288,-1372.1681029389147,-2193.1651826445013,2916.8781956837047
63.0,2579987.693240111,4598868.60902328,3742266.952483977,-1376.0840903203934,-2199.4697379944846,2911.6660877009854
64.0,2578609.6513043717,4596665.987367411,3745176.0113446307,-1379.9994873390533,-2205.772858930286,2906.4492814152036
65.0,2577227.694265433,4594457.06330542,3748079.8510468076,-1383.9142994061112,-2212.074554957915,2901.227764683077
66.0,2575841.8227055594,4592241.838257495,3750978.466873997,-1387.8285318529233,-2218.3748354385607,2896.0015253918245
67.0,2574452.0372017273,4590020.313634543,3753871.8540975912,-1391.7421899242327,-2224.6737095844,2890.7705514640547
68.0,2573058.338325711,4587792.4908383265,3756760.007976925,-1395.655278766062,-2230.971186436247,2885.5348308722023
69.0,2571660.726644195,4585558.37126167,3759642.9237593357,-1399.5678034177981,-2237.267274845857,2880.2943516480736
70.0,2570259.2027188754,4583317.956288635,3762520.596680221,-1403.4797687991522,-2243.561983456835,2875.049101896817
71.0,2568853.767106597,4581071.247294757,3765393.0219631293,-1407.3911796943285,-2249.8553206752986,2869.799069812754
72.0,2567444.4203594867,4578818.245647284,3768260.1948198467,-1411.3020407422446,-2256.14729465032,2864.544243694283
73.0,2566031.1630251124,4576558.952705456,3771122.110450518,-1415.2123564127833,-2262.4379132376052,2859.2846119657625
74.0,2564613.995646661,4574293.369820809,3773978.764043778,-1419.1221309902612,-2268.727183964569,2854.0201631987
75.0,2563192.918763132,4572021.498337527,3776830.1507769153,-1423.0313685517758,-2275.015113993548,2848.7508861375973
76.0,2561767.9329095576,4569743.339592822,3779676.2658160534,-1426.9400729378685,-2281.3017100747675,2843.476769728586
77.0,2560339.038617256,4567458.894917377,3782517.1043163724,-1430.848247726215,-2287.586978495121,2838.1978031538893
78.0,2558906.236414105,4565168.165635832,3785352.661422361,-1434.7558961980976,-2293.870925019961,2832.9139758681413
79.0,2557469.52682486,4562871.153067337,3788182.9322681087,-1438.6630213002209,-2300.153554824181,2827.625277642859
80.0,2556028.9103715047,4560567.858526183,3791007.911977647,-1442.5696256007068,-2306.4348724191077,2822.3316986171994
81.0,2554584.3875736585,4558258.283322499,3793827.595665343,-1446.475711240666,-2312.714881563559,2817.0332293543033
82.0,2553135.9589490234,4555942.428763056,3796641.9784363555,-1450.381279877387,-2318.993585164193,2811.7298609074205
83.0,2551683.6250139037,4553620.296152171,3799451.055387158,-1454.286332618678,-2325.27098516142,2806.4215848948807
84.0,2550227.386283786,4551291.886792733,3802254.8216061452,-1458.1908699520864,-2331.5470824008808,2801.1083935876377
85.0,2548767.2432739995,4548957.201987369,3805053.272174333,-1462.094891656423,-2337.8218764797784,2795.7902800103184
86.0,2547303.196500473,4546616.243039774,3807846.402166166,-1465.998396704439,-2344.0953655769117,2790.467238054145
87.0,2545835.2464805907,4544269.011256215,3810634.2066504415,-1469.9013831561897,-2350.36754625896,2785.1392626133747
88.0,2544363.393734161,4541915.507947256,3813416.6806913926,-1473.8036321769468,-2356.638033475727,2779.8065727301873
89.0,2542887.639216237,4539555.735189264,3816193.819795902,-1477.7046758430079,-2362.9060038593598,2774.4696468415204
90.0,2541407.984382475,4537189.695939537,3818965.6199850757,-1481.60465621599,-2369.1717071835883,2769.128335809801
91.0,2539924.429903805,4534817.3917748965,3821732.0764675215,-1485.503954015905,-2375.4358131396584,2763.782243057154
92.0,2538436.976474443,4532438.824313258,3824493.18447119,-1489.4025440658443,-2381.6982772974297,2758.4313901469577
93.0,2536945.624815673,4530053.995220302,3827248.9392478154,-1493.3003971469589,-2387.959048087243,2753.0758034149185
94.0,2535450.375680149,4527662.906217083,3829999.33607802,-1497.1974794354755,-2394.218065806199,2747.7155146652367
95.0,2533951.229856802,4525265.559088689,3832744.370277146,-1501.0937518568244,-2400.4752614791505,2742.3505619685166
96.0,2532448.1881764354,4522861.955694125,3835484.037201957,-1504.9891693471,-2406.730555540882,2736.9809905933216
97.0,2530941.251518108,4520452.0979776075,3838218.3322583325,-1508.8836799955461,-2412.983856327366,2731.6068540723063
98.0,2529430.4208164443,4518035.98798147,3840947.2509101015,-1512.7772240627091,-2419.2350583411753,2726.228215436684
99.0,2527915.6970699825,4515613.627860925,3843670.788689206,-1516.6697328507435,-2425.484040242154,2720.84514864604
100.0,2526397.081350743,4513185.019900986,3846388.9412073935,-1520.5611273974646,-2431.730662540067,2715.4577402435243
101.0,2524874.5748151876,4510750.166535845,3849101.704169693,-1524.4513169713318,-2437.9747649314813,2710.06609127135
102.0,2523348.1787168,4508309.070371123,3851809.0733899362,-1528.3401973275468,-2444.216163210571,2704.670319495257
103.0,2521817.8944205325,4505861.734209424,3854511.0448086835,-1532.22764870245,-2450.4546457161196,2699.2705619868357
104.0,2520283.7234193953,4503408.161079691,3857207.61451391,-1536.1135334828869,-2456.6899692025036,2693.86697812099
105.0,2518745.6673535667,4500948.354271019,3859898.7787649254,-1539.9976935114246,-2462.9218540624715,2688.459753064206
106.0,2517203.7280323724,4498482.317371566,3862584.5340200383,-1543.8799469603691,-2469.1499787941575,2683.0491018344183
107.0,2515657.907459646,4496010.054313431,3865264.8769685943,-1547.760084704496,-2475.3739735698327,2677.635274029104
108.0,2514108.2078629634,4493531.569424426,3867939.8045680965,-1551.6378661154304,-2481.593412776012,2672.2185593380127
109.0,2512554.631727415,4491046.867487879,3870609.3140872703,-1555.513014163822,-2487.8078063358553,2666.799293976743
110.0,2510997.181834636,4488555.9538117545,3873273.40315605,-1559.3852097291965,-2494.016589615494,2661.377868199488
111.0,2509435.8613079567,4486058.834308648,3875932.0698236693,-1563.254084969405,-2500.2191116646864,2655.9547350795474
112.0,2507870.673664697,4483555.515588425,3878585.312626209,-1567.1192156001925,-2506.4146215235814,2650.530420781579
113.0,2506301.6228767564,4481046.0050656,3881233.1306652324,-1570.980111888377,-2512.602252242621,2645.105536589632
114.0,2504728.71344092,4478530.31108394,3883875.5236993884,-1574.8362081353553,-2518.781002223026,2639.6807929934002
115.0,2503151.9504604856,4476008.443061154,3886512.492251219,-1578.6868504011072,-2524.949713425711,2634.257016210584
116.0,2501571.339740118,4473480.411657088,3889144.0377318095,-1582.5312821448315,-2531.1070458889008,2628.8351675732993
117.0,2499986.887896196,4470946.2289693765,3891770.162586366,-1586.3686274264473,-2537.251447904855,2623.416366289137
118.0,2498398.602485265,4468405.908761279,3894390.870464388,-1590.1978712412529,-2543.381121098064,2618.0019161887467
119.0,2496806.4921537135,4465859.46672718,3897006.1664187433,-1594.0178364720196,-2549.4939795038663,2612.593337174505
120.0,2495210.566812321,4463306.920802271,3899616.057138737,-1597.8271568680648,-2555.587601570878,2607.1924022200983
121.0,2493610.8378399774,4460748.291524039,3902220.5512231835,-1601.624245339539,-2561.659173840191,2601.8011809196323
122.0,2492007.318321642,4458183.602454591,3904819.659500576,-1605.4072567308322,-2567.7054248140194,2596.422090777196
123.0,2490400.0233265157,4455612.880674411,3907413.395404738,-1609.147269088775,-2573.6751572121866,2591.091378444573
124.0,2488789.0237834645,4453036.252140166,3910001.8422574652,-1612.7833782630041,-2579.4605561839417,2585.885485529201
125.0,2487174.4565699897,4450453.959562043,3912585.1663757963,-1616.3290225507226,-2585.085372788366,2580.788407472195
126.0,2485556.365738363,4447866.0813945895,3915163.4190724096,-1619.8274614789989,-2590.6261403672397,2575.746859056875
127.0,2483934.8016470317,4445272.707281308,3917736.66009391,-1623.271913809469,-2596.070826382842,2570.769922796637
128.0,2482309.821910744,4442673.939741824,3920304.958918003,-1626.6545753653627,-2601.4055817429908,2565.8680793300737
129.0,2480681.492496301,4440069.896117822,3922868.39625257,-1629.9664620002732,-2606.614461853169,2561.0534239036497
130.0,2479049.8889867435,4437460.7108181175,3925427.06576581,-1633.1972284740768,-2611.6791049842723,2556.339914300712
131.0,2477415.098039353,4434846.537907854,3927981.0760811716,-1636.3349602231756,-2616.578362606,2551.7436544892844
132.0,2475777.219066297,4432227.5540929055,3930530.553074789,-1639.365934440866,-2621.287875371054,2547.283217971679
133.0,2474136.366170471,4429603.962157112,3933075.642517115,-1642.2743466331158,-2625.779588028323,2542.9800147695933
134.0,2472492.670373031,4426975.994916849,3935616.513104328,-1645.0419986103661,-2630.0211962307803,2538.8587056749966
135.0,2470846.2821732503,4424343.91976465,3938153.359928465,-1647.6479438354727,-2633.9755181497894,2534.947666694643
136.0,2469197.37448536,4421708.043880549,3940686.4084377172,-1650.0680861787405,-2637.599784138147,2531.2795053883456
137.0,2467546.146000893,4419068.720196374,3943215.9189392417,-1652.274728573393,-2640.844838545192,2527.8916288255714
138.0,2465892.825028213,4416426.354203459,3945742.1916953684,-1654.2360689598136,-2643.6542494962923,2524.8268598560244
139.0,2464237.673862973,4413781.411697381,3948265.5726589537,-1655.9156423849054,-2645.963325235527,2522.1340940261725
140.0,2462580.9937434434,4411134.427552988,3950786.4598834207,-1657.2717104717158,-2647.6980399806052,2519.8689833134413
141.0,2460923.13044203,4408486.01561742,3953305.3106255806,-1658.2566029487643,-2648.773878683336,2518.094624443678
142.0,2459264.480537546,4405836.879795621,3955822.649132308,-1658.8160208864138,-2649.094619147945,2516.882218394894
143.0,2457605.498400257,4403187.826379124,3958339.0750623704,-1658.8883181654382,-2648.551082524471,2516.311653243378
144.0,2455946.703901215,4400539.777630572,3960855.272438795,-1658.4037869318854,-2647.019899975974,2516.4719444261864
145.0,2454288.690826393,4397893.786579172,3963372.0189512228,-1657.2839848657604,-2644.3623651005328,2517.461444606306
146.0,2452632.1359314835,4395251.052900371,3965890.1953280075,-1655.4411574441474,-2640.4234692570753,2519.3877100741956
147.0,2450977.808511505,4392612.939640658,3968410.794371371,-1652.7778271762654,-2635.031250483822,2522.3668832140975
148.0,2449326.580277131,4389980.9903994035,3970934.9290944356,-1649.186643912457,-2627.996625818778,2526.5224235728383
149.0,2447679.43522368,4387356.94638902,3973463.839218517,-1644.5506150033325,-2619.113919904921,2531.9829979073256
150.0,2446037.4790471243,4384742.762559594,3975998.8950902503,-1638.7438594044652,-2608.1623462466523,2538.879328938201
151.0,2444401.947504871,4382140.621696527,3978541.5978763932,-1631.6330525430385,-2594.908735163044,2547.339812715538
152.0,2442774.212942038,4379552.945089268,3981093.5747156814,-1621.4267605752684,-2576.187933295034,2559.5558104352094
153.0,2441159.0939837205,4376988.245829937,3983660.7094972637,-1607.0136962120887,-2550.045844355598,2576.7463120673783
154.0,2439560.185549614,4374452.853400556,3986247.067339816,-1589.7308068459388,-2518.864266249817,2596.983000421431
155.0,2437979.6323700286,4371950.517297437,3988854.6754981065,-1570.2679908410646,-2483.87760056369,2619.1921998208854
156.0,2436419.649567932,4369485.098199429,3991485.451739458,-1548.5757084127981,-2445.0122337578796,2643.22855936992
157.0,2434882.480953203,4367060.492829922,3994141.1326168464,-1524.6507709110156,-2402.2776088472456,2668.873811603524
158.0,2433370.34802611,4364680.5429817345,3996823.199362665,-1498.5449096797965,-2355.780662756879,2695.837122207973
159.0,2431885.3911338435,4362348.931504408,3999532.8068612623,-1470.3713375807274,-2305.736486658454,2723.7612871027086
160.0,2430429.6053509484,4360069.070008418,4002270.7219368704,-1440.3082051293459,-2252.473328745924,2752.235168634681
161.0,2429004.7747235848,4357843.984846916,4005037.2771985317,-1408.5980143800844,-2196.4303882583044,2780.811900771456
162.0,2427612.4093221882,4355676.209231901,4007832.3457384133,-1375.5424197043758,-2138.1475304714404,2809.031449603848
163.0,2426253.689884176,4353567.689785973,4010655.3400977394,-1341.492383272387,-2078.2470166478306,2836.4452995073516
164.0,2424929.4245556435,4351519.715198605,4013505.236337428,-1306.8342776161153,-2017.4084298009984,2862.640559037216
165.0,2423640.021328944,4349532.872926371,4016380.621215814,-1271.9731128069106,-1956.3389652664773,2887.260787331499
166.0,2422385.4783300296,4347607.037268072,4019279.757912091,-1237.3144818893634,-1895.741924169939,2910.0213504084386
167.0,2421165.392365165,4345741.389078031,4022200.6639166307,-1203.2469717583153,-1836.2864476982504,2930.7180088064633
168.0,2419978.984386513,4343934.464372676,4025141.193929704,-1170.1266499438789,-1778.5812282934785,2949.228496129159
169.0,2418825.1390652773,4342184.226621444,4028099.120908889,-1138.2648557010107,-1723.1542226807214,2965.5078291345853
170.0,2417702.454675111,4340488.155927314,4031072.209587973,-1107.9199956487864,-1670.4394516805187,2979.5788008733653
171.0,2416609.2990739797,4338843.347718083,4034058.2785106357,-1079.2934892154299,-1620.771010901779,2991.5194542631507
172.0,2415543.86769668,4337246.613905511,4037055.2484964994,-1052.5295314106625,-1574.3836099226028,3001.449324906105
173.0,2414504.2400111584,4335694.580498238,4040061.177160448,-1027.7180056844372,-1531.4184106141329,3009.515966576757
174.0,2413488.4316853113,4334183.777084283,4043074.280429653,-1004.8997084514704,-1491.932674497366,3015.882852158509
175.0,2412494.4405942555,4332710.715149243,4046092.942864765,-984.0730227199383,-1455.9117187699303,3020.7192917570937
176.0,2411520.2856398714,4331271.953646743,4049115.719013167,-965.2012625783682,-1423.2818500823341,3024.1926116524264
177.0,2410564.0380690987,4329864.151449079,4052141.32808807,-948.2200578784104,-1393.9232148593292,3026.4625371720176
178.0,2409623.8455241146,4328484.107217024,4055168.644087511,-933.0443190368824,-1367.681806257926,3027.6775299790315
179.0,2408697.949431025,4327128.787836563,4058196.683148028,-920.279190137051,-1345.582704606466,3027.7277255279478
180.0,2407783.2871438405,4325792.941807811,4061224.099538567,-911.1411474733613,-1329.6930522499606,3026.301925128326
181.0,2406875.6671360782,4324469.401732063,4064249.2869982845,-904.6481360362377,-1318.3283541393466,3023.8481371214148
182.0,2405973.990871768,4323156.285099532,4067271.79581281,-899.2026812164113,-1308.758088497445,3020.9745013760403
183.0,2405077.2617736454,4321851.885555068,4070291.2360010366,-894.7060113083571,-1300.8117997185327,3017.736210845178
184.0,2404184.5788491513,4320554.661500095,4073307.2682345,-891.0658987464849,-1294.3306482033804,3014.1803752901033
185.0,2403295.1299761524,4319263.224258661,4076319.596751617,-888.1969290189445,-1289.1677598943934,3010.347505797399
186.0,2402408.1849911134,4317976.325980307,4079327.963246095,-886.0205844950397,-1285.188301277347,3006.272436227184
187.0,2401523.0888071624,4316692.847656107,4082332.141624071,-884.4651328830514,-1282.2692322689109,3001.985138387885
188.0,2400639.2547253473,4315411.787515769,4085331.9335228708,-883.4653780916706,-1280.2988344221376,2997.5114325701725
189.0,2399756.158050979,4314132.249987262,4088327.1644892115,-882.9623193670996,-1279.1760914050974,2992.873600114137
190.0,2398873.330086613,4312853.435332959,4091317.680723099,-882.9027542776894,-1278.8099811421707,2988.090907317819
191.0,2397990.3525424236,4311574.630024978,4094303.346303847,-883.2388525065035,-1279.1187244006433,2983.180050982395
192.0,2397106.8523816,4310295.197884157,4097284.040825064,-883.9277203846723,-1280.029022726696,2978.15553587256
193.0,2396222.4971016543,4309014.571979525,4100259.6573755923,-884.930970482761,-1281.4753091786988,2973.0299937648233
194.0,2395336.9904406345,4307732.2472658,4103230.1008125935,-886.2143061545212,-1283.3990279482678,2967.8144528314006
195.0,2394450.0684893453,4306447.773923628,4106195.286281255,-887.7471275341231,-1285.74795326218,2962.51856508106
196.0,2393561.4961855663,4305160.751359276,4109155.1379427556,-889.502162925899,-1288.4755537183955,2957.1507985305507
197.0,2392671.0641634935,4303870.822816191,4112109.587878316,-891.4551276043057,-1291.540405062493,2951.7185998097993
198.0,2391778.5859303577,4302577.670549151,4115058.575142375,-893.5844106795266,-1294.905652130954,2946.2285320116207
199.0,2390883.8953421344,4301281.011511929,4118002.0449423394,-895.8707896927372,-1298.538519105874,2940.686391832074
200.0,2389986.844350972,4299980.593510939,4120939.9479260393,-898.2971719508059,-1302.4098661565222,2935.097309369128
201.0,2389087.300998233,4298676.191779616,4123872.2395610777,-900.848361174576,-1306.493789859116,2929.4658333878033
202.0,2388185.147628623,4297367.605931221,4126798.879592815,-903.5108477878384,-1310.7672643898986,2923.7960043870844
203.0,2387280.279302657,4296054.6572508365,4129719.831569852,-906.2726210495457,-1315.2098203101195,2918.0914173945785
204.0,2386372.602386524,4294737.1862906,4132635.062427604,-909.1230011901353,-1319.8032577307895,2912.3552760935854
205.0,2385462.033300277,4293415.050735375,4135544.542122039,-912.0524897398427,-1324.531390699558,2906.5904396239202
206.0,2384548.4974070443,4292088.123509201,4138448.243306852,-915.0526363227982,-1329.3798197992146,2900.7994631554466
207.0,2383631.9280276312,4290756.2910957765,4141346.14104835,-918.1159202652052,-1334.3357301191427,2894.984633162152
208.0,2382712.265566514,4289419.452048963,4144238.2125731762,-921.2356455007102,-1339.3877119780518,2889.1479981730226
209.0,2381789.45673663,4288077.51567182,4147124.437044696,-924.4058473622426,-1344.5256019653752,2883.291395642329
210.0,2380863.4538717894,4286730.400845032,4150004.795364461,-927.6212099720724,-1349.7403420954943,2877.4164754846133
211.0,2379934.2143166857,4285378.034987629,4152879.269995665,-930.8769930743147,-1355.0238550766371,2871.5247207391076
212.0,2379001.6998856408,4284020.353134879,4155747.844805939,-934.1689672423527,-1360.368933887221,2865.617465743562
213.0,2378065.876382201,4282657.297119855,4158610.5049271523,-937.4933565247338,-1365.7691440461203,2859.6959121529944
214.0,2377126.7131725913,4281288.814846787,4161467.236630245,-940.8467876845971,-1371.2187371142209,2853.761143089272
215.0,2376184.182806832,4279914.8596456265,4164318.027213331,-944.2262452687137,-1376.712574149482,2847.8141356490087
216.0,2375238.260682054,4278535.389698488,4167162.864901543,-947.6290318386164,-1382.2460579620674,2841.8557719911914
217.0,2374288.9247431546,4277150.367529702,4170001.738757313,-951.0935259717517,-1387.88468898274,2835.8687341997866
218.0,2373336.0736301104,4275759.620320522,4172834.6023699427,-954.634453433333,-1393.6536011318676,2829.8460244284943
219.0,2372379.655836288,4274363.060327439,4175661.43080617,-958.2047299419064,-1399.4724454088137,2823.8080834792927
220.0,2371419.6641702265,4272960.675429705,4178482.2185369013,-961.781747760484,-1405.3026431780308,2817.7647670295555
221.0,2370456.092340767,4271552.455041083,4181296.9603402293,-965.364656408783,-1411.1427448098548,2811.7163664186373
222.0,2369488.934857409,4270138.389940085,4184105.6512697386,-968.952699244488,-1416.991460533347,2805.6631429691333
223.0,2368518.186942278,4268718.472120016,4186908.2866261676,-972.5452025488485,-1422.8476418554783,2799.605331159197
224.0,2367543.8444523113,4267292.694656374,4189704.861932057,-976.1415659417398,-1428.7102652429603,2793.543141444912
225.0,2366565.9038103945,4265861.05158953,4192495.3729090574,-979.7412539680954,-1434.5784177901223,2787.4767627632245
226.0,2365584.361944375,4264423.537820794,4195279.815457583,-983.3437886962201,-1440.4512846213765,2781.4063647591975
227.0,2364599.216233002,4262980.149020287,4198058.185638576,-986.9487432050519,-1446.3281377935782,2775.332099766005
228.0,2363610.464457965,4261530.8815452065,4200830.479657115,-990.555735851638,-1452.2083265366964,2769.254104574211
229.0,2362618.1047612987,4260075.732367214,4203596.693847724,-994.1644252177794,-1458.0912686465308,2763.17250200361
230.0,2361622.1356075294,4258614.6990079135,4206356.824661123,-997.774505650159,-1463.9764428865165,2757.087402307894
231.0,2360622.5557499984,4257147.779481441,4209110.86865234,-1001.3857033262029,-1469.8633822863922,2750.99890443217
232.0,2359619.364200877,4255674.972243341,4211858.822469987,-1004.9977727762889,-1475.7516682185233,2744.907097125426
233.0,2358612.560204446,4254196.276145004,4214600.682846591,-1008.6104938103817,-1481.6409251615405,2738.8120599500835
234.0,2357602.1432132563,4252711.690393018,4217336.446589887,-1012.2236687946133,-1487.5308160581626,2732.713864176534
235.0,2356588.1128668566,4251221.214512887,4220066.110574944,-1015.8371202405542,-1493.4210382094607,2726.61257358687
236.0,2355570.468972775,4249724.848316599,4222789.671737061,-1019.4506886696909,-1499.3113196352497,2720.508245193865
237.0,2354549.2114895172,4248222.591873617,4225507.127065332,-1023.0642307165544,-1505.201415841002,2714.4009298887104
238.0,2353524.340511342,4246714.445484917,4228218.473596838,-1026.6776174439583,-1511.09110694658,2708.290673020296
239.0,2352495.8562546293,4245200.409659724,4230923.708411372,-1030.290732845664,-1516.9801951353438,2702.177514914423
240.0,2351463.7590456507,4243680.485094646,4233622.828626667,-1033.903472516453,-1522.868502382189,2696.061491345521
241.0,2350428.0493095964,4242154.672654959,4236315.831394063,-1037.5157424660865,-1528.755868436303,2689.942633956205
242.0,2349388.7275607185,4240622.973357773,4239002.71389458,-1041.127458062023,-1534.642149019055,2683.820970638655
243.0,2348345.7943934724,4239085.388356921,4241683.473335341,-1044.7385430878494,-1540.5272142160684,2677.6965258736163
244.0,2347299.250474543,4237541.918929341,4244358.106946327,-1048.3489289022982,-1546.410947042983,2671.569321039133
245.0,2346249.096535668,4235992.566462835,4247026.611977419,-1051.9585536874365,-1552.2932421639562,2665.439374694135
246.0,2345195.333367168,4234437.332445013,4249688.985695715,-1055.5673617783468,-1558.1740047489293,2659.306702823378
247.0,2344137.961812111,4232876.218453337,4252345.225383066,-1059.1753030600958,-1564.0531494449824,2653.171319067478
248.0,2343076.982761048,4231309.226146123,4254995.32833385,-1062.7823324296623,-1569.9305994599126,2647.033234929666
249.0,2342012.3971472518,4229736.357254418,4257639.291852925,-1066.388409316074,-1575.8062857370824,2640.8924599573947
250.0,2340944.2059424156,4228157.613574649,4260277.113253765,-1069.9934972440824,-1581.6801462192088,2634.7490019169636
251.0,2339872.4101527636,4226572.996961979,4262908.789856759,-1073.597563445568,-1587.5521251820028,2628.6028669415973
252.0,2338797.0108155245,4224982.509324285,4265534.318987648,-1077.200578511227,-1593.4221726399846,2622.4540596716106
253.0,2337718.008995741,4223386.152616699,4268153.697976102,-1080.8025160781108,-1599.290243810974,2616.3025833815336
254.0,2336635.4057833683,4221783.928836663,4270766.924154411,-1084.4033525437117,-1605.1562986304052,2610.1484400904737
255.0,2335549.2022906537,4220175.840019438,4273373.994856283,-1088.0030668117106,-1611.0203013201244,2603.991630671546
256.0,2334459.399649745,4218561.888234023,4275974.907415754,-1091.601640064735,-1616.8822199921124,2597.8321549426764
257.0,2333365.9990105242,4216942.075579454,4278569.659166168,-1095.1990555538796,-1622.7420262973756,2591.6700117541477
258.0,2332269.001538637,4215316.404181428,4281158.247439262,-1098.7952984129079,-1628.5996951051056,2585.5051990672946
259.0,2331168.4084136984,4213684.876189244,4283740.669564303,-1102.3903554882854,-1634.455204213038,2579.337714025285
260.0,2330064.2208276605,4212047.493773002,4286316.922867313,-1105.984215186676,-1640.3085340885445,2573.167553020641
261.0,2328956.439983325,4210404.259121067,4288887.004670344,-1109.5768673359416,-1646.1596676269546,2566.9947117520496
262.0,2327845.0670929886,4208755.174437748,4291450.912290817,-1113.1683030582499,-1652.0085899401456,2560.8191852825694
263.0,2326730.1033772086,4207100.241941187,4294008.643040909,-1116.7585146587808,-1657.8552881609648,2554.6409680885263
264.0,2325611.550063671,4205439.463861426,4296560.194226994,-1120.3474955200218,-1663.699751266744,2548.4600541037507
265.0,2324489.4083861685,4203772.842438653,4299105.563149117,-1123.93524000654,-1669.541969917249,2542.276436764747
266.0,2323363.679583658,4202100.379921592,4301644.747100524,-1127.521743381163,-1675.3819363065995,2536.0901090493426
267.0,2322234.364899406,4200422.07856604,4304177.743367216,-1131.1070017265156,-1681.2196440342814,2529.90106350882
268.0,2321101.465580205,4198737.940633523,4306704.549227541,-1134.6910118747037,-1687.055087979883,2523.7092923051678
269.0,2319964.982875657,4197047.96839008,4309225.161951826,-1138.2737713402603,-1692.8882641936652,2517.514787240885
270.0,2318824.9180375244,4195352.164105136,4311739.578802023,-1141.8552782626357,-1698.7191697959788,2511.317539784126
271.0,2317681.2723191315,4193650.530050488,4314247.797031394,-1145.4355313500855,-1704.5478028804064,2505.1175410985015
272.0,2316534.0469748243,4191943.068499375,4316749.81388422,-1149.0145298321731,-1710.3741624334361,2498.9147820654325
273.0,2315383.243259467,4190229.7817256213,4319245.626595525,-1152.592273412738,-1716.198248253204,2492.7092533069663
