# Satellite Name: OBS_061
# Target Name: HGV_00004
# Start Time (UTCG): 21 Jul 2025 23:59:30.000
# Stop Time  (UTCG): 22 Jul 2025 00:29:02.000
# Orbit Altitude (km): 1300.000
# Inclination (deg): 60.000
# Orbit Geometry: delta
# Step Size (s): 60
# Number of Records: 25
# ---------------------------------------------
Time (UTCG),Observer,Target,Frame,ux,uy,uz
22 Jul 2025 00:00:00.000000000,OBS_061,HGV_00004,icrf,0.25732188428422803,0.908564867728947,-0.3290825565068676
22 Jul 2025 00:01:00.000000000,OBS_061,HGV_00004,icrf,0.2111154322215648,0.9243755135367165,-0.317742323670665
22 Jul 2025 00:02:00.000000000,OBS_061,HGV_00004,icrf,0.16055825024592243,0.9384819525331471,-0.30573300941759535
22 Jul 2025 00:03:00.000000000,OBS_061,HGV_00004,icrf,0.10658537411020434,0.9509586841809216,-0.2903741362564479
22 Jul 2025 00:04:00.000000000,OBS_061,HGV_00004,icrf,0.05259054369342717,0.9620152981224048,-0.26788206526845043
22 Jul 2025 00:05:00.000000000,OBS_061,HGV_00004,icrf,-0.005296906146520453,0.9697051430182215,-0.24422096222332246
22 Jul 2025 00:06:00.000000000,OBS_061,HGV_00004,icrf,-0.06729679788014997,0.973316305614059,-0.2193775517706355
22 Jul 2025 00:07:00.000000000,OBS_061,HGV_00004,icrf,-0.13274879402127152,0.972324512041081,-0.19225712202665418
22 Jul 2025 00:08:00.000000000,OBS_061,HGV_00004,icrf,-0.1950996975012714,0.9681679235976793,-0.15680235888362903
22 Jul 2025 00:09:00.000000000,OBS_061,HGV_00004,icrf,-0.25871996383882984,0.9584782483910707,-0.1199309287565951
22 Jul 2025 00:10:00.000000000,OBS_061,HGV_00004,icrf,-0.32380736404684324,0.9425263459628145,-0.08241891867174721
22 Jul 2025 00:11:00.000000000,OBS_061,HGV_00004,icrf,-0.3855998921662747,0.9217897188498317,-0.04020494228456848
22 Jul 2025 00:12:00.000000000,OBS_061,HGV_00004,icrf,-0.4425837440157343,0.8967135217102867,0.004948688204987013
22 Jul 2025 00:13:00.000000000,OBS_061,HGV_00004,icrf,-0.49785118163582565,0.8658616127580827,0.04927340556308306
22 Jul 2025 00:14:00.000000000,OBS_061,HGV_00004,icrf,-0.5476056163098055,0.8312463171824244,0.09569560677802634
22 Jul 2025 00:15:00.000000000,OBS_061,HGV_00004,icrf,-0.5904394115866933,0.7943067311440082,0.14303187793103853
22 Jul 2025 00:16:00.000000000,OBS_061,HGV_00004,icrf,-0.629376898307171,0.7539189162608856,0.188390518819968
22 Jul 2025 00:17:00.000000000,OBS_061,HGV_00004,icrf,-0.6612651917609025,0.7125879522361737,0.2344072449675424
22 Jul 2025 00:18:00.000000000,OBS_061,HGV_00004,icrf,-0.687105080631859,0.6708422231434821,0.27902924545250984
22 Jul 2025 00:19:00.000000000,OBS_061,HGV_00004,icrf,-0.7083042977365015,0.6283631967855584,0.3216593147002509
22 Jul 2025 00:20:00.000000000,OBS_061,HGV_00004,icrf,-0.7234338498440067,0.5868603926336221,0.36364590532245805
22 Jul 2025 00:21:00.000000000,OBS_061,HGV_00004,icrf,-0.7339277679332007,0.5462669568781917,0.40366129772326437
22 Jul 2025 00:22:00.000000000,OBS_061,HGV_00004,icrf,-0.7401365407403356,0.5066401209665409,0.4421692988979879
22 Jul 2025 00:23:00.000000000,OBS_061,HGV_00004,icrf,-0.7420722520251863,0.46860381311632376,0.47931121320819303
22 Jul 2025 00:23:57.000000000,OBS_061,HGV_00004,icrf,-0.740676822283026,0.43367632343825463,0.5131497748433659
